Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKT_M_R
4335,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4336,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4337,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4338,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4339,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4340,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4341,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4342,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4343,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4344,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4345,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4346,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4347,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4348,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4349,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4350,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4353,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4354,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4355,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4357,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4358,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4359,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4360,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4361,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4362,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4363,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4364,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4365,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4366,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4367,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4368,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4369,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4370,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4371,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4372,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4373,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
4374,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4375,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4376,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4377,Forest,Forest,Shrubland,Water,Non_Wetland,Built-up,Wetland,Grassland
4378,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4379,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
4380,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4381,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
4382,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4383,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4384,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4385,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4386,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4387,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4388,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4389,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4390,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4391,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4392,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4393,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4394,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4395,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4396,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4397,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4398,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4399,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4400,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4401,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Water
4402,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4403,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4404,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4405,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4406,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4407,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4408,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4409,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4410,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4411,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4412,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4413,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4414,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
4415,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4416,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4417,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
4418,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4419,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
4420,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4421,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4422,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4423,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
4424,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4425,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4426,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4427,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4428,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4429,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4430,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4431,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4432,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4433,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4434,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4435,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4436,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
4437,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4438,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4439,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4440,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4441,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4442,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
4443,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4444,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4445,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4446,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4447,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4448,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4449,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
4450,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4451,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4452,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
4453,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4454,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4455,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4456,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
4457,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
4458,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
4459,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4460,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Wetland,Grassland
4461,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
4462,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
4463,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
4464,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
4465,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
4466,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4467,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4468,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4469,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4470,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4471,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4472,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4473,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4474,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4475,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4476,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4477,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4478,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4479,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4480,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4481,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4482,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4483,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
4484,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
4485,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
4486,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4487,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4488,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4489,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4490,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4491,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4492,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4493,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4494,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4495,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
4496,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4497,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4498,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4499,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
4500,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4501,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
4502,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
4503,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
4504,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4505,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4506,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4507,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4508,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4509,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4510,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
4511,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4512,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4513,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4514,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4515,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4516,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4517,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4518,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
4519,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4520,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4521,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4522,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4523,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4524,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4525,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Built-up
4526,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4527,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4528,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
4529,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
4530,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4531,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4532,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4533,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4534,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4535,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4536,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4537,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4538,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4539,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4540,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
4541,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
4542,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4543,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
4544,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
4545,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
4546,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
4547,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
4548,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4549,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
4550,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
4551,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
4552,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
4553,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,Grassland
4554,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Bareland,Forest
4555,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
4556,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
4557,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
4558,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
4559,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
4560,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
4561,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
4562,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
4563,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
4564,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
4565,Forest,Forest,Cropland,Water,Non_Wetland,Built-up,Wetland,Grassland
4566,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
4567,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
4568,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4569,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4570,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4571,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4572,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4573,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4574,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4575,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4576,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4577,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4578,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4579,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4580,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4581,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4582,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4583,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4584,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4585,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4586,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4587,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4588,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4589,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4590,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4591,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4592,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4593,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4594,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4595,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4596,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4597,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4598,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4599,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4600,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4601,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4602,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4603,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4604,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4605,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
4606,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4607,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4608,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4609,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4610,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4611,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4612,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
4613,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4614,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4615,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4616,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
4617,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4618,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4619,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4620,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4621,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4622,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4623,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4624,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4625,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4626,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4627,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4628,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4629,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4630,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4631,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4632,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4633,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4634,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4635,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4636,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4637,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4638,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4641,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4642,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4643,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4644,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4645,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4646,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4647,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4648,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4649,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4650,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
