Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHL_M_R
2414,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2415,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2416,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2417,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2418,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2419,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2420,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2421,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2422,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
2423,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
2424,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2425,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2426,Forest,Forest,Water,NULL,Water,Water,Water,Water
2427,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2428,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2429,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2430,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2431,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2432,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2433,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2434,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2435,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2436,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2437,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2438,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
2439,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2440,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2441,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2442,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2443,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2444,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2445,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2446,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2447,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2448,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2449,Forest,Forest,Water,Water,Water,NULL,Water,Water
2450,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2451,Forest,Forest,Water,Water,Water,NULL,Forest,Water
2452,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2453,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2454,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2455,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2456,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2457,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2458,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2459,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2460,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2461,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2462,Forest,Forest,Water,Water,Water,Water,Water,Water
2463,Forest,Forest,Water,Water,Water,Water,Water,Forest
2464,Forest,Forest,Water,Water,Water,Water,Forest,Water
2465,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2466,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2467,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2468,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2469,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2470,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2471,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2472,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2473,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2474,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2475,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2476,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2477,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2478,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2479,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2480,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2481,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2482,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2483,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2484,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2485,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2486,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2487,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2488,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2489,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2490,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2491,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2492,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2493,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2494,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2495,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2496,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2497,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2498,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2499,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2500,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2501,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2502,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2503,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2504,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2505,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2506,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2507,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2508,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2509,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2510,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2511,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2512,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2513,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2514,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2515,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2516,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2517,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2518,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2519,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2520,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2521,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2522,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2523,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2524,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2525,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2526,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2527,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2528,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2529,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2530,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2531,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2532,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2533,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2534,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2535,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2536,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
2537,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2538,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2539,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2540,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2541,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2542,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2543,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2544,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2545,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2546,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2547,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2548,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2549,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2550,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2551,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2552,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2553,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2554,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2555,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2556,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2557,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2558,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2559,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2560,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2561,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2562,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2563,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2564,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2565,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2566,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2567,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2568,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2569,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Grassland
2570,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2571,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2572,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
2573,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2574,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2575,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2576,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Bareland
2577,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2578,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2579,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2580,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2581,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
2582,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2583,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2584,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2585,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2586,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
2587,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2588,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
2589,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2590,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
2591,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2592,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
