Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRL_M_R
4774,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4775,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4776,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
4777,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
4778,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
4779,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4780,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4781,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4782,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4783,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4784,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4785,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4786,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4787,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4788,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4789,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4790,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
4791,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4792,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4793,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
4794,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4795,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4796,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4797,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
4798,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4799,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
4800,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4801,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4802,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4803,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
4804,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4805,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
4806,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
4807,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4808,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4809,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4810,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4811,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4812,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4813,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4814,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4815,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4816,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4817,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
4818,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4819,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4820,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4821,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4822,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4823,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4824,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4825,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4826,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4827,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4828,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4829,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4830,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4831,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4832,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4833,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4834,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
4835,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4836,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4837,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4838,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4839,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4840,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4841,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4842,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4843,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4844,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
4845,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4846,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
4847,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4848,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4849,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4850,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4851,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4852,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4853,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4854,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4855,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4856,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4857,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4858,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4859,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4860,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4861,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4862,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
4863,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4864,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4865,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4866,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
4867,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4868,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4869,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
4870,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4871,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4872,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4873,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
4874,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
4875,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4876,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
4877,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
4878,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4879,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
4880,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
4881,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
4882,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4883,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
4884,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4885,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4886,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
4887,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
4888,Forest,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
4889,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Water
4890,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
4891,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
4892,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4893,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4894,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4895,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4896,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4897,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Water
4898,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4899,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4900,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4901,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4902,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4903,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4904,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4905,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4906,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
4907,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4908,Forest,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Water
4909,Forest,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
4910,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4911,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4912,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4913,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4914,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4915,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4916,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
4917,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
4918,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4919,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4920,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4921,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4922,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4923,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4924,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4925,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
4926,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4927,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4928,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4929,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4930,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4931,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4932,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
4933,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4934,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4935,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
4936,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
4937,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4938,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
4939,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
4940,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4941,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
4942,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4943,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4944,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
4945,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4946,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4947,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
4948,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
4949,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
4950,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4951,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4952,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4953,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4954,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4955,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4956,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4957,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4958,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
4959,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4960,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4961,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4962,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4963,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4964,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4965,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4966,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4967,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4968,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4969,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
4970,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4971,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4972,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4973,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4974,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4975,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4976,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
4977,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4978,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4979,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
4980,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
4981,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4982,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
4983,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
4984,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
4985,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
4986,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
4987,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
4988,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4989,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4990,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
4991,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
4992,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4993,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4994,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
4995,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Bareland
4996,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4997,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4998,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
4999,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
5000,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Water
5001,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
5002,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
5003,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5004,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
5005,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5006,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
5007,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
5008,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5009,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5010,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
5011,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
5012,Forest,Water,Bareland,Water,Non_Wetland,Wetland,NULL,Water
5013,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
5014,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5015,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5016,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
5017,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
5018,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
5019,Forest,Water,Water,NULL,Water,NULL,NULL,NULL
5020,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
5021,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
5022,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
5023,Forest,Water,Water,NULL,Water,NULL,NULL,Water
5024,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
5025,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
5026,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5027,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5028,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
5029,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
5030,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5031,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
5032,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
5033,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5034,Forest,Water,Water,NULL,Water,Water,NULL,Water
5035,Forest,Water,Water,NULL,Water,Water,NULL,Forest
5036,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
5037,Forest,Water,Water,NULL,Water,Water,Grassland,Water
5038,Forest,Water,Water,NULL,Water,Water,Water,Forest
5039,Forest,Water,Water,NULL,Water,Water,Forest,Water
5040,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5041,Forest,Water,Water,NULL,Water,Forest,NULL,Water
5042,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
5043,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5044,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
5045,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
5046,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
5047,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
5048,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
5049,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Bareland
5050,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
5051,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
5052,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5053,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5054,Forest,Water,Water,Non_Water,Water,Water,Forest,Bareland
5055,Forest,Water,Water,Non_Water,Water,Forest,Forest,Bareland
5056,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
5057,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
5058,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
5059,Forest,Water,Water,Water,Water,NULL,NULL,Water
5060,Forest,Water,Water,Water,Water,NULL,NULL,Forest
5061,Forest,Water,Water,Water,Water,NULL,Forest,Water
5062,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5063,Forest,Water,Water,Water,Water,Grassland,NULL,Forest
5064,Forest,Water,Water,Water,Water,Grassland,Grassland,Water
5065,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
5066,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5067,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
5068,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5069,Forest,Water,Water,Water,Water,Water,NULL,Water
5070,Forest,Water,Water,Water,Water,Water,NULL,Forest
5071,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5072,Forest,Water,Water,Water,Water,Water,Forest,Water
5073,Forest,Water,Water,Water,Water,Water,Forest,Forest
5074,Forest,Water,Water,Water,Water,Forest,NULL,Wetland
5075,Forest,Water,Water,Water,Water,Forest,NULL,Forest
5076,Forest,Water,Water,Water,Water,Forest,Grassland,Bareland
5077,Forest,Water,Water,Water,Water,Forest,Grassland,Water
5078,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
5079,Forest,Water,Water,Water,Water,Forest,Water,Water
5080,Forest,Water,Water,Water,Water,Forest,Water,Forest
5081,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5082,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5083,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5084,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5085,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5086,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5087,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5088,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5089,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5090,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5091,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
5092,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
5093,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5094,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5095,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5096,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
5097,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5098,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5099,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5100,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
5101,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5102,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5103,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5104,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5105,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5106,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
5107,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5108,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5109,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
5110,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5111,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
5112,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5113,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5114,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5115,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5116,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5117,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5118,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
5119,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5120,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5121,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5122,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5123,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
5124,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5125,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5126,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5127,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5128,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5129,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
