Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWJ_M_R
2949,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2950,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2951,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2952,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2953,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2954,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2955,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2956,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2957,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2958,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2959,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2960,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2961,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2962,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2963,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2964,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2965,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2966,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2967,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2968,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2969,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2970,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2971,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2972,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2973,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2974,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2975,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2976,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2977,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2978,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2979,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2980,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
2981,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2982,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2983,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2984,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2985,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2986,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2987,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2988,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2989,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2990,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2991,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2992,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2993,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2994,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2995,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2996,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2997,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2998,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2999,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3000,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3001,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3002,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3003,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
3004,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3005,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3006,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3007,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3008,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3009,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
3010,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3011,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3012,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3013,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3014,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3015,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3016,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3017,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
3018,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3019,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3020,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
3021,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
3022,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
3023,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3024,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3025,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3026,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3027,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3028,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3029,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3033,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3034,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3035,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3036,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3037,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3038,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3039,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
3040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3042,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3043,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3044,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3045,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3046,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3047,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3048,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3049,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3050,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3051,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3052,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3053,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3054,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
3055,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3056,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3057,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3058,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3059,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3060,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3061,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3062,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3064,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
3065,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3066,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3067,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
3068,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3069,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3070,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3071,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3072,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3073,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
3074,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
3075,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
3076,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3077,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
3078,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3079,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
3080,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
3081,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
3082,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
3083,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3084,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
3085,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3086,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3087,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3088,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3089,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3090,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3091,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3092,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3096,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3097,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
3098,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3099,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3100,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3101,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3102,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3103,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3104,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3105,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3106,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3107,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3109,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
3110,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3111,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3112,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3113,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Water,Forest
3114,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3115,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3116,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3117,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3118,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3119,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3120,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3121,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3122,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
3123,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
3124,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3125,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3126,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3127,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3128,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
3129,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
3130,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3131,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
3132,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3133,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3134,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3135,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3136,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3137,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3138,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3139,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
3140,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3141,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3142,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3143,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3144,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3145,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Bareland
3146,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3147,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
3148,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
3149,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3150,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3151,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
3152,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3153,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3154,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3155,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
3156,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3157,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3158,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3159,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3160,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3161,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3162,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Wetland
3163,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
3164,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3165,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3166,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3167,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3168,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
3169,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Water
3170,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3171,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3172,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3173,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3174,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3175,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3176,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3177,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3178,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Bareland
3179,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3180,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3181,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3182,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3183,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3184,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
3185,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
3186,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3187,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
3188,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3189,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
3190,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
3191,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3192,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3193,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
3194,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
3195,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
3196,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3197,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3198,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
3199,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3200,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
3201,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3202,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3203,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3204,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3205,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
3206,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3207,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3208,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3209,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3210,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3211,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3212,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3213,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3214,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3215,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
3216,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,NULL
3217,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3218,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3219,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3220,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
3221,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
3222,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3223,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
3224,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
3225,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Water
3226,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3227,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3228,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3229,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3230,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
3231,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3232,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3233,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
3234,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
3235,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
3236,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
3237,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3238,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3239,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3240,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Wetland
3241,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
3242,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3243,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3244,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3245,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
3246,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
3247,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
3248,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
3249,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
3250,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3251,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3252,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3253,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
3254,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3255,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3256,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3257,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3258,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
3259,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3260,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3261,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3262,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3263,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3264,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3265,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3266,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
3267,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3268,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
3269,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
3270,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3271,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
3272,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
3273,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
3274,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3275,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3276,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3277,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
3278,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
3279,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3280,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3281,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
3282,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
3283,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
3284,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3285,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
