Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R
2974,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2975,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2976,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water
2977,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2978,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2979,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2980,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2981,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2982,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2983,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2984,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2985,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2986,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2987,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
2988,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
2989,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
2990,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2991,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
2992,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
2993,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2994,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
2995,Forest,Cropland,Grassland,Water,Non_Wetland,Water
2996,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
2997,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2998,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2999,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3000,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3001,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3002,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3003,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
3004,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3005,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3006,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3007,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3008,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3009,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
3010,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
3011,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3012,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
3013,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
3014,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3015,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3016,Forest,Cropland,Cropland,Water,Non_Wetland,Water
3017,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
3018,Forest,Cropland,Wetland,NULL,Wetland,Cropland
3019,Forest,Cropland,Wetland,NULL,Wetland,Wetland
3020,Forest,Cropland,Wetland,NULL,Wetland,Forest
3021,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
3022,Forest,Cropland,Wetland,Non_Water,Wetland,Water
3023,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
3024,Forest,Cropland,Wetland,Water,Wetland,Cropland
3025,Forest,Cropland,Wetland,Water,Wetland,Wetland
3026,Forest,Cropland,Wetland,Water,Wetland,Water
3027,Forest,Cropland,Wetland,Water,Wetland,Forest
3028,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
3029,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
3030,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
3031,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
3032,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
3033,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
3034,Forest,Cropland,Bareland,NULL,Non_Wetland,Water
3035,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
3036,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL
3037,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
3038,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
3039,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
3040,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
3041,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
3042,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
3043,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland
3044,Forest,Cropland,Bareland,Water,Non_Wetland,Water
3045,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
3046,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
3047,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
3048,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
3049,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
3050,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
3051,Forest,Cropland,Water,NULL,Water,NULL
3052,Forest,Cropland,Water,NULL,Water,Water
3053,Forest,Cropland,Water,NULL,Water,Forest
3054,Forest,Cropland,Water,Non_Water,Water,Wetland
3055,Forest,Cropland,Water,Non_Water,Water,Water
3056,Forest,Cropland,Water,Non_Water,Water,Forest
3057,Forest,Cropland,Water,Water,Water,Grassland
3058,Forest,Cropland,Water,Water,Water,Cropland
3059,Forest,Cropland,Water,Water,Water,Bareland
3060,Forest,Cropland,Water,Water,Water,Water
3061,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
3062,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
3063,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
3064,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
3065,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
3066,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
3067,Forest,Cropland,Forest,NULL,Non_Wetland,Water
3068,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
3069,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
3070,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
3071,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
3072,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
3073,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water
3074,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
3075,Forest,Cropland,Forest,Water,Non_Wetland,NULL
3076,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
3077,Forest,Cropland,Forest,Water,Non_Wetland,Bareland
3078,Forest,Cropland,Forest,Water,Non_Wetland,Water
3079,Forest,Cropland,Forest,Water,Non_Wetland,Forest
3080,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
3081,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
3082,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
3083,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
3084,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
3085,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland
3086,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
3087,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
3088,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
3089,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
3090,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
3091,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland
3092,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
3093,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
3094,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
3095,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
3096,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL
3097,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
3098,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
3099,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
3100,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL
3101,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
3102,Forest,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
3103,Forest,Bareland,Wetland,Water,Wetland,Water
3104,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL
3105,Forest,Bareland,Bareland,NULL,Non_Wetland,Cropland
3106,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
3107,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland
3108,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
3109,Forest,Bareland,Water,NULL,Water,Water
3110,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
3111,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3112,Forest,Bareland,Forest,NULL,Non_Wetland,Built-up
3113,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
3114,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3115,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3116,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3117,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3118,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3119,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3120,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3121,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3122,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
3123,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
3124,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
3125,Forest,Built-up,Shrubland,Water,Non_Wetland,Cropland
3126,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3127,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3128,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3129,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3130,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3131,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3132,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL
3133,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3134,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3135,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3136,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3137,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3138,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3139,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3140,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL
3141,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
3142,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
3143,Forest,Built-up,Cropland,Water,Non_Wetland,NULL
3144,Forest,Built-up,Cropland,Water,Non_Wetland,Cropland
3145,Forest,Built-up,Cropland,Water,Non_Wetland,Water
3146,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
3147,Forest,Built-up,Wetland,NULL,Wetland,Grassland
3148,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
3149,Forest,Built-up,Wetland,Water,Wetland,Cropland
3150,Forest,Built-up,Wetland,Water,Wetland,Water
3151,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
3152,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3153,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
3154,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland
3155,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3156,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
3157,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3158,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL
3159,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
3160,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
3161,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest
3162,Forest,Built-up,Bareland,Water,Non_Wetland,NULL
3163,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3164,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3165,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3166,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3167,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL
3168,Forest,Built-up,Water,NULL,Water,Water
3169,Forest,Built-up,Water,Water,Water,Bareland
3170,Forest,Built-up,Water,Water,Water,Water
3171,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3172,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3173,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3174,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3175,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3176,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3177,Forest,Built-up,Forest,NULL,Non_Wetland,Water
3178,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3179,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
3180,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
3181,Forest,Built-up,Forest,Water,Non_Wetland,Water
3182,Forest,Built-up,Forest,Water,Non_Wetland,Forest
3183,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
3184,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3185,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
3186,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3187,Forest,Water,Shrubland,NULL,Non_Wetland,Water
3188,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3189,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
3190,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
3191,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3192,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3193,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3194,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
3195,Forest,Water,Shrubland,Water,Non_Wetland,Water
3196,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3197,Forest,Water,Grassland,NULL,Non_Wetland,NULL
3198,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3199,Forest,Water,Grassland,NULL,Non_Wetland,Water
3200,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3201,Forest,Water,Cropland,NULL,Non_Wetland,NULL
3202,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3203,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
3204,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
3205,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3206,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL
3207,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
3208,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
3209,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
3210,Forest,Water,Cropland,Water,Non_Wetland,NULL
3211,Forest,Water,Cropland,Water,Non_Wetland,Bareland
3212,Forest,Water,Wetland,NULL,Wetland,Forest
3213,Forest,Water,Wetland,Non_Water,Wetland,Forest
3214,Forest,Water,Wetland,Water,Wetland,Water
3215,Forest,Water,Bareland,NULL,Non_Wetland,NULL
3216,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
3217,Forest,Water,Bareland,NULL,Non_Wetland,Built-up
3218,Forest,Water,Bareland,NULL,Non_Wetland,Water
3219,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3220,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland
3221,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
3222,Forest,Water,Bareland,Water,Non_Wetland,NULL
3223,Forest,Water,Bareland,Water,Non_Wetland,Water
3224,Forest,Water,Water,NULL,Water,Wetland
3225,Forest,Water,Water,NULL,Water,Water
3226,Forest,Water,Water,NULL,Water,Forest
3227,Forest,Water,Water,Water,Water,Water
3228,Forest,Water,Forest,NULL,Non_Wetland,NULL
3229,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3230,Forest,Water,Forest,NULL,Non_Wetland,Cropland
3231,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3232,Forest,Water,Forest,NULL,Non_Wetland,Water
3233,Forest,Water,Forest,NULL,Non_Wetland,Forest
3234,Forest,Water,Forest,Non_Water,Non_Wetland,NULL
3235,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
3236,Forest,Water,Forest,Non_Water,Non_Wetland,Water
3237,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3238,Forest,Water,Forest,Water,Non_Wetland,Forest
3239,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3240,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3241,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3242,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3243,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3244,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
3245,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3246,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3247,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3248,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3249,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3250,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3251,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3252,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
3253,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3254,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
3255,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
3256,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3257,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
3258,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3259,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3260,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3261,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3262,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3263,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3264,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3265,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3266,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3267,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3268,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
3269,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
3270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3271,Forest,Forest,Grassland,Water,Non_Wetland,Bareland
3272,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3273,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3274,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3275,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3276,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3277,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3278,Forest,Forest,Cropland,NULL,Non_Wetland,Water
3279,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3280,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
3281,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3282,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
3283,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3284,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
3285,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
3286,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3287,Forest,Forest,Cropland,Water,Non_Wetland,NULL
3288,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
3289,Forest,Forest,Cropland,Water,Non_Wetland,Water
3290,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3291,Forest,Forest,Wetland,NULL,Wetland,NULL
3292,Forest,Forest,Wetland,NULL,Wetland,Grassland
3293,Forest,Forest,Wetland,NULL,Wetland,Wetland
3294,Forest,Forest,Wetland,NULL,Wetland,Forest
3295,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3296,Forest,Forest,Wetland,Non_Water,Wetland,Water
3297,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3298,Forest,Forest,Wetland,Water,Wetland,Grassland
3299,Forest,Forest,Wetland,Water,Wetland,Water
3300,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
3301,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
3302,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
3303,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
3304,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
3305,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
3306,Forest,Forest,Bareland,NULL,Non_Wetland,Water
3307,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
3308,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
3309,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
3310,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
3311,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
3312,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
3313,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
3314,Forest,Forest,Bareland,Water,Non_Wetland,NULL
3315,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
3316,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
3317,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
3318,Forest,Forest,Bareland,Water,Non_Wetland,Water
3319,Forest,Forest,Bareland,Water,Non_Wetland,Forest
3320,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
3321,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
3322,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
3323,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
3324,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL
3325,Forest,Forest,Water,NULL,Water,Grassland
3326,Forest,Forest,Water,NULL,Water,Cropland
3327,Forest,Forest,Water,NULL,Water,Bareland
3328,Forest,Forest,Water,NULL,Water,Forest
3329,Forest,Forest,Water,Non_Water,Water,NULL
3330,Forest,Forest,Water,Non_Water,Water,Forest
3331,Forest,Forest,Water,Water,Water,Grassland
3332,Forest,Forest,Water,Water,Water,Wetland
3333,Forest,Forest,Water,Water,Water,Water
3334,Forest,Forest,Water,Water,Water,Forest
3335,Forest,Forest,Forest,NULL,Non_Wetland,NULL
3336,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
3337,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
3338,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
3339,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
3340,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
3341,Forest,Forest,Forest,NULL,Non_Wetland,Water
3342,Forest,Forest,Forest,NULL,Non_Wetland,Forest
3343,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
3344,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
3345,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
3346,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
3347,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
3348,Forest,Forest,Forest,Water,Non_Wetland,Grassland
3349,Forest,Forest,Forest,Water,Non_Wetland,Cropland
3350,Forest,Forest,Forest,Water,Non_Wetland,Water
3351,Forest,Forest,Forest,Water,Non_Wetland,Forest
