Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTJ_M_R
5382,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5383,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5384,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5385,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5386,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5387,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5388,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
5389,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
5390,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5391,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5392,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
5393,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5394,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5395,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5396,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5397,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5398,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5399,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5400,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
5401,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5402,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5403,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5404,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5405,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5406,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5407,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5408,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5409,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5410,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5411,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5412,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5413,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5414,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
5415,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
5416,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
5417,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5418,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5419,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5420,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5421,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5422,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5423,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Water
5424,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5425,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5426,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5427,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
5428,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
5429,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5430,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5431,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5432,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5433,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5434,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5435,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
5436,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5437,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5438,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5439,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5440,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5441,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5442,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5443,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
5444,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5445,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5446,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
5447,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5448,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5449,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5450,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5451,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5452,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5453,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5454,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
5455,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5456,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5457,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5458,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5459,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5460,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5461,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5462,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5463,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5464,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
5465,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5466,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5467,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5468,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
5469,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5470,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5471,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
5472,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5473,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5474,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
5475,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5476,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5477,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5478,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5479,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
5480,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5481,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
5482,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
5483,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5484,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5485,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
5486,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
5487,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5488,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5489,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5490,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5491,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5492,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5493,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5494,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5495,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5496,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5497,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5498,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5499,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5500,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
5501,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5502,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5503,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5504,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5505,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5506,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5507,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5508,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5509,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5510,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5511,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5512,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5513,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5514,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5515,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5516,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5517,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5518,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5519,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
5520,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
5521,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5522,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5523,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5524,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
5525,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
5526,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5527,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5528,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5529,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5530,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5531,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
5532,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5533,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5534,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5535,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5536,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5537,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5538,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5539,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5540,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5541,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5542,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5543,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5544,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5545,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5546,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5547,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5548,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5549,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5550,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5551,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5552,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5553,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5554,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5555,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5556,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5557,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5558,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
5559,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5560,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5561,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5562,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5563,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5564,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5565,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5566,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5567,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5568,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5569,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
5570,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
5571,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5572,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5573,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5574,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5575,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5576,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5577,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5578,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5579,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5580,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5581,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5582,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5583,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5584,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5585,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5586,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5587,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5588,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5589,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5590,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5591,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5592,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5593,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5594,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
5595,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5596,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5597,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5598,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5599,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5600,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5601,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5602,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5603,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5604,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5605,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5606,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5607,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5608,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5609,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5610,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5611,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5612,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5613,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5614,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5615,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5616,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5617,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5618,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5619,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5620,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5621,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5622,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5623,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
5624,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5625,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5626,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5627,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5628,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5629,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5630,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
5631,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5632,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5633,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5634,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5635,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5636,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5637,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5638,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5639,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
5640,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5641,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5642,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5643,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5644,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5645,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5646,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5647,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5648,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5649,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5650,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
5651,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
5652,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5653,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5654,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5655,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5656,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5657,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5658,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5659,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5660,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5661,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5662,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5663,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5664,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5665,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5666,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5667,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5668,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5669,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5670,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5671,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5672,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5673,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5674,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5675,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5676,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5677,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5678,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5679,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5680,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5681,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5682,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5683,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5684,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5685,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5686,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5687,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5688,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5689,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5690,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5691,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5692,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5693,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
