Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNU_M_R
12153,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
12154,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
12155,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
12156,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Wetland
12157,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
12158,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Wetland
12159,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
12160,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
12161,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
12162,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
12163,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Wetland
12164,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
12165,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Wetland
12166,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
12167,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12168,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12169,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12170,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Bareland
12171,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
12172,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12173,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Wetland
12174,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
12175,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
12176,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
12177,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
12178,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Wetland
12179,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
12180,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12181,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
12182,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
12183,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
12184,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
12185,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
12186,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
12187,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
12188,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12189,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12190,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
12191,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12192,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Wetland
12193,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12194,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
12195,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
12196,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
12197,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
12198,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Built-up
12199,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
12200,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,Grassland
12201,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Wetland
12202,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
12203,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
12204,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
12205,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Wetland
12206,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
12207,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
12208,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
12209,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Grassland
12210,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Wetland
12211,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
12212,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Grassland
12213,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Wetland
12214,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
12215,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
12216,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
12217,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
12218,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12219,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
12220,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
12221,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12222,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12223,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12224,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12225,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
12226,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
12227,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
12228,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
12229,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Wetland
12230,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Wetland
12231,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Grassland
12232,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
12233,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
12234,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
12235,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Wetland
12236,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
12237,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
12238,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
12239,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
12240,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
12241,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
12242,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
12243,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
12244,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Bareland,Grassland
12245,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Wetland
12246,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
12247,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
12248,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
12249,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Wetland
12250,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12251,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
12252,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12253,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
12254,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
12255,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Wetland
12256,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
12257,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
12258,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
12259,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12260,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
12261,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
12262,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
12263,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
12264,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
12265,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Wetland
12266,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12267,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
12268,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12269,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
12270,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
12271,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
12272,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12273,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
12274,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12275,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
12276,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
12277,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
12278,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Wetland
12279,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12280,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12281,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12282,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
12283,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
12284,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Wetland
12285,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Wetland
12286,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
12287,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Wetland
12288,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12289,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Wetland
12290,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
12291,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Wetland
12292,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12293,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
12294,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
12295,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12296,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
12297,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Grassland
12298,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Water,Wetland
12299,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Wetland
12300,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Wetland
12301,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Wetland
12302,Forest,Forest,Water,NULL,NULL,Wetland,Wetland,Wetland
12303,Forest,Forest,Water,NULL,NULL,Wetland,Water,Wetland
12304,Forest,Forest,Water,NULL,NULL,Forest,Wetland,Wetland
12305,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
12306,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
12307,Forest,Forest,Water,NULL,Water,NULL,Bareland,Wetland
12308,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Wetland
12309,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
12310,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
12311,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
12312,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Wetland
12313,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
12314,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
12315,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Wetland
12316,Forest,Forest,Water,NULL,Water,Forest,Wetland,Wetland
12317,Forest,Forest,Water,NULL,Water,Forest,Water,Wetland
12318,Forest,Forest,Water,NULL,Water,Forest,Forest,Wetland
12319,Forest,Forest,Water,Non_Water,NULL,Wetland,Wetland,Wetland
12320,Forest,Forest,Water,Non_Water,NULL,Forest,Wetland,Wetland
12321,Forest,Forest,Water,Non_Water,Water,NULL,Bareland,Wetland
12322,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
12323,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Wetland
12324,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
12325,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
12326,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Wetland
12327,Forest,Forest,Water,Non_Water,Water,Forest,Water,Wetland
12328,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Wetland
12329,Forest,Forest,Water,Water,NULL,NULL,Wetland,Wetland
12330,Forest,Forest,Water,Water,NULL,NULL,Wetland,Water
12331,Forest,Forest,Water,Water,NULL,NULL,Water,Water
12332,Forest,Forest,Water,Water,NULL,NULL,Forest,Wetland
12333,Forest,Forest,Water,Water,NULL,Wetland,Wetland,Wetland
12334,Forest,Forest,Water,Water,NULL,Wetland,Water,Wetland
12335,Forest,Forest,Water,Water,NULL,Wetland,Forest,Wetland
12336,Forest,Forest,Water,Water,NULL,Water,Wetland,Wetland
12337,Forest,Forest,Water,Water,NULL,Water,Water,Wetland
12338,Forest,Forest,Water,Water,NULL,Forest,Wetland,Wetland
12339,Forest,Forest,Water,Water,NULL,Forest,Water,Wetland
12340,Forest,Forest,Water,Water,NULL,Forest,Water,Water
12341,Forest,Forest,Water,Water,NULL,Forest,Forest,Wetland
12342,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
12343,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
12344,Forest,Forest,Water,Water,Water,NULL,Water,Water
12345,Forest,Forest,Water,Water,Water,NULL,Forest,Wetland
12346,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
12347,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
12348,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
12349,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
12350,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
12351,Forest,Forest,Water,Water,Water,Wetland,Water,Water
12352,Forest,Forest,Water,Water,Water,Wetland,Forest,Wetland
12353,Forest,Forest,Water,Water,Water,Water,Water,Wetland
12354,Forest,Forest,Water,Water,Water,Water,Water,Water
12355,Forest,Forest,Water,Water,Water,Water,Forest,Water
12356,Forest,Forest,Water,Water,Water,Forest,Grassland,Wetland
12357,Forest,Forest,Water,Water,Water,Forest,Wetland,Wetland
12358,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
12359,Forest,Forest,Water,Water,Water,Forest,Water,Wetland
12360,Forest,Forest,Water,Water,Water,Forest,Water,Water
12361,Forest,Forest,Water,Water,Water,Forest,Forest,Wetland
12362,Forest,Forest,Water,Water,Water,Forest,Forest,Water
12363,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
12364,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
12365,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
12366,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12367,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
12368,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12369,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
12370,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12371,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
12372,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12373,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
12374,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12375,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Wetland
12376,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
12377,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12378,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
12379,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
12380,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12381,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12382,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12383,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12384,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12385,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
12386,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12387,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
12388,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12389,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
12390,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
12391,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
12392,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
12393,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
12394,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
12395,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
12396,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12397,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
12398,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
12399,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
12400,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12401,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
12402,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
12403,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
12404,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12405,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
12406,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12407,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12408,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
12409,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
12410,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12411,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
12412,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
12413,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
12414,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12415,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12416,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
12417,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
12418,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
12419,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
12420,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12421,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
12422,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
12423,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
12424,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12425,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
12426,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
12427,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
12428,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
12429,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
12430,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
12431,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
12432,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
12433,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12434,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
12435,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
12436,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
12437,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
12438,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
12439,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
12440,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
12441,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
12442,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
12443,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
12444,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Wetland
12445,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
12446,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12447,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
12448,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
12449,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Wetland
12450,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
12451,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
12452,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12453,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12454,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
12455,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12456,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
12457,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12458,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
12459,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12460,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
12461,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12462,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
12463,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12464,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
12465,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12466,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
12467,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
12468,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Wetland
12469,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
12470,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
12471,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12472,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
