Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
3324,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3325,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3326,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3327,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3328,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3329,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
3330,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
3331,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3332,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3333,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3334,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3335,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3336,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3337,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3338,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3339,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3340,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3341,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
3342,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3343,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3344,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3345,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3346,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3347,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3348,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3349,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3350,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3351,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3352,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3353,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3354,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3355,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3356,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3357,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3358,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3359,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3360,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Water
3361,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3362,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
3363,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3364,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3365,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
3366,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3367,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3368,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3369,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3370,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3371,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3372,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3373,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3374,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3375,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3376,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3377,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3378,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3379,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3380,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3381,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3382,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3383,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3384,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Water
3385,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
3386,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3387,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3388,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3389,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3390,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Bareland,Forest
3391,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
3392,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
3393,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
3394,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3395,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3396,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Water
3397,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Forest
3398,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3399,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3400,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3401,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3402,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3403,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3404,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3405,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3406,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3407,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3408,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3409,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3410,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
3411,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
3412,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3413,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3414,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3415,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3416,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3417,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3418,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3419,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3420,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Water
3421,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3422,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3423,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3424,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3425,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3426,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3427,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3428,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3429,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3430,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3431,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3432,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3433,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3434,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Water
3435,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3436,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3437,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3438,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3439,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3440,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3441,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3442,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3443,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
3444,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3445,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3446,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3447,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3448,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3449,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3450,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3451,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
3452,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
3453,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3454,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3455,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3456,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3457,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3458,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3459,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Water
3460,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3461,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3462,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3463,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3464,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3465,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3466,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
3467,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3468,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3469,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3470,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3471,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3472,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
3473,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3474,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3475,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3476,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3477,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3478,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3479,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3480,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3481,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
3482,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3483,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3484,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3485,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3486,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3487,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3488,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3489,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
3490,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3491,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3492,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3493,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Water
3494,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3495,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3496,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3497,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
3498,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3499,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3500,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3501,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
3502,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
3503,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
3504,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
3505,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
3506,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3507,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3508,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3509,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
3510,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Water
3511,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
3512,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3513,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3514,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3515,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3516,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
3517,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3518,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3519,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Bareland,Forest
3520,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
3521,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3522,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
3523,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Wetland,Forest
3524,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
3525,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Bareland,Forest
3526,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
3527,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3528,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
3529,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3530,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3531,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3532,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3533,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Water
3534,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
3535,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
3536,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3537,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3538,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3539,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3540,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3541,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3542,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3543,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3544,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3545,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3546,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3547,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3548,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
3549,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
3550,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3551,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3552,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3553,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
3554,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
3555,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3556,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3557,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3558,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
3559,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3560,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3561,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
3562,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3563,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3564,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3565,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3566,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3567,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
3568,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Water
3569,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3570,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
3571,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3572,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3573,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3574,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
3575,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3576,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3577,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3578,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3579,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3580,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3581,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3582,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3583,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
3584,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3585,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3586,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3587,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3588,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3589,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3590,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3591,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3592,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
3593,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3594,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3595,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3596,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3597,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Bareland,Forest
3598,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3599,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
3600,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Bareland,Forest
3601,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
3602,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
3603,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
3604,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
3605,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
3606,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
3607,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
3608,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
3609,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3610,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
3611,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
3612,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
3613,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3614,Forest,Forest,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
3615,Forest,Forest,Bareland,Water,Non_Wetland,Water,Bareland,Water
3616,Forest,Forest,Bareland,Water,Non_Wetland,Water,Bareland,Forest
3617,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
3618,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
3619,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
3620,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3621,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3622,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
3623,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3624,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3625,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3626,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3627,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
3628,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
3629,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3630,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3631,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3632,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3633,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
3634,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
3635,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Water
3636,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
3637,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3638,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3639,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
3640,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3641,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3642,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3643,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3644,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
3645,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
3646,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
