Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQP_M_R
3287,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3288,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3289,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3290,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
3291,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3292,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3293,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3294,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
3295,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3296,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
3297,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3298,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3299,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3300,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3301,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3302,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3303,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3304,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3305,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3306,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3307,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3308,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3309,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3310,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3311,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3312,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3313,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3314,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3315,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3316,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3317,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3318,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3319,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3320,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3321,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3322,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3323,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3324,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3325,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3326,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3327,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3328,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3329,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3330,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
3331,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3332,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3333,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3334,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3335,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3336,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3337,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3338,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3339,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3340,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3341,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3342,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
3343,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3344,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3345,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3346,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3347,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3348,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3349,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3350,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3351,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3352,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
3353,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3354,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
3355,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3357,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3358,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
3359,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3360,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,NULL
3361,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3362,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3363,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3364,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3365,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3366,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3367,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3368,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3369,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3370,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3371,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3372,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3373,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3374,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
3375,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3376,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
3377,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3378,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
3379,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3380,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3381,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3382,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3383,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
3384,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3385,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3386,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3387,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3388,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3389,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3390,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3391,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3392,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3402,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3403,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3404,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3405,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3406,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3407,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3408,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3409,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Water
3410,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3411,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3412,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
3413,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3414,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3415,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
3417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3421,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3422,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3423,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3424,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
3425,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Water
3426,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3427,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3428,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3429,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3430,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3431,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3432,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3433,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
3434,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3435,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3436,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3437,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3438,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3439,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3440,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3441,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3442,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
3443,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3444,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
3445,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3446,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3447,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3448,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3449,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3450,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3451,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3452,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3453,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3454,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3455,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3456,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3457,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3458,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3459,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3460,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3461,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
3462,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3463,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3464,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3465,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3466,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3467,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3468,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3469,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3470,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3471,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
3472,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3473,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3474,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3475,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3476,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3477,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3478,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3479,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3480,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3481,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3482,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3483,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
3484,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3485,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3486,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3487,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3488,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3489,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3490,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3491,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3492,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3493,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3494,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
3495,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3496,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3497,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3498,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
3499,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3500,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3501,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3502,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3503,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
3504,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3505,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3506,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3507,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3508,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3509,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3510,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3511,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3512,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3513,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3514,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
3515,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3516,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
3517,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3518,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3519,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3520,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
3521,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Water
3522,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3523,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3524,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3525,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3526,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3527,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3528,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3529,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3530,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3531,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3532,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3533,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3534,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3535,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3536,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
3537,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
3538,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3539,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3540,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3541,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3542,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
3543,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3544,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3545,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3546,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
3547,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3548,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3549,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3550,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3551,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3552,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3553,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3554,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3555,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3556,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
3557,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3558,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3559,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3560,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
3561,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3562,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3563,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3564,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3565,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3566,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3567,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3568,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3569,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3570,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3571,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3572,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3573,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3574,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3575,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3576,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3577,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3578,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3579,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3580,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3581,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3582,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3583,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3584,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3585,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3586,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3587,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3588,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3589,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3590,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,NULL
3591,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3592,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
3593,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
3594,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3595,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3596,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3597,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3598,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3599,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
