Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTU_M_R
4594,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
4595,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
4596,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
4597,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
4598,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4599,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4600,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
4601,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4602,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4603,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
4604,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4605,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4606,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4607,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4608,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
4609,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4610,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
4611,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4612,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4613,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4614,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4615,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4616,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
4617,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4618,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4619,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4620,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
4621,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
4622,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
4623,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4624,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
4625,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4626,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4627,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
4628,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
4629,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
4630,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4631,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4632,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
4633,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4634,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4635,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
4636,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4637,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4638,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4639,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4640,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Grassland
4641,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4642,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4643,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
4644,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4645,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4646,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4647,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4648,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4649,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4650,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
4651,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4652,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4653,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4654,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4655,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
4656,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4657,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4658,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4659,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4660,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4661,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4662,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4663,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4664,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4665,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4666,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4667,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4668,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4669,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4670,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4671,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4672,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4673,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4674,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4675,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4676,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4677,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4678,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
4679,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4680,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4681,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4682,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
4683,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4684,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
4685,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4686,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4687,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4688,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4689,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4690,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4691,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4692,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4693,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4694,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
4695,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4696,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4697,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
4698,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4699,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4700,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4701,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
4702,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4703,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4704,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
4705,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
4706,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4707,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4708,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4709,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
4710,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4711,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
4712,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
4713,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4714,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
4715,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
4716,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4717,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
4718,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
4719,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4720,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4721,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4722,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4723,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4724,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
4725,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4726,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4727,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4728,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4729,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4730,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4731,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4732,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4733,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
4734,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4735,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
4736,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
4737,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4738,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4739,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
4740,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
4741,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
4742,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
4743,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4744,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4745,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4746,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4747,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4748,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
4749,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4750,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
4751,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
4752,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
4753,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4754,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4755,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4756,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
4757,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
4758,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4759,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
4760,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4761,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
4762,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4763,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Water
4764,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
4765,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4766,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4767,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
4768,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
4769,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4770,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
4771,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4772,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Water
4773,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4774,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4775,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Water
4776,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
4777,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
4778,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Water
4779,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
4780,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4781,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4782,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
4783,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
4784,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Wetland
4785,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
4786,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
4787,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
4788,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
4789,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
4790,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Water
4791,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
4792,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
4793,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
4794,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4795,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4796,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4797,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4798,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
4800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4801,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4802,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
4803,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4804,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4805,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4806,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4807,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4808,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4809,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4810,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4811,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4812,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4813,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4814,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4815,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4816,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4817,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4818,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
4819,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4820,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4821,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4822,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
4823,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4824,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4825,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4826,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
4827,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4828,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4829,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4830,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
4831,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4832,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4833,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4834,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4835,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4836,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4837,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4838,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4839,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4840,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4841,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4842,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4843,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Water
4844,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4845,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4846,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4847,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4848,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4849,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
4850,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
4851,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4852,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4853,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4854,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4855,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4856,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4857,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4858,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4859,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4860,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4861,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4862,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4863,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4864,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4865,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4866,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4867,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
4868,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4869,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4870,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4871,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4872,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
4873,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
4874,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4875,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4876,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4877,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
4878,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
4879,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4880,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4881,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4882,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4883,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4884,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4885,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4886,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
4887,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
4888,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
4889,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4890,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4891,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4892,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
4893,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4894,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4895,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
4896,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
4897,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4898,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4899,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4900,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
4901,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
4902,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4903,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4904,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4905,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4906,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4907,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4908,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4909,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4910,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4911,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4912,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
