Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDA_M_R
9244,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
9245,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9246,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
9247,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
9248,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
9249,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9250,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9251,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
9252,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
9253,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9254,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9255,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
9256,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
9257,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
9258,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
9259,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
9260,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9261,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
9262,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
9263,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
9264,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Water
9265,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9266,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9267,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9268,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9269,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9270,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9271,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9272,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9273,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9274,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9275,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9276,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9277,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
9278,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9279,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9280,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9281,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9282,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9283,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9284,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9285,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9286,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9287,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9288,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9289,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9290,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9291,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9292,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
9293,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
9294,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9295,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9296,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9297,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
9298,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
9299,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
9300,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9301,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
9302,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9303,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9304,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
9305,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
9306,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
9307,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9308,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9309,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9310,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
9311,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
9312,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
9313,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
9314,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
9315,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
9316,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
9317,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
9318,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
9319,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
9320,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
9321,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
9322,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
9323,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
9324,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Bareland
9325,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
9326,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
9327,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
9328,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
9329,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9330,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
9331,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
9332,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
9333,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9334,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
9335,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
9336,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
9337,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9338,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Cropland
9339,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9340,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
9341,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
9342,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
9343,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
9344,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9345,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
9346,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
9347,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Water
9348,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
9349,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
9350,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Cropland
9351,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
9352,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9353,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9354,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9355,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9356,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9357,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
9358,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9359,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
9360,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9361,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9362,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9363,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9364,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
9365,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
9366,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
9367,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9368,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9369,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
9370,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
9371,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9372,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9373,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9374,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9375,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9376,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9377,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9378,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
9379,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
9380,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9381,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
9382,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
9383,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
9384,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9385,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
9386,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
9387,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
9388,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
9389,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9390,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
9391,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9392,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
9393,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9394,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
9395,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
9396,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9397,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
9398,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9399,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
9400,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
9401,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9402,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
9403,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9404,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
9405,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
9406,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
9407,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
9408,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9409,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9410,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
9411,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9412,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9413,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
9414,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
9415,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
9416,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
9417,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
9418,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
9419,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9420,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9421,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9422,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9423,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
9424,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
9425,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
9426,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
9427,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9428,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9429,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9430,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9431,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9432,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9433,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
9434,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
9435,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9436,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
9437,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
9438,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
9439,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
9440,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
9441,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
9442,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
9443,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
9444,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
9445,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
9446,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
9447,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
9448,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
9449,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
9450,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
9451,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
9452,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9453,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
9454,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
9455,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
9456,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
9457,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
9458,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
9459,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
9460,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
9461,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9462,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
9463,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
9464,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9465,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9466,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9467,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Grassland
9468,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
9469,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
9470,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
9471,Forest,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
9472,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
9473,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
9474,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9475,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9476,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
9477,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9478,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9479,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
9480,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9481,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,NULL
9482,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9483,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
9484,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9485,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9486,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
9487,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9488,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9489,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9490,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9491,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9492,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9493,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Forest,Water
9494,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,NULL
9495,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9496,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9497,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
9498,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Forest
9499,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9500,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9501,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
9502,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9503,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
9504,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Water
9505,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
9506,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Water
9507,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Bareland
9508,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
9509,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
9510,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
9511,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
9512,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
9513,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9514,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
9515,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
9516,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
9517,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9518,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9519,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9520,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9521,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9522,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9523,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9524,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
9525,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
9526,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9527,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9528,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9529,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9530,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
9531,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9532,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
9533,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
9534,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Grassland
9535,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
9536,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9537,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9538,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9539,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9540,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9541,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9542,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9543,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
9544,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
9545,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9546,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9547,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9548,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9549,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
9550,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9551,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9552,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9553,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
9554,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
9555,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9556,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
9557,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
9558,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9559,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9560,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9561,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9562,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9563,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9564,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9565,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
