Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWK_M_R
5677,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
5678,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
5679,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5680,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5681,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5682,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5683,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5684,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5685,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5686,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
5687,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5688,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5689,Forest,Water,Wetland,Water,NULL,NULL,Water,Forest
5690,Forest,Water,Wetland,Water,NULL,Bareland,Bareland,Bareland
5691,Forest,Water,Wetland,Water,NULL,Water,Water,Water
5692,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
5693,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
5694,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
5695,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
5696,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
5697,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Grassland
5698,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5699,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5700,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5701,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5702,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5703,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
5704,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
5705,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5706,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5707,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5708,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
5709,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5710,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
5711,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
5712,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
5713,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5714,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5715,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
5716,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
5717,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
5718,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5719,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5720,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5721,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5722,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
5723,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5724,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
5725,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
5726,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5727,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
5728,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5729,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5730,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
5731,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
5732,Forest,Water,Water,NULL,NULL,NULL,Water,Forest
5733,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
5734,Forest,Water,Water,NULL,Water,NULL,NULL,Water
5735,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
5736,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
5737,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5738,Forest,Water,Water,NULL,Water,NULL,Forest,Water
5739,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
5740,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
5741,Forest,Water,Water,NULL,Water,Built-up,Water,Forest
5742,Forest,Water,Water,NULL,Water,Water,NULL,Forest
5743,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5744,Forest,Water,Water,NULL,Water,Water,Water,Water
5745,Forest,Water,Water,NULL,Water,Water,Water,Forest
5746,Forest,Water,Water,NULL,Water,Water,Forest,Water
5747,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5748,Forest,Water,Water,NULL,Water,Forest,Forest,Water
5749,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5750,Forest,Water,Water,Non_Water,NULL,Forest,Water,Water
5751,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
5752,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5753,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
5754,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
5755,Forest,Water,Water,Water,NULL,NULL,NULL,Water
5756,Forest,Water,Water,Water,NULL,Bareland,Bareland,Grassland
5757,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
5758,Forest,Water,Water,Water,Water,NULL,NULL,Water
5759,Forest,Water,Water,Water,Water,NULL,NULL,Forest
5760,Forest,Water,Water,Water,Water,NULL,Water,Wetland
5761,Forest,Water,Water,Water,Water,NULL,Water,Water
5762,Forest,Water,Water,Water,Water,NULL,Water,Forest
5763,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5764,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
5765,Forest,Water,Water,Water,Water,Wetland,Water,Water
5766,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5767,Forest,Water,Water,Water,Water,Water,NULL,Wetland
5768,Forest,Water,Water,Water,Water,Water,Water,Wetland
5769,Forest,Water,Water,Water,Water,Water,Water,Water
5770,Forest,Water,Water,Water,Water,Water,Water,Forest
5771,Forest,Water,Water,Water,Water,Forest,NULL,Wetland
5772,Forest,Water,Water,Water,Water,Forest,Water,Wetland
5773,Forest,Water,Water,Water,Water,Forest,Water,Water
5774,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5775,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
5776,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5777,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
5778,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5779,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5780,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5781,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5782,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5783,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
5784,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5785,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5786,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5787,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5788,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5789,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
5790,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
5791,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
5792,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
5793,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5794,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5795,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5796,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
5797,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5798,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5799,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5800,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5801,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
5802,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5803,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5804,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
5805,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5806,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
5807,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
5808,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5809,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5810,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
5811,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5812,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
5813,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
5814,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
5815,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Wetland
5816,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5817,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
5818,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
5819,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
5820,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5821,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5823,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5824,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
5825,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5826,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
5827,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5828,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5829,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5830,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5831,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5832,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5833,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
5834,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5835,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5836,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5837,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5838,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5841,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5842,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
5843,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5844,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5845,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5846,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5847,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5848,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5849,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5850,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5851,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5852,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
5853,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5854,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5855,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5856,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5857,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5858,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5860,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5861,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5862,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5863,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5864,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5865,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
5866,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
5867,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5868,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5869,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5870,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5871,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
5872,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5873,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5874,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5875,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
5876,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5877,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
5878,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5879,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5880,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5881,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5882,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5883,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5884,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
5885,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
5886,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5887,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
5888,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
5889,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
5890,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5891,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
5892,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
5893,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5894,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5895,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5896,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5897,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5898,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5899,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5900,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5901,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5902,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5903,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5904,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5905,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5906,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5907,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5909,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5910,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5911,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5912,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5913,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5914,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5915,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5916,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5917,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5918,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5919,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5920,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5921,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5922,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5923,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5924,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5925,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5926,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5927,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5928,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
5929,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5930,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5931,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5932,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5933,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5934,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5935,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5936,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5937,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5938,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5939,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
5940,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5941,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5942,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
5943,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5944,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5945,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5946,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5947,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5948,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5949,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5950,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5951,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
5952,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland,Water
5953,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5954,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
5955,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
5956,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5957,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5958,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
5959,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
5960,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5961,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5962,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5963,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5964,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
5965,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5966,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
5967,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5968,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5969,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5970,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5971,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5972,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5973,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5974,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5975,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5976,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5977,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5978,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5979,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
5980,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5981,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5982,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5983,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
5984,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
5985,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5986,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5987,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5988,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5989,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
5990,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5991,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5992,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
5993,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
5994,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5995,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
5996,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5997,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
5998,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
5999,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
6000,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
6001,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
6002,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
6003,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6004,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6005,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
6006,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6007,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6008,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6009,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6010,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
6011,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6012,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6013,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
6014,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6015,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6016,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
6017,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6018,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6019,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6020,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6021,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6022,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6023,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6024,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6025,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6026,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6027,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6028,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
