Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDG_M_R
7025,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7026,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
7027,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7028,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7029,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7030,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7031,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
7032,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7033,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7034,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7035,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
7036,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7037,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
7038,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7039,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
7040,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Bareland
7041,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
7042,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7043,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7044,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
7045,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7046,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7047,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Bareland
7048,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7049,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7050,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
7051,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7052,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7053,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
7054,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7055,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
7056,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
7057,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7058,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7059,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7060,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
7061,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
7062,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
7063,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7064,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Built-up
7065,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
7066,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7067,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
7068,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
7069,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
7070,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
7071,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
7072,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
7073,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
7074,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
7075,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
7076,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
7077,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
7078,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
7079,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7080,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7081,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7082,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
7083,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7084,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7085,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7086,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7087,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
7088,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
7089,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7090,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
7091,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
7092,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
7093,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7094,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
7095,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7096,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7097,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7098,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7099,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7100,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7101,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7102,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7103,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7104,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
7105,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7106,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7107,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7108,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7109,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7110,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7111,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
7112,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Bareland
7113,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7114,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7115,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7116,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
7117,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
7118,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7119,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7120,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7121,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7122,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7123,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
7124,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7125,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7126,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7127,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7128,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7129,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
7130,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7131,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7132,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
7133,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7134,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7135,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7136,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7137,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7138,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7139,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7140,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7141,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
7142,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7143,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
7144,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7145,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7146,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7147,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7148,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7149,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7150,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7151,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
7152,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
7153,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7154,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7155,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7156,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7157,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7158,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7159,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7160,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7161,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7162,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7163,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7164,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7165,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7166,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7167,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7168,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7169,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7170,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
7171,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
7172,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7173,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7174,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
7175,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7176,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7177,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7178,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7179,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7180,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7181,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7182,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7183,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7184,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7185,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7186,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
7187,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
7188,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
7189,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7190,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7191,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7192,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7193,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7194,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7195,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7196,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7197,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7198,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
7199,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7200,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7201,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7202,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7203,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
7204,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
7205,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7206,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7207,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
7208,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
7209,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
7210,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
7211,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
7212,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
7213,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7214,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7215,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7216,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7217,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7218,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
7219,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
7220,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
7221,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7222,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7223,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7224,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7225,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7226,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7227,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
7228,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7229,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7230,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7231,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7232,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7233,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7234,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7235,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7236,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7237,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7238,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
7239,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7240,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
7241,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
7242,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
7243,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7244,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7245,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7246,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7247,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
7248,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7249,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7250,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
7251,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7252,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7253,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7254,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7255,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7256,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7257,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7258,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
7259,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7260,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
7261,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7262,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7263,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7264,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7265,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
7266,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7267,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
7268,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7269,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
7270,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7271,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7272,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7273,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7274,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7275,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7276,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
7277,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7278,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7279,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7280,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7281,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7282,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7283,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
7284,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7285,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
7286,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7287,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
7288,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7289,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7290,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7291,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7292,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7293,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7294,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7295,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
7296,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7297,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
7298,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
7299,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7300,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
7301,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
7302,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
7303,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
7304,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7305,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
7306,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7307,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7308,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
7309,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
7310,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7311,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
7312,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
7313,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
7314,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
7315,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7316,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7317,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7318,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
7319,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7320,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
7321,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7322,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7323,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7324,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7325,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7326,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7327,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7328,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7329,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7330,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7331,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7332,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7333,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7334,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
7335,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7336,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
