Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHT_M_R
6870,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6871,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6872,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6873,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6874,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6875,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6876,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6877,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6878,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6879,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6880,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
6881,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
6882,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6883,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6884,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6885,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6886,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6887,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6888,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6889,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6890,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6891,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
6892,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6893,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6894,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6895,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6896,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
6897,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
6898,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6899,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
6900,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6901,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6902,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
6903,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
6904,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
6905,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
6906,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6907,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6908,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
6909,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6910,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6911,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Water,Forest
6912,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6913,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6914,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6915,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6916,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
6917,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
6918,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6919,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6920,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6921,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6922,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6923,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
6924,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6925,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6926,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
6927,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6928,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6929,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6930,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6931,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6932,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
6933,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
6934,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
6935,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
6936,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
6937,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
6938,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
6939,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Wetland,Forest
6940,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
6941,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
6942,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
6943,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
6944,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
6945,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
6946,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6947,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6948,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6949,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6950,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
6951,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6952,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6953,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
6954,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Forest
6955,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6956,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6957,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
6958,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6959,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6960,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6961,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6962,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6963,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6964,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
6965,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6966,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6967,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6968,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
6969,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Water,Forest
6970,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6971,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6972,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
6973,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6974,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6975,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6976,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
6977,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6978,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6979,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Forest
6980,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6981,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
6982,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6983,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6984,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6985,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6986,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
6987,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6988,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6989,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6990,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6991,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6992,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6993,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6994,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6995,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6996,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
6997,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6998,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
6999,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
7000,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
7001,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
7002,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
7003,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
7004,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7005,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7006,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7007,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7008,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
7009,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7010,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7011,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7012,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7013,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7014,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7015,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7016,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7017,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
7018,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7019,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7020,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7021,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7022,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
7023,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
7024,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
7025,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7026,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
7027,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
7028,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7029,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
7030,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
7031,Forest,Built-up,Built-up,Water,Non_Wetland,Wetland,Water,Forest
7032,Forest,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Forest
7033,Forest,Built-up,Water,NULL,Water,Grassland,Wetland,Grassland
7034,Forest,Built-up,Water,NULL,Water,Grassland,Wetland,Forest
7035,Forest,Built-up,Water,NULL,Water,Wetland,Grassland,Forest
7036,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Grassland
7037,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
7038,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
7039,Forest,Built-up,Water,NULL,Water,Built-up,Wetland,Forest
7040,Forest,Built-up,Water,NULL,Water,Water,Wetland,Grassland
7041,Forest,Built-up,Water,NULL,Water,Water,Wetland,Forest
7042,Forest,Built-up,Water,NULL,Water,Water,Forest,Forest
7043,Forest,Built-up,Water,Non_Water,Water,Wetland,Wetland,Forest
7044,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
7045,Forest,Built-up,Water,Water,Water,Water,Wetland,Forest
7046,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7047,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7048,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7049,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7050,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7051,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7052,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7053,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7054,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7055,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7056,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7057,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7058,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7059,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7060,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7061,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7062,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
7063,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7064,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7065,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7066,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7067,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7068,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7069,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7070,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7071,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7072,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7073,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7074,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
7075,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
7076,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7077,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7078,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7079,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7080,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7081,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
7082,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7083,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7084,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7085,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
7086,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7087,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7088,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7089,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7090,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7091,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7092,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7093,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
7094,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7095,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7096,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7097,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7098,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7099,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7100,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
7101,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7102,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7103,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7104,Forest,Water,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
7105,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7106,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7107,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7108,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7109,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7110,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
7111,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7112,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7113,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7114,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
7115,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7116,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7117,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7118,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7119,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7120,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
7121,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7122,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7123,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
7124,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7125,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
7126,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
7127,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7128,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7129,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7130,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7131,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7132,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
7133,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7134,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
7135,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
7136,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
7137,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
7138,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7139,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
7140,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
7141,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
7142,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
7143,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
7144,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
7145,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7146,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7147,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
7148,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
7149,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7150,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
7151,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
7152,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
7153,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7154,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7155,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7156,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7157,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7158,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7159,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7160,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
7161,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7162,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7163,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7164,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7165,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7166,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7167,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7168,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7169,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7170,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7171,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7172,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7173,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7174,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
7175,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7176,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
7177,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7178,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7179,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
7180,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
7181,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7182,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7183,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7184,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
7185,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7186,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
7187,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
7188,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
