Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
13736,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
13737,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
13738,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
13739,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
13740,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
13741,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13742,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
13743,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
13744,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
13745,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
13746,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
13747,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
13748,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
13749,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
13750,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
13751,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
13752,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
13753,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
13754,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
13755,Forest,NULL,Built-up,Water,Non_Wetland,Water,Grassland,Water
13756,Forest,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
13757,Forest,NULL,Water,NULL,Water,NULL,Grassland,NULL
13758,Forest,NULL,Water,NULL,Water,NULL,Grassland,Grassland
13759,Forest,NULL,Water,NULL,Water,NULL,Water,Forest
13760,Forest,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
13761,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
13762,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
13763,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Bareland
13764,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
13765,Forest,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
13766,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
13767,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Water
13768,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
13769,Forest,NULL,Water,NULL,Water,Shrubland,Wetland,Forest
13770,Forest,NULL,Water,NULL,Water,Shrubland,Water,Grassland
13771,Forest,NULL,Water,NULL,Water,Shrubland,Forest,Forest
13772,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
13773,Forest,NULL,Water,NULL,Water,Grassland,Shrubland,Forest
13774,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
13775,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
13776,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
13777,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
13778,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
13779,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
13780,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
13781,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
13782,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
13783,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
13784,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
13785,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
13786,Forest,NULL,Water,NULL,Water,Wetland,Water,Forest
13787,Forest,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
13788,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
13789,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
13790,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
13791,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Built-up
13792,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
13793,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
13794,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
13795,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Water
13796,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Forest
13797,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
13798,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
13799,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
13800,Forest,NULL,Water,NULL,Water,Bareland,Water,Grassland
13801,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
13802,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
13803,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
13804,Forest,NULL,Water,NULL,Water,Water,Grassland,Wetland
13805,Forest,NULL,Water,NULL,Water,Water,Grassland,Bareland
13806,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
13807,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
13808,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
13809,Forest,NULL,Water,NULL,Water,Water,Bareland,Forest
13810,Forest,NULL,Water,NULL,Water,Water,Water,Water
13811,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
13812,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
13813,Forest,NULL,Water,NULL,Water,Forest,Shrubland,Forest
13814,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
13815,Forest,NULL,Water,NULL,Water,Forest,Wetland,Forest
13816,Forest,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
13817,Forest,NULL,Water,Non_Water,Water,NULL,Wetland,Forest
13818,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
13819,Forest,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
13820,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
13821,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Wetland
13822,Forest,NULL,Water,Non_Water,Water,Shrubland,Grassland,Forest
13823,Forest,NULL,Water,Non_Water,Water,Shrubland,Wetland,Grassland
13824,Forest,NULL,Water,Non_Water,Water,Shrubland,Wetland,Wetland
13825,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
13826,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
13827,Forest,NULL,Water,Non_Water,Water,Shrubland,Water,Forest
13828,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
13829,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
13830,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
13831,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
13832,Forest,NULL,Water,Non_Water,Water,Grassland,Wetland,Forest
13833,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
13834,Forest,NULL,Water,Non_Water,Water,Bareland,Shrubland,Wetland
13835,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
13836,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Forest
13837,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
13838,Forest,NULL,Water,Non_Water,Water,Bareland,Forest,Water
13839,Forest,NULL,Water,Non_Water,Water,Water,NULL,Forest
13840,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
13841,Forest,NULL,Water,Non_Water,Water,Water,Grassland,Forest
13842,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Forest
13843,Forest,NULL,Water,Non_Water,Water,Water,Water,Grassland
13844,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
13845,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
13846,Forest,NULL,Water,Non_Water,Water,Water,Water,Forest
13847,Forest,NULL,Water,Non_Water,Water,Water,Forest,Forest
13848,Forest,NULL,Water,Water,Water,NULL,Grassland,Forest
13849,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
13850,Forest,NULL,Water,Water,Water,NULL,Water,Wetland
13851,Forest,NULL,Water,Water,Water,NULL,Water,Water
13852,Forest,NULL,Water,Water,Water,NULL,Water,Forest
13853,Forest,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
13854,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
13855,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Water
13856,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Forest
13857,Forest,NULL,Water,Water,Water,Shrubland,Water,Grassland
13858,Forest,NULL,Water,Water,Water,Shrubland,Water,Wetland
13859,Forest,NULL,Water,Water,Water,Shrubland,Water,Water
13860,Forest,NULL,Water,Water,Water,Grassland,Grassland,Wetland
13861,Forest,NULL,Water,Water,Water,Grassland,Grassland,Water
13862,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
13863,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
13864,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
13865,Forest,NULL,Water,Water,Water,Wetland,Grassland,Grassland
13866,Forest,NULL,Water,Water,Water,Wetland,Grassland,Wetland
13867,Forest,NULL,Water,Water,Water,Wetland,Grassland,Forest
13868,Forest,NULL,Water,Water,Water,Bareland,Grassland,Grassland
13869,Forest,NULL,Water,Water,Water,Bareland,Grassland,Wetland
13870,Forest,NULL,Water,Water,Water,Bareland,Grassland,Water
13871,Forest,NULL,Water,Water,Water,Bareland,Bareland,Grassland
13872,Forest,NULL,Water,Water,Water,Bareland,Bareland,Bareland
13873,Forest,NULL,Water,Water,Water,Bareland,Bareland,Water
13874,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
13875,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
13876,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
13877,Forest,NULL,Water,Water,Water,Bareland,Water,Water
13878,Forest,NULL,Water,Water,Water,Water,Shrubland,Water
13879,Forest,NULL,Water,Water,Water,Water,Grassland,Grassland
13880,Forest,NULL,Water,Water,Water,Water,Grassland,Wetland
13881,Forest,NULL,Water,Water,Water,Water,Grassland,Water
13882,Forest,NULL,Water,Water,Water,Water,Grassland,Forest
13883,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
13884,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
13885,Forest,NULL,Water,Water,Water,Water,Wetland,Water
13886,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
13887,Forest,NULL,Water,Water,Water,Water,Water,Grassland
13888,Forest,NULL,Water,Water,Water,Water,Water,Water
13889,Forest,NULL,Water,Water,Water,Forest,Shrubland,Grassland
13890,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
13891,Forest,NULL,Water,Water,Water,Forest,Water,Wetland
13892,Forest,NULL,Water,Water,Water,Forest,Water,Water
13893,Forest,NULL,Water,Water,Water,Forest,Forest,Forest
13894,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13895,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13896,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13897,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13898,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13899,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
13900,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13901,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13902,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13903,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
13904,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
13905,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
13906,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13907,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
13908,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13909,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
13910,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13911,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
13912,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
13913,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13914,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13915,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13916,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
13917,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13918,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
13919,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13920,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13921,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13922,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13923,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13924,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
13925,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
13926,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13927,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13928,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13929,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13930,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13931,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
13932,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13933,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
13934,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13935,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
13936,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13937,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13938,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
13939,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13940,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
13941,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13942,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
13943,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
13944,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
13945,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
13946,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
13947,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13948,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13949,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
13950,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
13951,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13952,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13953,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13954,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
13955,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
13956,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13957,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
13958,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13959,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13960,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13961,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13962,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
13963,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
13964,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13965,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13966,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
13967,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13968,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
13969,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
13970,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13971,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
13972,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13973,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
13974,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13975,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13976,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
13977,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
13978,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Wetland
13979,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13980,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
13981,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13982,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13983,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13984,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
13985,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13986,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
13987,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
13988,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
13989,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
13990,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13991,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13992,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
13993,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13994,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
13995,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
13996,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
13997,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
13998,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Wetland
13999,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
14000,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
14001,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
14002,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
14003,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
14004,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
14005,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
14006,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
14007,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
14008,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14009,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
14010,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
14011,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
14012,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
14013,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
14014,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
14015,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
14016,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
14017,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
14018,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
14019,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
14020,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
14021,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
14022,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
14023,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
14024,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
14025,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
14026,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
14027,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
14028,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
14029,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14030,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
14031,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
14032,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
14033,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
14034,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
14035,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
14036,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
14037,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
14038,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
14039,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
14040,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
14041,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
14042,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
14043,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
14044,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
14045,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
14046,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
14047,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
14048,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
14049,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
14050,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
14051,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
14052,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
14053,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
14054,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
14055,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
14056,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
14057,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
14058,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
14059,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
14060,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
14061,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
14062,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
14063,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
14064,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
14065,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
14066,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
14067,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
14068,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
14069,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
14070,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
14071,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
14072,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
14073,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
14074,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
14075,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
14076,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
14077,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
