Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQG_M_R
2932,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2933,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2934,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2935,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2936,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2937,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2938,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2939,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2940,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2941,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2942,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2943,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2944,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2945,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2946,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2947,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2948,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2949,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2950,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2951,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2952,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2953,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2954,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2956,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2957,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2958,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2959,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2960,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2961,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2962,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2963,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2964,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2965,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2966,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2967,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2968,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2969,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2970,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2971,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2972,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2973,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2974,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2975,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2976,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2977,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2978,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2979,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2980,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
2981,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2982,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2983,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2984,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2985,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2986,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2987,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2988,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2989,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2990,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2991,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2992,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2993,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2994,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2995,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2996,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2997,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2998,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2999,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
3000,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3001,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3002,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3003,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3004,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3005,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3006,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3007,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3008,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3009,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3010,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3011,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3012,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3013,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3014,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3015,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3016,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3017,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3018,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3019,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3020,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3021,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3022,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3023,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3024,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3025,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3026,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
3027,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3028,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3029,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3030,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3031,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3032,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3033,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3034,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3035,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3036,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
3037,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3038,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3039,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3040,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3041,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3042,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3043,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3044,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3045,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3046,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
3047,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3048,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3049,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3050,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3051,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3052,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3053,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3054,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3055,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3056,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3057,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3058,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3059,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3060,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3061,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3062,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3063,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3064,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3065,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3066,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3067,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3068,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3069,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3070,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3071,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3072,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3073,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3074,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3075,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3076,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3077,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3078,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3079,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3080,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3081,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
3082,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3083,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3084,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3085,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3086,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3087,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3088,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3089,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3090,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3091,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3092,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3093,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3094,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3095,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3096,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3097,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3098,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3099,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3100,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3101,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3102,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
3103,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3104,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3105,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3106,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3107,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3108,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
3109,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3110,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3111,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3112,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3113,Forest,Water,Water,Water,Water,NULL,NULL,Water
3114,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3115,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3116,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3117,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3118,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3119,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3120,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3121,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3122,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3123,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3124,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3125,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3126,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3127,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3128,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3129,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3130,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3131,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3132,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3133,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3134,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3135,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3136,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3137,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3138,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3139,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3140,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3141,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3142,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3143,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3144,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3145,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3146,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3147,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3148,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3149,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3150,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3151,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3152,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3153,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3154,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3155,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3156,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3157,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3158,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3159,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3160,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3161,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3162,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3163,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3164,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3165,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3166,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3167,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3168,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3169,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3170,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3171,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3172,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3173,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3174,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3175,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3176,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3177,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3178,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3179,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3180,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3181,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3182,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3183,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3184,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3185,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3186,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3187,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3188,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3189,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3190,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3191,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3192,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3193,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3194,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3195,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3196,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3197,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3198,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3199,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3200,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3201,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3202,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3203,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3204,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3205,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3206,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3207,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3208,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3209,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3210,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3211,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3212,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3213,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3214,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3215,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3216,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3217,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3218,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3219,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3220,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3221,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3222,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
3223,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3224,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3225,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3226,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3227,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
3228,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3229,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3230,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3231,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3232,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3233,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3234,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3235,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3236,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3237,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3238,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3239,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3240,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3241,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
3242,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
3243,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3244,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
3245,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3246,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3247,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3248,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3249,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3250,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3251,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3252,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3253,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3254,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3255,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3256,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3257,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3258,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
3259,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
3260,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
3261,Forest,Forest,Water,NULL,Water,NULL,NULL,Cropland
3262,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
3263,Forest,Forest,Water,NULL,Water,NULL,NULL,Built-up
3264,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
3265,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
3266,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
3267,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
3268,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
3269,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
3270,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
3271,Forest,Forest,Water,Water,Water,NULL,NULL,Wetland
3272,Forest,Forest,Water,Water,Water,NULL,NULL,Water
3273,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
3274,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3275,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
