Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHH_M_R
4731,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
4732,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4733,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
4734,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
4735,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4736,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4737,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4738,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4739,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4740,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4741,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4742,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
4743,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4744,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4745,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4746,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4747,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4748,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4749,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Water
4750,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
4751,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4752,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4753,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4754,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4755,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4756,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4757,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
4758,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4759,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4760,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4761,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4762,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4763,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4764,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
4765,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4766,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
4767,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4768,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4769,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
4770,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4771,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4772,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
4773,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4774,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4775,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4776,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,NULL
4777,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4778,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4779,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4780,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4781,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4782,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,NULL
4783,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4784,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
4785,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Bareland
4786,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Water
4787,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4788,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4789,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4790,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4791,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4792,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
4793,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
4794,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4795,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4796,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
4797,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4798,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4799,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4800,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,NULL
4801,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4802,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
4803,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Water
4804,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4805,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
4806,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4807,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
4808,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4809,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4810,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4811,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
4812,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4813,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4814,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4815,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,NULL
4816,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4817,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4818,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4819,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4820,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4821,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4822,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
4823,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4824,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
4825,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Water
4826,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4827,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
4828,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
4829,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,NULL
4830,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4831,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4832,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4833,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4834,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4835,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4836,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4837,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4838,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
4839,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4840,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4841,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4842,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4843,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4844,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
4845,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
4846,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
4847,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
4848,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
4849,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
4850,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
4851,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
4852,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4853,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4854,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4855,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4856,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
4857,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4858,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Grassland
4859,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Wetland
4860,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Bareland
4861,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
4862,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
4863,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4864,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Cropland
4865,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Wetland
4866,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
4867,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Cropland
4868,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4869,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Bareland
4870,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4871,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4872,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4873,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Cropland
4874,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
4875,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4876,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4877,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4878,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
4879,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
4880,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Water
4881,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
4882,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4883,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Cropland
4884,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4885,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4886,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4887,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Cropland
4888,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4889,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4890,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4891,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4892,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4893,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4894,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4895,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
4896,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4897,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
4898,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Wetland
4899,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Water
4900,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
4901,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
4902,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Bareland
4903,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
4904,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
4905,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4906,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4907,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4908,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4909,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4910,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4911,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4912,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4913,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
4914,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4915,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4916,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4917,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
4918,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
4919,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4920,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
4921,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4922,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4923,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
4924,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
4925,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4926,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4927,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4928,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4929,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4930,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4931,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4932,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4933,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4934,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4935,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4936,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
4937,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
4938,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
4939,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4940,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4941,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4942,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4943,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4944,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4945,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4946,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4947,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4948,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4949,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4950,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4951,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4952,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4953,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4954,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4955,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
4956,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4957,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4958,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4959,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4960,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4961,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4962,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4963,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4964,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4965,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4966,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4967,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,NULL
4968,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4969,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
4970,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
4971,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4972,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4973,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4974,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4975,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4976,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4977,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4978,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4979,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
4980,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4981,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
4982,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4983,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
4984,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
4985,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
4986,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4987,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
4988,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4989,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
4990,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Water
4991,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4992,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4993,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4994,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4995,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
4996,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4997,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4998,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4999,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
5000,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
5001,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5002,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
5003,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
5004,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
5005,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
5006,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
5007,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
5008,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5009,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5010,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
5011,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
5012,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
5013,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
5014,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
5015,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
5016,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
5017,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
5018,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
5019,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
5020,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5021,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5022,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5023,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
5024,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
5025,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5026,Forest,Forest,Water,NULL,Water,Wetland,NULL,Grassland
5027,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
5028,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
5029,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
5030,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5031,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
5032,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
5033,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
5034,Forest,Forest,Water,NULL,Water,Water,Water,Forest
5035,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
5036,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
5037,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
5038,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
5039,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
5040,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
5041,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
5042,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
5043,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
5044,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
5045,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Wetland
5046,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
5047,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
5048,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
5049,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
5050,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
5051,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Grassland
5052,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Wetland
5053,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Water
5054,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
5055,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Wetland
5056,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
5057,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
5058,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Wetland
5059,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
5060,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
5061,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
5062,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,NULL
5063,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Grassland
5064,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Wetland
5065,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
5066,Forest,Forest,Water,Non_Water,Water,Wetland,Shrubland,Forest
5067,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
5068,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
5069,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
5070,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
5071,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
5072,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
5073,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
5074,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
5075,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
5076,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Water
5077,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
5078,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
5079,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
5080,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
