Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBB_M_R
4319,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4320,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4321,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4322,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4323,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4324,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4325,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4326,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
4327,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4328,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4329,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
4330,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4331,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4332,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4333,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4334,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
4335,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4336,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4337,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4338,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4339,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4340,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4341,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4342,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4343,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
4344,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4345,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4346,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4347,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4348,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4349,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4350,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4351,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4352,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4353,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4354,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4355,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4356,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4357,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4358,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4359,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4360,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4361,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4362,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4363,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4364,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
4365,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4366,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
4367,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4368,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4369,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
4370,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4371,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4372,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4373,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4374,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4375,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4376,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
4377,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4378,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4379,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4380,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4381,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4382,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4383,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4384,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4385,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4386,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4387,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4388,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4389,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4390,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4391,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4392,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
4393,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4394,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4395,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4396,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4397,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4398,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4399,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4400,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4401,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4402,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
4403,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
4404,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
4405,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
4406,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
4407,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4408,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4409,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4410,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4411,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4412,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
4413,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4414,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
4415,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4416,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4417,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4418,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4419,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4420,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4421,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4422,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4423,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4424,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
4425,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4426,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
4427,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
4428,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4429,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4430,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4431,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4432,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4433,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4434,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4435,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4436,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
4437,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4438,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4439,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4440,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4441,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4442,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4443,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4444,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4445,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4446,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4447,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4448,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4449,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4450,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
4451,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4452,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
4453,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4454,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4455,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4456,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
4457,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4458,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
4459,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4460,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4461,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4462,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4463,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4464,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4465,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4466,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4467,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4468,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4469,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4470,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4471,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4472,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4473,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4474,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4475,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4476,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4477,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4478,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4479,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4480,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4481,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4482,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4483,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
4484,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4485,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4486,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4487,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
4488,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4489,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4490,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4491,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4492,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4493,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4494,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4495,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4496,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4497,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4498,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4499,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4500,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4501,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4502,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
4503,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4504,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Built-up
4505,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4506,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4507,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4508,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4509,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4510,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4511,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4512,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4513,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4514,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4515,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4516,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4517,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4518,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4519,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4520,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4521,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4522,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4523,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4524,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4525,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
4526,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4527,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4528,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
4529,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4530,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4531,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4532,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4533,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
4534,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
4535,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
4536,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
4537,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4538,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4539,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
4540,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4541,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
4542,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
4543,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
4544,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4545,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
4546,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
4547,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
4548,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
4549,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4550,Forest,Forest,Water,NULL,Water,Wetland,Forest,Bareland
4551,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4552,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4553,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4554,Forest,Forest,Water,NULL,Water,Water,Forest,Water
4555,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
4556,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4557,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4558,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4559,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4560,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
4561,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
4562,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
4563,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
4564,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Water
4565,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
4566,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4567,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Grassland
4568,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
4569,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
4570,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
4571,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4572,Forest,Forest,Water,Water,Water,NULL,Water,Water
4573,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4574,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
4575,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
4576,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
4577,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
4578,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
4579,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
4580,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
4581,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
4582,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
4583,Forest,Forest,Water,Water,Water,Water,Water,Forest
4584,Forest,Forest,Water,Water,Water,Water,Forest,Water
4585,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
4586,Forest,Forest,Water,Water,Water,Forest,Water,Water
4587,Forest,Forest,Water,Water,Water,Forest,Water,Forest
4588,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
4589,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4590,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4591,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4592,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4593,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4594,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4595,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4596,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4597,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4598,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4599,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
4600,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4601,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4602,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4603,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4604,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4605,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4606,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4607,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4608,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4609,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
4610,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4611,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4612,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4613,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4614,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4615,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4616,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4617,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4618,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4619,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4620,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4621,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4622,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4623,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
4624,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
4625,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4626,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4627,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4628,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4629,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4630,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4631,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4632,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4633,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
4634,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
4635,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4636,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4637,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4638,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4639,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4640,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4641,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4642,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4643,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4644,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4645,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4646,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4647,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
4648,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
4649,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
