Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGA_M_R
5438,Forest,Water,Water,Water,Water,Grassland,Water,Water
5439,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5440,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
5441,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
5442,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
5443,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
5444,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5445,Forest,Water,Water,Water,Water,Wetland,Water,Water
5446,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5447,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
5448,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
5449,Forest,Water,Water,Water,Water,Bareland,Water,Water
5450,Forest,Water,Water,Water,Water,Bareland,Water,Forest
5451,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5452,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
5453,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
5454,Forest,Water,Water,Water,Water,Water,Wetland,Water
5455,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5456,Forest,Water,Water,Water,Water,Water,Water,Grassland
5457,Forest,Water,Water,Water,Water,Water,Water,Wetland
5458,Forest,Water,Water,Water,Water,Water,Water,Water
5459,Forest,Water,Water,Water,Water,Water,Water,Forest
5460,Forest,Water,Water,Water,Water,Water,Forest,Water
5461,Forest,Water,Water,Water,Water,Water,Forest,Forest
5462,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5463,Forest,Water,Water,Water,Water,Forest,Water,Forest
5464,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5465,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5466,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5467,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5468,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5469,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5470,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5471,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5472,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5473,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5474,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5475,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5476,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5477,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
5478,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5479,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5480,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5481,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5482,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5483,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5484,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5485,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5486,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
5487,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5488,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5489,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5490,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5491,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5492,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Bareland
5493,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5494,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5495,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5496,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
5497,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5498,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5499,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5500,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
5501,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5502,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5503,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5504,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5505,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5506,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5507,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5508,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5509,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5510,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5511,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5512,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5513,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5514,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5515,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5516,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5517,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5518,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5519,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5520,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5521,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5522,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5523,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5524,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5525,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5526,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5527,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5528,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5529,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5530,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5531,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
5532,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
5533,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5534,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5535,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5536,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5537,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5538,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5539,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5540,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5541,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
5542,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5543,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5544,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5545,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5546,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5547,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5548,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5549,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5550,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5551,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5552,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5553,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5554,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5555,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5556,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5557,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5558,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5559,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5560,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5561,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5562,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5563,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5564,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5565,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5566,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
5567,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5568,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5569,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
5570,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5571,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5572,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5573,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5574,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5575,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5576,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5577,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5578,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5579,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5580,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5581,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5582,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
5583,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
5584,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5585,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5586,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5587,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5588,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5589,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5590,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5591,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5592,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5593,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
5594,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5595,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5596,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5597,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5598,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5599,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5601,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5602,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5603,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
5604,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5605,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5606,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5607,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5608,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5609,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5610,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5611,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5612,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5613,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5614,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
5615,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5616,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
5617,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5618,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5619,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5620,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5621,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5622,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
5623,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5624,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5625,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5626,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5627,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5628,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5629,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5630,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
5631,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5632,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5633,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5634,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
5635,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5636,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5637,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5638,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5639,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5640,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5641,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5642,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5643,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5644,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5645,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5646,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5647,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5648,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5649,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5650,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5651,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5652,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5653,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5654,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5655,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5656,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
5657,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
5658,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5659,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
5660,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
5661,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5662,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
5663,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5664,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5665,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5666,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5667,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5668,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5669,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5670,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5671,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5672,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5673,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5674,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5675,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5676,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5677,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5678,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5679,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5681,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5682,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
5683,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5684,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5693,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5694,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5695,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5696,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5697,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5698,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5699,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5700,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5701,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5702,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
5703,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5704,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5705,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5706,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5707,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5708,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
5709,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5710,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5711,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5712,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5713,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5714,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5715,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5716,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5717,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5718,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5719,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5720,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5721,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5722,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5723,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5724,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5725,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5726,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5727,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5728,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5729,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5730,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5731,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5732,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5733,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5734,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5735,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5736,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5737,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5738,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
5739,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5740,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5741,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5742,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5743,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5744,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5745,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5746,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5747,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5748,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5749,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5750,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5751,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5752,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5753,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5754,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5755,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5756,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5757,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5758,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5759,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
