Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
5396,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5397,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5398,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5399,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5400,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5401,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5402,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5403,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
5404,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5405,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5406,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
5407,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5408,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5409,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5410,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5411,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5412,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5413,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5414,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5415,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
5416,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5417,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5418,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5419,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5420,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5421,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5422,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5423,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5424,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5425,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
5426,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
5427,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5428,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5429,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5430,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5431,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5432,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5433,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5434,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5435,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5436,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5437,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
5438,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
5439,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5440,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5441,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5442,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5443,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
5444,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Forest
5445,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
5446,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
5447,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5448,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5449,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5450,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5451,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5452,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
5453,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
5454,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5455,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5456,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5457,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5458,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5459,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
5460,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5461,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5462,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5463,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5464,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5465,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5466,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
5467,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5468,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5469,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
5470,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
5471,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
5472,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5473,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5474,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5475,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
5476,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
5477,Forest,Built-up,Water,NULL,Water,NULL,Wetland,Forest
5478,Forest,Built-up,Water,NULL,Water,NULL,Built-up,Forest
5479,Forest,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
5480,Forest,Built-up,Water,NULL,Water,Bareland,Grassland,Forest
5481,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
5482,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5483,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5484,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5485,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5486,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5487,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5488,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5489,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5490,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5491,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5492,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5493,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
5494,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5495,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5496,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5497,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5498,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5499,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5500,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
5501,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5502,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
5503,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5504,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5505,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5506,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5507,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5508,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5509,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5510,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5511,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5512,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5513,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5514,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
5515,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
5516,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
5517,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5518,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5519,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5520,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5521,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5522,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5523,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5524,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5525,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5526,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5527,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
5528,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
5529,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5530,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5531,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5532,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5533,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5534,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5535,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5536,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
5537,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5538,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5539,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5540,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5541,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
5542,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5543,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5544,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5545,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
5546,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5547,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
5548,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
5549,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5550,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5551,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
5552,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
5553,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5554,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5555,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
5556,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5557,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5558,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5559,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5560,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5561,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
5562,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5563,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
5564,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Forest
5565,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
5566,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
5567,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
5568,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
5569,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
5570,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
5571,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
5572,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
5573,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5574,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5575,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5576,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5577,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5578,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5579,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5580,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5581,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5582,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5583,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5584,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5585,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
5586,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5587,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5588,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5589,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5590,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
5591,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5592,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5593,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5594,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5595,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5596,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
5597,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5598,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5599,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5600,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5601,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
5602,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5603,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5604,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5605,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5606,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5607,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5608,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5609,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5610,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5611,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5612,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5613,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5614,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5615,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5616,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
5617,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5618,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5619,Forest,Water,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5620,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5621,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5622,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5623,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5624,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5625,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5626,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5627,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5628,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5629,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5630,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5631,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5632,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5633,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5634,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5635,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5636,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5637,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5638,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5639,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5640,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5641,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5642,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5643,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5644,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5645,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
5646,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5647,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
5648,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5649,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5650,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5651,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5652,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5653,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5654,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5655,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5656,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Forest
5657,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5658,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5659,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5660,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5661,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5662,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5663,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5664,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5665,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5666,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5667,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5668,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5669,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5670,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5671,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5672,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5673,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
5674,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5675,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
5676,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5677,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5678,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5679,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
5680,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
5681,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5682,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5683,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5684,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5685,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5686,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
5687,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5688,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5689,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5690,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5691,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5692,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5693,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,Forest
5694,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5695,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5696,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5697,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5698,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5699,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5700,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
5701,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5702,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
5703,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5704,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
5705,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5706,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5707,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
5708,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5709,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
5710,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5711,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5712,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5713,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5714,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5715,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5716,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5717,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5718,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Bareland
5719,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
5720,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
5721,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5722,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
5723,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
5724,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
