Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTD_M_R
11255,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
11256,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
11257,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
11258,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
11259,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
11260,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11261,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
11262,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
11263,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11264,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11265,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
11266,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11267,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11268,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11269,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11270,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11271,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11272,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11273,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11274,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
11275,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11276,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
11277,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
11278,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11279,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11280,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11281,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11282,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11283,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11284,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11285,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11286,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11287,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11288,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11289,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11290,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
11291,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
11292,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11293,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11294,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11295,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11296,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
11297,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11298,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
11299,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11300,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11301,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
11302,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11303,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11304,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11305,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11306,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11307,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11308,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
11309,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
11310,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
11311,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
11312,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11313,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11314,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11315,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11316,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
11317,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11318,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11319,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
11320,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
11321,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
11322,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
11323,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11324,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11325,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11326,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
11327,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11328,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11329,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11330,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11331,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11332,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11333,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11334,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11335,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11336,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
11337,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11338,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
11339,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11340,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11341,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11342,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11343,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11344,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11345,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11346,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11347,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
11348,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11349,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11350,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11351,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
11352,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11353,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
11354,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11355,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
11356,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11357,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11358,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
11359,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11360,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
11361,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
11362,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11363,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
11364,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
11365,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
11366,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Built-up
11367,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
11368,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
11369,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
11370,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
11371,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11372,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11373,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
11374,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
11375,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11376,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11377,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11378,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11379,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11380,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11381,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
11382,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
11383,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11384,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
11385,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Water
11386,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Forest
11387,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11388,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11389,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11390,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11391,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11392,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11393,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
11394,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
11395,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
11396,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
11397,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11398,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11399,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11400,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
11401,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11402,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
11403,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
11404,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11405,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11406,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
11407,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
11408,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
11409,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
11410,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11411,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
11412,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11413,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11414,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11415,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11416,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11417,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
11418,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11419,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11420,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11421,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Built-up
11422,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
11423,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11424,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11425,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
11426,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
11427,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11428,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
11429,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
11430,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11431,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11432,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11433,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11434,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11435,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
11436,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
11437,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11438,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
11439,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11440,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
11441,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11442,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
11443,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
11444,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
11445,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
11446,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
11447,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
11448,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11449,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11450,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11451,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11452,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
11453,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11454,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11455,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
11456,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
11457,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
11458,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11459,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
11460,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
11461,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11462,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
11463,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Forest
11464,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11465,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
11466,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
11467,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11468,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11469,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
11470,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Forest
11471,Forest,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
11472,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
11473,Forest,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
11474,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Water
11475,Forest,NULL,Cropland,Water,Non_Wetland,Water,NULL,Forest
11476,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
11477,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
11478,Forest,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
11479,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
11480,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
11481,Forest,NULL,Cropland,Water,Non_Wetland,Forest,Forest,Forest
11482,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
11483,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
11484,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
11485,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
11486,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11487,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
11488,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
11489,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
11490,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
11491,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Grassland
11492,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
11493,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
11494,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Water
11495,Forest,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
11496,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
11497,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
11498,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
11499,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11500,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
11501,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11502,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
11503,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11504,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
11505,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11506,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
11507,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
11508,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Cropland
11509,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
11510,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
11511,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
11512,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
11513,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
11514,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
11515,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
11516,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
11517,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
11518,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
11519,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
11520,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
11521,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
11522,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11523,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
11524,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
11525,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11526,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
11527,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11528,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
11529,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
11530,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
11531,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
11532,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
11533,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
11534,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
11535,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
11536,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11537,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
11538,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
11539,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
11540,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Water
11541,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Forest
11542,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
11543,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11544,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11545,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
11546,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
11547,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
11548,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
11549,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Cropland
11550,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
11551,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
11552,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
11553,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11554,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
11555,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
11556,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
11557,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
11558,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
11559,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
11560,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
11561,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
11562,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
11563,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
11564,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
11565,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11566,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
11567,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
11568,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11569,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
11570,Forest,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
11571,Forest,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11572,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
11573,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
11574,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
11575,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
11576,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
11577,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
11578,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
11579,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Cropland
11580,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
11581,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
11582,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
11583,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
11584,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
11585,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11586,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
11587,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
