Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
11818,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
11819,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11820,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
11821,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
11822,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Forest
11823,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11824,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
11825,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
11826,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
11827,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
11828,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11829,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11830,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
11831,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11832,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
11833,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
11834,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
11835,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Grassland
11836,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
11837,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
11838,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Water
11839,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
11840,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
11841,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
11842,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11843,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
11844,Forest,Built-up,Wetland,NULL,Wetland,Built-up,NULL,Built-up
11845,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Water,Grassland
11846,Forest,Built-up,Wetland,NULL,Wetland,Water,NULL,Forest
11847,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Water
11848,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
11849,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Water
11850,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
11851,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
11852,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
11853,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
11854,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
11855,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11856,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
11857,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
11858,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Built-up
11859,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Water
11860,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
11861,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,NULL,Water
11862,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Built-up,Forest
11863,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
11864,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,NULL,Grassland
11865,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Grassland
11866,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
11867,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
11868,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Grassland
11869,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up,Water,Forest
11870,Forest,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Grassland
11871,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
11872,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11873,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
11874,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11875,Forest,Built-up,Wetland,Water,Wetland,Forest,Water,Forest
11876,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
11877,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11878,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
11879,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
11880,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
11881,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
11882,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Water,Forest
11883,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
11884,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11885,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
11886,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
11887,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
11888,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
11889,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
11890,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
11891,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
11892,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
11893,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
11894,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11895,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
11896,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
11897,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
11898,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
11899,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
11900,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
11901,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
11902,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
11903,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
11904,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
11905,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
11906,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
11907,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11908,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
11909,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
11910,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
11911,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11912,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
11913,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
11914,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11915,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
11916,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
11917,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11918,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
11919,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11920,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
11921,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
11922,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
11923,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
11924,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
11925,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
11926,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
11927,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
11928,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
11929,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
11930,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
11931,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
11932,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
11933,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
11934,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
11935,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
11936,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11937,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11938,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11939,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
11940,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11941,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11942,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
11943,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11944,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11945,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
11946,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
11947,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
11948,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
11949,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11950,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
11951,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
11952,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
11953,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11954,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
11955,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11956,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11957,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11958,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11959,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
11960,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11961,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
11962,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
11963,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
11964,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
11965,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11966,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
11967,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
11968,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
11969,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
11970,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
11971,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
11972,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
11973,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
11974,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
11975,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11976,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
11977,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
11978,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
11979,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Built-up
11980,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
11981,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
11982,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
11983,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11984,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11985,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Grassland
11986,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Bareland
11987,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
11988,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
11989,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
11990,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
11991,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
11992,Forest,Built-up,Built-up,Water,Non_Wetland,Forest,NULL,Forest
11993,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
11994,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
11995,Forest,Built-up,Water,NULL,Water,NULL,Wetland,Forest
11996,Forest,Built-up,Water,NULL,Water,NULL,Built-up,Forest
11997,Forest,Built-up,Water,NULL,Water,NULL,Water,Grassland
11998,Forest,Built-up,Water,NULL,Water,NULL,Water,Forest
11999,Forest,Built-up,Water,NULL,Water,Wetland,Wetland,Forest
12000,Forest,Built-up,Water,NULL,Water,Built-up,NULL,Bareland
12001,Forest,Built-up,Water,NULL,Water,Built-up,NULL,Forest
12002,Forest,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
12003,Forest,Built-up,Water,NULL,Water,Forest,NULL,Water
12004,Forest,Built-up,Water,NULL,Water,Forest,NULL,Forest
12005,Forest,Built-up,Water,NULL,Water,Forest,Water,Water
12006,Forest,Built-up,Water,NULL,Water,Forest,Water,Forest
12007,Forest,Built-up,Water,Non_Water,Water,NULL,Bareland,Grassland
12008,Forest,Built-up,Water,Non_Water,Water,NULL,Water,Grassland
12009,Forest,Built-up,Water,Non_Water,Water,NULL,Water,Forest
12010,Forest,Built-up,Water,Non_Water,Water,Water,NULL,Grassland
12011,Forest,Built-up,Water,Non_Water,Water,Water,Water,Grassland
12012,Forest,Built-up,Water,Water,Water,Forest,NULL,Forest
12013,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12014,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12015,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12016,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
12017,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
12018,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12019,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12020,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12021,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12022,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
12023,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
12024,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12025,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12026,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12027,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Water
12028,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12029,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12030,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
12031,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
12032,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
12033,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
12034,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
12035,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12036,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12037,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
12038,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12039,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Water
12040,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12041,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12042,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
12043,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12044,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12045,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12046,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12047,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
12048,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12049,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12050,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12051,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
12052,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
12053,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
12054,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
12055,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12056,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12057,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
12058,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Water
12059,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12060,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12061,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12062,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12063,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
12064,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Built-up
12065,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
12066,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
12067,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Water
12068,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12069,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
12070,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12071,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12072,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
12073,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
12074,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12075,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
12076,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
12077,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
12078,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
12079,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12080,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
12081,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
12082,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
12083,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
12084,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
12085,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
12086,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
12087,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
12088,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
12089,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
12090,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
12091,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
12092,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
12093,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
12094,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
12095,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12096,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
12097,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
12098,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12099,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
12100,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
12101,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12102,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12103,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12104,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12105,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12106,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12107,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
12108,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
12109,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
12110,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
12111,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
12112,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12113,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
12114,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
12115,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12116,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12117,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
12118,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
12119,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12120,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12121,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
12122,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Built-up,Forest
12123,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
12124,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
12125,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
12126,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
12127,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12128,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
12129,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12130,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Forest
12131,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
12132,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,NULL,Built-up
12133,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Grassland
12134,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,NULL,Forest
12135,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
12136,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
12137,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
