Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGT_M_R
12913,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
12914,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
12915,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12916,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
12917,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
12918,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
12919,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
12920,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
12921,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
12922,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
12923,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
12924,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
12925,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
12926,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
12927,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
12928,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12929,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12930,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
12931,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
12932,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Bareland
12933,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12934,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12935,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
12936,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
12937,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
12938,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
12939,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12940,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
12941,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
12942,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
12943,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
12944,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Grassland
12945,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
12946,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12947,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
12948,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12949,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12950,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
12951,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12952,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12953,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12954,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12955,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12956,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
12957,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
12958,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12959,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
12960,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
12961,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12962,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12963,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
12964,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12965,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
12966,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
12967,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
12968,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
12969,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
12970,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
12971,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
12972,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
12973,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
12974,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
12975,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
12976,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12977,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
12978,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
12979,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
12980,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
12981,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
12982,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12983,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12984,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
12985,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12986,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
12987,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12988,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12989,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12990,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
12991,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
12992,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
12993,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12994,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
12995,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
12996,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12997,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
12998,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
12999,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
13000,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
13001,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
13002,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
13003,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
13004,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Grassland
13005,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Wetland
13006,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
13007,Forest,Forest,Water,NULL,Water,Shrubland,Wetland,Forest
13008,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
13009,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
13010,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
13011,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
13012,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
13013,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
13014,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
13015,Forest,Forest,Water,NULL,Water,Grassland,Forest,NULL
13016,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
13017,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
13018,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
13019,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
13020,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
13021,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
13022,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
13023,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
13024,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
13025,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
13026,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
13027,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
13028,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
13029,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
13030,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
13031,Forest,Forest,Water,NULL,Water,Water,Water,Forest
13032,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
13033,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
13034,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
13035,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
13036,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
13037,Forest,Forest,Water,NULL,Water,Forest,Water,Water
13038,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
13039,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
13040,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Grassland
13041,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
13042,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
13043,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
13044,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
13045,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
13046,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
13047,Forest,Forest,Water,Non_Water,Water,Shrubland,NULL,Grassland
13048,Forest,Forest,Water,Non_Water,Water,Shrubland,Grassland,NULL
13049,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
13050,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
13051,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
13052,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
13053,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
13054,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
13055,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
13056,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
13057,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
13058,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
13059,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
13060,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
13061,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
13062,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
13063,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
13064,Forest,Forest,Water,Non_Water,Water,Forest,Shrubland,Grassland
13065,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Water
13066,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
13067,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
13068,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
13069,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
13070,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
13071,Forest,Forest,Water,Water,Water,NULL,Grassland,Water
13072,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
13073,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
13074,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
13075,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
13076,Forest,Forest,Water,Water,Water,NULL,Water,Water
13077,Forest,Forest,Water,Water,Water,NULL,Water,Forest
13078,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
13079,Forest,Forest,Water,Water,Water,Shrubland,Shrubland,Forest
13080,Forest,Forest,Water,Water,Water,Shrubland,Grassland,Forest
13081,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Grassland
13082,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Wetland
13083,Forest,Forest,Water,Water,Water,Shrubland,Wetland,Forest
13084,Forest,Forest,Water,Water,Water,Shrubland,Water,Forest
13085,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
13086,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
13087,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
13088,Forest,Forest,Water,Water,Water,Grassland,Water,Water
13089,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
13090,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
13091,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
13092,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
13093,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
13094,Forest,Forest,Water,Water,Water,Wetland,Water,Water
13095,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
13096,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
13097,Forest,Forest,Water,Water,Water,Bareland,Grassland,Forest
13098,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
13099,Forest,Forest,Water,Water,Water,Bareland,Water,Water
13100,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
13101,Forest,Forest,Water,Water,Water,Water,Grassland,Wetland
13102,Forest,Forest,Water,Water,Water,Water,Grassland,Water
13103,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
13104,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
13105,Forest,Forest,Water,Water,Water,Water,Wetland,Water
13106,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
13107,Forest,Forest,Water,Water,Water,Water,Water,Bareland
13108,Forest,Forest,Water,Water,Water,Water,Water,Water
13109,Forest,Forest,Water,Water,Water,Water,Water,Forest
13110,Forest,Forest,Water,Water,Water,Water,Forest,Forest
13111,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
13112,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
13113,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
13114,Forest,Forest,Water,Water,Water,Forest,Water,Water
13115,Forest,Forest,Water,Water,Water,Forest,Water,Forest
13116,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
13117,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13118,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13119,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13120,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13121,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13122,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13123,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13124,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13125,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
13126,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
13127,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
13128,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
13129,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
13130,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
13131,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
13132,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
13133,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
13134,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
13135,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
13136,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
13137,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
13138,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
13139,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13140,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13141,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
13142,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13143,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13144,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13145,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13146,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13147,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13148,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13149,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13150,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13151,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
13152,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
13153,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
13154,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13155,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13156,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
13157,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
13158,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
13159,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13160,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
13161,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
13162,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
13163,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
13164,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
13165,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13166,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13167,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
13168,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13169,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
13170,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
13171,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
13172,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
13173,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
13174,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13175,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13176,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13177,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
13178,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
13179,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
13180,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
13181,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
13182,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
13183,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
13184,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
13185,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
13186,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
13187,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
13188,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
13189,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
13190,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
13191,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
13192,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
13193,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
13194,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
13195,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
13196,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
13197,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
13198,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
13199,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
13200,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
13201,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
13202,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
13203,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
13204,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
13205,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
13206,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
13207,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
13208,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
13209,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
13210,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
13211,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
13212,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
13213,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Built-up
13214,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
13215,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
13216,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Water
13217,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
13218,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13219,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13220,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
13221,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
13222,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
13223,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
13224,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
13225,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
13226,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
13227,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
13228,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
13229,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
13230,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
13231,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
13232,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
13233,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
13234,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
13235,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
13236,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
