Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQD_M_R
5751,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5752,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
5753,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5754,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5755,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5756,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
5757,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
5758,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5759,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
5760,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
5761,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5762,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5763,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5764,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5765,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
5766,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5767,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
5768,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5769,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5770,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5771,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5772,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5773,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5774,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5775,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5776,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
5777,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5778,Forest,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
5779,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,NULL
5780,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5781,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5782,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5783,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5784,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5785,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5786,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5787,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5788,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5789,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5790,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5791,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5792,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5793,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5794,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5795,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5796,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5797,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5798,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
5799,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
5800,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5801,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
5802,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5803,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
5804,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
5805,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5806,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5807,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5808,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
5809,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
5810,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
5811,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
5812,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5813,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5814,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
5815,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5816,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
5817,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5818,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5819,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5820,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
5821,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
5822,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
5823,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
5824,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
5825,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
5826,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
5827,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
5828,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5829,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
5830,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
5831,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
5832,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
5833,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
5834,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
5835,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5836,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
5837,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
5838,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
5839,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
5840,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
5841,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
5842,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
5843,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
5844,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
5845,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5846,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5847,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5848,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
5849,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5850,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5851,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
5852,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5853,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5854,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5855,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5856,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5857,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5858,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5859,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5860,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5861,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5862,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
5863,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
5864,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5865,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
5866,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Wetland,Forest
5867,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Grassland
5868,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
5869,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
5870,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5871,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Built-up
5872,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5873,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
5874,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5875,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5876,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5877,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Built-up
5878,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
5879,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5880,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5881,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
5882,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
5883,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
5884,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Built-up
5885,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
5886,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5887,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5888,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5889,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5890,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5891,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5892,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5893,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5894,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
5895,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
5896,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5897,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5898,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5899,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
5900,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5901,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5902,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5903,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5904,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
5905,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5906,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5907,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5908,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5909,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5910,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5911,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
5912,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5913,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5914,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5915,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5916,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
5919,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5920,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
5921,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5922,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
5923,Forest,Forest,Bareland,Water,Non_Wetland,Cropland,Water,Grassland
5924,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
5925,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
5926,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5927,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5928,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5929,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
5930,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
5931,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
5932,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5933,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5934,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
5935,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
5936,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
5937,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
5938,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
5939,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5940,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5941,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5942,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5943,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5944,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
5945,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5946,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
5947,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
5948,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5949,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
5950,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5951,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5952,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
5953,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5954,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
5955,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
5956,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Wetland,Forest
5957,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Grassland
5958,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Forest,Forest
5959,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
5960,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
5961,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
5962,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
5963,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
5964,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5965,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
5966,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
5967,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5968,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5969,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
5970,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5971,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5972,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
5973,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5974,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
5975,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5976,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
5977,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
5978,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
5979,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5980,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5981,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
5982,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5983,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
5984,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
5985,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
5986,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
5987,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
5988,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
5989,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5990,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5991,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5992,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5993,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
5994,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
5995,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
5996,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
5997,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
5998,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
5999,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6000,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
6001,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6002,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
6003,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6004,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
6005,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6006,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
6007,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
6008,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6009,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
6010,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6011,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
6012,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6013,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
6014,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6015,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6016,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6017,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
6018,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6019,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
6020,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
6021,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
6022,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
6023,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
6024,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
6025,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Grassland
6026,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
6027,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
6028,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
6029,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
6030,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
6031,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
6032,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
6033,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
6034,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
6035,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
6036,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6037,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6038,Forest,Forest,Water,Water,Water,NULL,Water,Forest
6039,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
6040,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
6041,Forest,Forest,Water,Water,Water,Grassland,Water,Water
6042,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
6043,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
6044,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
6045,Forest,Forest,Water,Water,Water,Wetland,Grassland,Grassland
6046,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
6047,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
6048,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
6049,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
6050,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
6051,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
6052,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
6053,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
6054,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
6055,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
6056,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
6057,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
6058,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
6059,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
6060,Forest,Forest,Water,Water,Water,Water,Water,Grassland
6061,Forest,Forest,Water,Water,Water,Water,Water,Wetland
6062,Forest,Forest,Water,Water,Water,Water,Water,Water
6063,Forest,Forest,Water,Water,Water,Water,Water,Forest
6064,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
6065,Forest,Forest,Water,Water,Water,Water,Forest,Forest
6066,Forest,Forest,Water,Water,Water,Forest,Grassland,Grassland
6067,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
6068,Forest,Forest,Water,Water,Water,Forest,Water,Forest
6069,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
6070,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6071,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6072,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6073,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6074,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6075,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6076,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6077,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6078,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6079,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
6080,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6081,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6082,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
6083,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6084,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
