Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMK_M_R
2729,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2730,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
2731,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2732,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2733,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2734,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2735,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2736,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2737,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2738,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2739,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2740,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2741,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2742,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2743,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2744,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
2745,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
2746,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2747,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
2748,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
2749,Forest,Forest,Cropland,Water,Non_Wetland,Water,Bareland,Forest
2750,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2751,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2752,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2753,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2754,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2755,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2756,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2757,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
2758,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
2759,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2760,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2761,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2762,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2763,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
2764,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2765,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
2766,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2767,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2768,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
2769,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2770,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2771,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Water
2772,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2773,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2774,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2775,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
2776,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2777,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
2778,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
2779,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2780,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2781,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2782,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2783,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2784,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2785,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
2786,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2787,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2788,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
2789,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
2790,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2791,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2792,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,NULL
2793,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
2794,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2795,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2796,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2797,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2798,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2799,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
2800,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
2801,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2802,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2803,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,NULL
2804,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
2805,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2806,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2807,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2808,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2809,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2810,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2811,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2812,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2813,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2814,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
2815,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2816,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2817,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2818,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2819,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
2820,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2821,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
2822,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2823,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2824,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
2825,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2826,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
2827,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2828,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2829,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
2830,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2831,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2832,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2833,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2834,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2835,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2836,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
2837,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2838,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2839,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2840,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2841,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
2842,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
2843,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2844,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2845,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2846,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2847,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
2848,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
2849,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2850,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2851,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
2852,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
2853,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2854,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
2855,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2856,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2857,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2858,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2859,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2860,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2861,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2862,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2863,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2864,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2865,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2866,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2867,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2868,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
2869,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2870,Forest,Forest,Water,NULL,Water,NULL,Bareland,NULL
2871,Forest,Forest,Water,NULL,Water,NULL,Bareland,Grassland
2872,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
2873,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2874,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2875,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
2876,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2877,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
2878,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
2879,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
2880,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2881,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
2882,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2883,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
2884,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
2885,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2886,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
2887,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
2888,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
2889,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2890,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2891,Forest,Forest,Water,NULL,Water,Water,Bareland,NULL
2892,Forest,Forest,Water,NULL,Water,Water,Bareland,Bareland
2893,Forest,Forest,Water,NULL,Water,Water,Bareland,Water
2894,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
2895,Forest,Forest,Water,NULL,Water,Water,Water,Water
2896,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2897,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
2898,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2899,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2900,Forest,Forest,Water,NULL,Water,Forest,NULL,Water
2901,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
2902,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
2903,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
2904,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2905,Forest,Forest,Water,NULL,Water,Forest,Bareland,Grassland
2906,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
2907,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2908,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
2909,Forest,Forest,Water,NULL,Water,Forest,Forest,Bareland
2910,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2911,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2912,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2913,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2914,Forest,Forest,Water,Non_Water,Water,NULL,Bareland,Forest
2915,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2916,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2917,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
2918,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2919,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2920,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2921,Forest,Forest,Water,Non_Water,Water,Water,Bareland,Water
2922,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2923,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2924,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2925,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2926,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2927,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2928,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2929,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2930,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2931,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2932,Forest,Forest,Water,Water,Water,NULL,Bareland,Grassland
2933,Forest,Forest,Water,Water,Water,NULL,Bareland,Forest
2934,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2935,Forest,Forest,Water,Water,Water,NULL,Water,Water
2936,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2937,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2938,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2939,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2940,Forest,Forest,Water,Water,Water,Grassland,Bareland,Grassland
2941,Forest,Forest,Water,Water,Water,Grassland,Bareland,Forest
2942,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2943,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2944,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
2945,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2946,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
2947,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2948,Forest,Forest,Water,Water,Water,Bareland,Bareland,Grassland
2949,Forest,Forest,Water,Water,Water,Bareland,Bareland,Bareland
2950,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
2951,Forest,Forest,Water,Water,Water,Bareland,Water,Water
2952,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
2953,Forest,Forest,Water,Water,Water,Bareland,Forest,Water
2954,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
2955,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2956,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2957,Forest,Forest,Water,Water,Water,Water,Bareland,Grassland
2958,Forest,Forest,Water,Water,Water,Water,Bareland,Forest
2959,Forest,Forest,Water,Water,Water,Water,Water,Water
2960,Forest,Forest,Water,Water,Water,Water,Water,Forest
2961,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2962,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2963,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2964,Forest,Forest,Water,Water,Water,Forest,Bareland,Grassland
2965,Forest,Forest,Water,Water,Water,Forest,Bareland,Forest
2966,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
2967,Forest,Forest,Water,Water,Water,Forest,Water,Water
2968,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2969,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
2970,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2971,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2972,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2973,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2974,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2975,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2976,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2977,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2978,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2979,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2980,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2981,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2982,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2983,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2984,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2985,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2986,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2987,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2988,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2989,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2990,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2991,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2992,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2993,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2994,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2995,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2996,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2997,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2998,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2999,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
3000,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3001,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
3002,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
3003,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3004,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3005,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
3006,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3007,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3008,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3009,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
3010,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3011,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3012,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3013,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
3014,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3015,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3016,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3017,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3018,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3019,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3020,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3021,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3022,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3023,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3024,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3025,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3026,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3027,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3028,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3029,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3030,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3031,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3032,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3033,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3034,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
3035,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
3036,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3037,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
3038,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3039,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
3040,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3041,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,NULL
3042,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
3043,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Water
3044,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3045,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
3046,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
3047,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3048,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
3049,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3050,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
3051,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
3052,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3053,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3054,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3055,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
3056,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3057,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3058,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3059,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Bareland
3060,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3061,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3062,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3063,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3064,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
3065,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Water
3066,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3067,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
3068,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
3069,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3070,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3071,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3072,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
3073,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
3074,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
3075,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3076,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3077,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3078,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
