Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRG_M_R
4011,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4012,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4013,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4014,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4015,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4016,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4017,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4018,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4019,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4020,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4021,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4022,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4023,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4024,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4025,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4026,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
4027,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4028,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
4029,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
4030,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4031,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4032,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4033,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4034,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4035,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4036,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
4037,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4038,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4039,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4040,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4041,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4042,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4043,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4044,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4045,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4046,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4047,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4048,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4049,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4050,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4051,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4052,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4053,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4054,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4055,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4056,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4057,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4058,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4059,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4060,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4061,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4062,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4063,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4064,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4065,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4066,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4067,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4068,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4069,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4070,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4071,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4072,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4073,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4074,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
4075,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4076,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4077,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
4078,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4079,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4080,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4081,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4082,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4083,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4084,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4085,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
4086,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4087,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4088,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4089,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4090,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
4091,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4092,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4096,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4097,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4098,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4099,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4100,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4101,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4102,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4103,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4104,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4105,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4106,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4107,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4109,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4110,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4111,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4112,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4113,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4114,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4115,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
4116,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
4117,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
4118,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4119,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4120,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4121,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4122,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4123,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4124,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4125,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4126,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
4127,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4128,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4129,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4130,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
4131,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4132,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4133,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4134,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4135,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4136,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4137,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4138,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4139,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
4140,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4141,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4142,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4143,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
4144,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4145,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4146,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4147,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4148,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4149,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4150,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4151,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
4152,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4153,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4154,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4155,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4156,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4157,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4158,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4159,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
4160,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4161,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4162,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
4163,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4164,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
4165,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4166,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4167,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4168,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4169,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4170,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
4171,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4172,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4173,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4174,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4175,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4176,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4177,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4178,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
4179,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4180,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
4181,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4182,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4183,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4184,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4185,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4186,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4187,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
4188,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4189,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4190,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4191,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4192,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4193,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4194,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4195,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4196,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4197,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4198,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4199,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4200,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4201,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4202,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4203,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4204,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4205,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4206,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4207,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4208,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4209,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4210,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4211,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4212,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4213,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4214,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
4215,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4216,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4217,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4218,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4219,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4220,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
4221,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4222,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4223,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4224,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4225,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4226,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4227,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4228,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4229,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4230,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4231,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4232,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4233,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4234,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4235,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4236,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4237,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4238,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4239,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
4240,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4241,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4242,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4243,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4244,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4245,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4246,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4247,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
4248,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4249,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4250,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4251,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
4252,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4253,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4254,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4255,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
4256,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4257,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4258,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4259,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4260,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4261,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4262,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4263,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4264,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4265,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4266,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
4267,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
4268,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
4269,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4270,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4271,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
4272,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
4273,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
4274,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4275,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
4276,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4277,Forest,Forest,Water,NULL,Water,NULL,Water,Water
4278,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4279,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4280,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
4281,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
4282,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4283,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
4284,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
4285,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
4286,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4287,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
4288,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
4289,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
4290,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
4291,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4292,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
4293,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4294,Forest,Forest,Water,NULL,Water,Water,Water,Water
4295,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4296,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
4297,Forest,Forest,Water,NULL,Water,Water,Forest,Water
4298,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4299,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
4300,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4301,Forest,Forest,Water,NULL,Water,Forest,Water,Water
4302,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4303,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
4304,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4305,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
4306,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4307,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4308,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
4309,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
4310,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
4311,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
4312,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
4313,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
4314,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
4315,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
4316,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
4317,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4318,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4319,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
4320,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
4321,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
4322,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
4323,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
4324,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4325,Forest,Forest,Water,Water,Water,NULL,Water,Water
4326,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4327,Forest,Forest,Water,Water,Water,NULL,Forest,Grassland
4328,Forest,Forest,Water,Water,Water,NULL,Forest,Water
4329,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
4330,Forest,Forest,Water,Water,Water,Grassland,Wetland,Bareland
4331,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
4332,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
4333,Forest,Forest,Water,Water,Water,Grassland,Water,Water
4334,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
4335,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
4336,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
4337,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
4338,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
4339,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
4340,Forest,Forest,Water,Water,Water,Wetland,Water,Water
4341,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
4342,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
4343,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
4344,Forest,Forest,Water,Water,Water,Water,Wetland,Water
