Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
6066,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6067,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
6068,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6069,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6070,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
6071,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6072,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6073,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
6074,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6075,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6076,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6077,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
6078,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6079,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
6080,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6081,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6082,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6083,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6084,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6085,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6086,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6087,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6088,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6089,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6090,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6091,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6092,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
6093,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6094,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6095,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6096,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6097,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6098,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6099,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6100,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6101,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
6102,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
6103,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6104,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6105,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6106,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6107,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
6108,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6109,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6110,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6111,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
6112,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6113,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6114,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6115,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6116,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
6117,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6118,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
6119,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6120,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
6121,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6122,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6123,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6124,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
6125,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6126,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6127,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
6128,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6129,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
6130,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6131,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6132,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6133,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
6134,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
6135,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6136,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6137,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6138,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6139,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6140,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6141,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
6142,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
6144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
6145,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6146,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6147,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6148,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6149,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6150,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6151,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6152,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6153,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6154,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6155,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
6156,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
6157,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
6158,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6159,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6160,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
6161,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6162,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6163,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6164,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6165,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6166,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6167,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6168,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6169,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6170,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6171,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6172,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6173,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6174,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6175,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6176,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6177,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6178,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6179,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6180,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6181,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6182,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6183,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6184,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6185,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6186,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
6187,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6188,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6189,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6190,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
6191,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6192,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6193,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6194,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6195,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6196,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6197,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6198,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6199,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6200,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6201,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
6202,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6203,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6204,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6205,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6206,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6207,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6208,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6209,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6210,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6211,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6212,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6213,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6214,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6215,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6216,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6217,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6218,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6219,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6220,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6221,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6222,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6223,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6224,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6225,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6226,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6227,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6228,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6229,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6230,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
6231,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6232,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6233,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6234,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6235,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
6236,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6237,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6238,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6239,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6240,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
6241,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
6242,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6243,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6244,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6245,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
6246,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6247,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
6248,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6249,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6250,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6251,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6252,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6253,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6254,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6255,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6256,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
6257,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6258,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6259,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6260,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6261,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6262,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6263,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6264,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6265,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6266,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6267,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6268,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6269,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6270,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
6271,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6272,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
6273,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6274,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6275,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
6276,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
6277,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6278,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6279,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6280,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6281,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6282,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6283,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6284,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
6285,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
6286,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6287,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6288,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6289,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6290,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6291,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6292,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6293,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6294,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6295,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
6296,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Forest
6297,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6298,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6299,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6300,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6301,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6302,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6303,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6304,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6305,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
6306,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6307,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
6308,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
6309,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6310,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6311,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6312,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6313,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6314,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6315,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6316,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
6317,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6318,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6319,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
6320,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
6321,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6322,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6323,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
6324,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
6325,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6326,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
6327,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6328,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6329,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6330,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6331,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6332,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6333,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6334,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6335,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
6336,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6337,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6338,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6339,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6340,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
6341,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6342,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6343,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
6344,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6345,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6346,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
6347,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6348,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
6349,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
6350,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
6351,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
6352,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
6353,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
6354,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6355,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6356,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6357,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6358,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6359,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6360,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
6361,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
6362,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6363,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
6364,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
6365,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
6366,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6367,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
6368,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
6369,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6370,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
6371,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
6372,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
6373,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
6374,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6375,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6376,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6377,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6378,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6379,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
6380,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6381,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
6382,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6383,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6384,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6385,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,NULL
6386,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6387,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
6388,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
6389,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6390,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6391,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
