Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEH_M_R
4664,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4665,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4666,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4667,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
4668,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4669,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4670,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
4671,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
4672,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
4673,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4674,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4675,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4676,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
4677,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4678,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4679,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
4680,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4681,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4682,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4683,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4684,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4685,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4686,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4687,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4688,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4689,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4690,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4691,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4692,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4693,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4694,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4695,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4696,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4697,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4698,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4699,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4700,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4701,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4702,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4703,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
4704,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
4705,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4706,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
4707,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4708,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4709,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4710,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
4711,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
4712,Forest,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
4713,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4714,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
4715,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
4716,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Forest
4717,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4718,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
4719,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
4720,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
4721,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4722,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4723,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4724,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
4725,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4726,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4727,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4728,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4729,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4730,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
4731,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4732,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4733,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4734,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4735,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4736,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4737,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4738,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4739,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4740,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4741,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4742,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
4743,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4744,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4745,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4746,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4747,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
4748,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4749,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4750,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4751,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4752,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4753,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4754,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4755,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
4756,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4757,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4758,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4759,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4760,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4761,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
4762,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
4763,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4764,Forest,Built-up,Water,NULL,Water,Bareland,NULL,Forest
4765,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4766,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
4767,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4768,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4769,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4770,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4771,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4772,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4773,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4774,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4775,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4776,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4777,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4778,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4779,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4780,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4781,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4782,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4783,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4784,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
4785,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4786,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4787,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4788,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
4789,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4790,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4791,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4792,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4793,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4794,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
4795,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4796,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4797,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4798,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4799,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4800,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4801,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
4802,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4803,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
4804,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4805,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
4806,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,NULL,Forest
4807,Forest,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Forest
4808,Forest,Built-up,Forest,Water,Non_Wetland,Forest,Grassland,Forest
4809,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4810,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
4811,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
4812,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4813,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
4814,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4815,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4816,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4817,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
4818,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
4819,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4820,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4821,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4822,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
4823,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4824,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4825,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4826,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4827,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
4828,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4829,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
4830,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4831,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4832,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4833,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4834,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
4835,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4836,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
4837,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4838,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
4839,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4840,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
4841,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4842,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4843,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
4844,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
4845,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
4846,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4847,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
4848,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
4849,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
4850,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
4851,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
4852,Forest,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
4853,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
4854,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
4855,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
4856,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
4857,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
4858,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
4859,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4860,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
4861,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
4862,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
4863,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4864,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
4865,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4866,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4867,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4868,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4869,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4870,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4871,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
4872,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4873,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4874,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4875,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4876,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4877,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4878,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4879,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
4880,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
4881,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4882,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4883,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4884,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4885,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4886,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4887,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4888,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
4889,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4890,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4891,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
4892,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4893,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
4894,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
4895,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4896,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
4897,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
4898,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
4899,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4900,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4901,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4902,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
4903,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4904,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
4905,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4906,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
4907,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
4908,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4909,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4910,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4911,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4912,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4913,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4914,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4915,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Water
4916,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4917,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4918,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4919,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4920,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4921,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4922,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4923,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4924,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4925,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4926,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4927,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4928,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4929,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
4930,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4931,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4932,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4933,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
4934,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
4935,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
4936,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4937,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4938,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
4939,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
4940,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
4941,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
4942,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
4943,Forest,Water,Grassland,Water,Non_Wetland,Forest,NULL,Forest
4944,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4945,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4946,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4947,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4948,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4949,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
4950,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4951,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4952,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4953,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4954,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
4955,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
4956,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
4957,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4958,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4959,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
4960,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4961,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
4962,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4963,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
4964,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
4965,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
4966,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4967,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4968,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
4969,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4970,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
4971,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
4972,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4973,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4974,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4975,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4976,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
4977,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
4978,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4979,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
4980,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4981,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4982,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4983,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4984,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
4985,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
4986,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4987,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
4988,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
4989,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4990,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4991,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4992,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4993,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
4994,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4995,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
