Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZH_M_R
6763,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6764,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6765,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6766,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
6767,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6768,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6769,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
6770,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6771,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6772,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6773,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6774,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6775,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6776,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6777,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
6778,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
6779,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
6780,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6781,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
6782,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
6783,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6784,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6785,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6786,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6787,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6788,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Cropland
6789,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Bareland
6790,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6791,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6792,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
6793,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6794,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6795,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
6796,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
6797,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,NULL
6798,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
6799,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Cropland
6800,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
6801,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
6802,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
6803,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6804,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6805,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
6806,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6807,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6808,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6809,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6810,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6811,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6812,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6813,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6814,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6815,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6816,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6817,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
6818,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
6819,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6820,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6821,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6822,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6823,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6824,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6825,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
6826,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6827,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6828,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6829,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6830,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6831,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6832,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6833,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6834,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6835,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6836,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6837,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6838,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6839,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6840,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6841,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6842,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6843,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6844,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6845,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6846,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6847,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6848,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6849,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6850,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6851,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6852,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6853,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6854,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6855,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6856,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
6857,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6858,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
6859,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6860,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
6861,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
6862,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6863,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
6864,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6865,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6866,Forest,Forest,Water,NULL,Water,NULL,Water,Water
6867,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6868,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6869,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
6870,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
6871,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
6872,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
6873,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
6874,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6875,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6876,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6877,Forest,Forest,Water,NULL,Water,Wetland,NULL,Grassland
6878,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
6879,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
6880,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
6881,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
6882,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
6883,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6884,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
6885,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
6886,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
6887,Forest,Forest,Water,NULL,Water,Bareland,NULL,Grassland
6888,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
6889,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
6890,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
6891,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
6892,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
6893,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6894,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
6895,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
6896,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
6897,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6898,Forest,Forest,Water,NULL,Water,Water,Water,Water
6899,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6900,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
6901,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6902,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
6903,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
6904,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
6905,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
6906,Forest,Forest,Water,NULL,Water,Forest,Water,Water
6907,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6908,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6909,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
6910,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
6911,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
6912,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6913,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
6914,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6915,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
6916,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6917,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
6918,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
6919,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
6920,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
6921,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
6922,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
6923,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
6924,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
6925,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
6926,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
6927,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Wetland
6928,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Forest
6929,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
6930,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
6931,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
6932,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
6933,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
6934,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
6935,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
6936,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
6937,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
6938,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
6939,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
6940,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
6941,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
6942,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6943,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6944,Forest,Forest,Water,Water,Water,NULL,Water,Water
6945,Forest,Forest,Water,Water,Water,NULL,Water,Forest
6946,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
6947,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
6948,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
6949,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
6950,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
6951,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
6952,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
6953,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
6954,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
6955,Forest,Forest,Water,Water,Water,Wetland,Water,Water
6956,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
6957,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
6958,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
6959,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
6960,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
6961,Forest,Forest,Water,Water,Water,Water,Wetland,Water
6962,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
6963,Forest,Forest,Water,Water,Water,Water,Water,Water
6964,Forest,Forest,Water,Water,Water,Water,Water,Forest
6965,Forest,Forest,Water,Water,Water,Water,Forest,Forest
6966,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
6967,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
6968,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
6969,Forest,Forest,Water,Water,Water,Forest,Water,Water
6970,Forest,Forest,Water,Water,Water,Forest,Water,Forest
6971,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
6972,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6973,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6974,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6975,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6976,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6977,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6978,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
6979,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6980,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6981,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6982,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
6983,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6984,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6985,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6986,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6987,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6988,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6989,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6990,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6991,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6992,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6993,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6994,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6995,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6996,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6997,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6998,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6999,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7000,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7001,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7002,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
7003,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
7004,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
7005,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7006,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7007,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7008,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
7009,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7010,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
7011,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7012,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7013,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
7014,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7015,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7016,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
7017,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7018,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7019,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7020,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7021,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7022,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7023,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7024,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
7025,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
7026,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
7027,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7028,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7029,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7030,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
7031,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7032,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
7033,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7034,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7035,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7036,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
7037,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7038,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
7039,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7040,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7041,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7042,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7043,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7044,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
7045,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
7046,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7047,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7048,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7049,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
7050,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7051,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7052,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7053,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7054,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7055,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7056,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
7057,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7058,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
7059,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7060,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
7061,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
7062,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7063,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7064,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
7065,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7066,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7067,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7068,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7069,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7070,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
7071,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
7072,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7073,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
7074,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
7075,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7076,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7077,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
7078,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7079,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7080,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7081,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7082,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
7083,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7084,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
7085,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7086,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
7087,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
7088,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7089,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
7090,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7091,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7092,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7093,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
7094,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7095,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
7096,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
7097,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Cropland
7098,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7099,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7100,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
7101,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
7102,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7103,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7104,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
7105,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7106,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7107,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
7108,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
