Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZT_M_R
9224,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9225,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9226,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9227,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9228,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9229,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9230,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9231,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9232,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9233,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9234,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9235,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9236,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9237,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9238,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9239,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9240,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9241,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9242,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
9243,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9244,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
9245,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
9246,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9247,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
9248,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9249,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9250,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
9251,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9252,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
9253,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
9254,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
9255,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
9256,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9257,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9258,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9259,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9260,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9261,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9262,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9263,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9264,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9265,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9266,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9267,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Wetland
9268,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Wetland
9269,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
9270,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9271,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9272,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9273,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9274,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9275,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9276,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9277,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9278,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9279,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9280,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9281,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9282,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9283,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9284,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9285,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9286,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9287,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9288,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
9289,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9290,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9291,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9292,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9293,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9294,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9295,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9296,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9297,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9298,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9299,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9300,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9301,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9302,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9303,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9304,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9305,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9306,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9307,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9308,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9309,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
9310,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
9313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9317,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9318,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
9319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
9320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
9321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
9323,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9324,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9325,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9326,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9327,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9328,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9329,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9330,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9331,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9332,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9333,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9334,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9335,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9336,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
9337,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9338,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
9339,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9340,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9341,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9342,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
9343,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9344,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
9345,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
9346,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9347,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
9348,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
9349,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9350,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9351,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
9352,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
9353,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
9354,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9355,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
9356,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9357,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9358,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9359,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9360,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9361,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9362,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9363,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9364,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9365,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9366,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9367,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
9368,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9369,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9370,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
9371,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9372,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9373,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9374,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9375,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9376,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
9377,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
9378,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
9379,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
9380,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
9381,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
9382,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
9383,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
9384,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9385,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9386,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9387,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9388,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9389,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9390,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9391,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9392,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9393,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
9394,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9395,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9396,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9397,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9398,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
9399,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9400,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
9401,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9402,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9403,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
9404,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
9405,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
9406,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9407,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
9408,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
9409,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
9410,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
9411,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9412,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9413,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9414,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9415,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9416,Forest,Built-up,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
9417,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
9418,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
9419,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
9420,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9421,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9422,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9423,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9424,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
9425,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9426,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
9427,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Grassland
9428,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9429,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9430,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
9431,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9432,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9433,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9434,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9435,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9436,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9437,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Grassland
9438,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
9439,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9440,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9441,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9442,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9443,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
9444,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Grassland
9445,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
9446,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
9447,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9448,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9449,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9450,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9451,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9452,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9453,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Water
9454,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
9455,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
9456,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
9457,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
9458,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Wetland
9459,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9460,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9461,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9462,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9463,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9464,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
9465,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9466,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9467,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9468,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9469,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9470,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9471,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9472,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9473,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9474,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9475,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9476,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9477,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9478,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9479,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9480,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9481,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9482,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9483,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9484,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
9485,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
9486,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
9487,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
9488,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9489,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9490,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9491,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9492,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9493,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9494,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9495,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9496,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9497,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9498,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9499,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9500,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9501,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
9502,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9503,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9504,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9505,Forest,Built-up,Water,Non_Water,Water,Wetland,Wetland,Forest
9506,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9507,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9508,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9509,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
9510,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9511,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9512,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9513,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9514,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9515,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9516,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9517,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9518,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9519,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9520,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9521,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9522,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9523,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9524,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9525,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
9526,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
9527,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9528,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9529,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9530,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
