Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFS_M_R
6924,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
6925,Forest,Water,Water,NULL,Water,Wetland,Water,Water
6926,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
6927,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
6928,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
6929,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
6930,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
6931,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
6932,Forest,Water,Water,NULL,Water,Bareland,Water,Water
6933,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
6934,Forest,Water,Water,NULL,Water,Built-up,Bareland,Grassland
6935,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
6936,Forest,Water,Water,NULL,Water,Water,Wetland,Water
6937,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
6938,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
6939,Forest,Water,Water,NULL,Water,Water,Water,Grassland
6940,Forest,Water,Water,NULL,Water,Water,Water,Water
6941,Forest,Water,Water,NULL,Water,Water,Water,Forest
6942,Forest,Water,Water,NULL,Water,Water,Forest,Water
6943,Forest,Water,Water,NULL,Water,Water,Forest,Forest
6944,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
6945,Forest,Water,Water,NULL,Water,Forest,Water,Forest
6946,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
6947,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
6948,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
6949,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
6950,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
6951,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
6952,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
6953,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
6954,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
6955,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
6956,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
6957,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
6958,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
6959,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
6960,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
6961,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
6962,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
6963,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
6964,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
6965,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
6966,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
6967,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
6968,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
6969,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
6970,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
6971,Forest,Water,Water,Non_Water,Water,Water,Water,Water
6972,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
6973,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
6974,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
6975,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
6976,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
6977,Forest,Water,Water,Water,Water,NULL,Wetland,Water
6978,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
6979,Forest,Water,Water,Water,Water,NULL,Water,Grassland
6980,Forest,Water,Water,Water,Water,NULL,Water,Water
6981,Forest,Water,Water,Water,Water,NULL,Water,Forest
6982,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
6983,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
6984,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
6985,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
6986,Forest,Water,Water,Water,Water,Grassland,Water,Water
6987,Forest,Water,Water,Water,Water,Grassland,Water,Forest
6988,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
6989,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
6990,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
6991,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
6992,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
6993,Forest,Water,Water,Water,Water,Wetland,Water,Water
6994,Forest,Water,Water,Water,Water,Wetland,Water,Forest
6995,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
6996,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
6997,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
6998,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
6999,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
7000,Forest,Water,Water,Water,Water,Bareland,Water,Water
7001,Forest,Water,Water,Water,Water,Bareland,Water,Forest
7002,Forest,Water,Water,Water,Water,Built-up,Wetland,Grassland
7003,Forest,Water,Water,Water,Water,Built-up,Wetland,Water
7004,Forest,Water,Water,Water,Water,Built-up,Water,Grassland
7005,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
7006,Forest,Water,Water,Water,Water,Water,Wetland,Water
7007,Forest,Water,Water,Water,Water,Water,Wetland,Forest
7008,Forest,Water,Water,Water,Water,Water,Bareland,Water
7009,Forest,Water,Water,Water,Water,Water,Bareland,Forest
7010,Forest,Water,Water,Water,Water,Water,Water,Grassland
7011,Forest,Water,Water,Water,Water,Water,Water,Wetland
7012,Forest,Water,Water,Water,Water,Water,Water,Water
7013,Forest,Water,Water,Water,Water,Water,Water,Forest
7014,Forest,Water,Water,Water,Water,Water,Forest,Water
7015,Forest,Water,Water,Water,Water,Water,Forest,Forest
7016,Forest,Water,Water,Water,Water,Forest,Wetland,Water
7017,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7018,Forest,Water,Water,Water,Water,Forest,Water,Water
7019,Forest,Water,Water,Water,Water,Forest,Water,Forest
7020,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7021,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7022,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7023,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7024,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7025,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7026,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7027,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7028,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
7029,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7030,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7031,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
7032,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7033,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7034,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7035,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7036,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7037,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7038,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7039,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7040,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7041,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
7042,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7043,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
7044,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7045,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7046,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
7047,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7048,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7049,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
7050,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
7051,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
7052,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7053,Forest,Water,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
7054,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7055,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7056,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Built-up
7057,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7058,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7059,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
7060,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
7061,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7062,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7063,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7064,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7065,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7066,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7067,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7068,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7069,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7070,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7071,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7072,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
7073,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7074,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7075,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7076,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7077,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
7078,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7079,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7080,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7081,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
7082,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7083,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
7084,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
7085,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
7086,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7087,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7088,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
7089,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7090,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
7091,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
7092,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7093,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
7094,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
7095,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7096,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7097,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7098,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
7099,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7100,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7101,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7102,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
7103,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7104,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
7105,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7106,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
7107,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
7108,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
7109,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
7110,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
7111,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7112,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
7113,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
7114,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
7115,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
7116,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
7117,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
7118,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
7119,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
7120,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
7121,Forest,Water,Forest,Water,Non_Wetland,Built-up,Wetland,Grassland
7122,Forest,Water,Forest,Water,Non_Wetland,Built-up,Wetland,Water
7123,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
7124,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7125,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7126,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
7127,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7128,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7129,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7130,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7131,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7132,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
7133,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7134,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
7135,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
7136,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7137,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7138,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7139,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
7140,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7141,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7142,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7143,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7144,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7145,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7146,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7147,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7148,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7149,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7150,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7151,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7152,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7153,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7154,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7155,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7156,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7157,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7158,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7159,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7160,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7161,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7162,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7163,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
7164,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7165,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7166,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
7167,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7168,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7169,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7170,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7171,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7172,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7173,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7174,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
7175,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7176,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7177,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7178,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
7179,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
7180,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7181,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7182,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7183,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
7184,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7185,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7186,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7187,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7188,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
7189,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
7190,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
7191,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7192,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
7193,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
7194,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7195,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7196,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
7197,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7198,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
7199,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
7200,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
7201,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7202,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7203,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7204,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7205,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7206,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7207,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
7208,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
7209,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7210,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
7211,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
7212,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7213,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7214,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
7215,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7216,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7217,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
7218,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7219,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7220,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7221,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7222,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
7223,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7224,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
7225,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7226,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
7227,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7228,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7229,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
7230,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7231,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7232,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7233,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
7234,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
7235,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
7236,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
7237,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
7238,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7239,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7240,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
7241,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7242,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7243,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
7244,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7245,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
7246,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7247,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7248,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
7249,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
7250,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7251,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
7252,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
7253,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
7254,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
7255,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
7256,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
7257,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
7258,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
7259,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
