Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MTS_M_R
13052,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
13053,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
13054,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
13055,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
13056,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
13057,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
13058,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
13059,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
13060,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
13061,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13062,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
13063,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13064,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13065,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13066,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
13067,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
13068,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
13069,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
13070,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13071,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13072,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13073,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13074,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
13075,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
13076,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13077,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13078,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13079,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
13080,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13081,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
13082,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
13083,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
13084,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
13085,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
13086,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
13087,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
13088,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
13089,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
13090,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
13091,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13092,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13093,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13094,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
13095,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
13096,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13097,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13098,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13099,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
13100,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
13101,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
13102,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
13103,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
13104,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
13105,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
13106,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
13107,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
13108,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13109,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
13110,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
13111,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
13112,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
13113,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13114,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
13115,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
13116,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
13117,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
13118,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
13119,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
13120,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
13121,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
13122,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13123,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13124,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
13125,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
13126,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13127,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
13128,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
13129,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
13130,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13131,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
13132,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13133,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13134,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
13135,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13136,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13137,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13138,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13139,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
13140,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13141,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
13142,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
13143,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
13144,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
13145,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13146,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13147,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
13148,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
13149,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13150,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13151,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
13152,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
13153,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
13154,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
13155,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
13156,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
13157,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
13158,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
13159,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
13160,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
13161,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
13162,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
13163,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
13164,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
13165,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
13166,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
13167,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
13168,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
13169,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
13170,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
13171,Forest,Water,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
13172,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
13173,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Water
13174,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
13175,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
13176,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
13177,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
13178,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
13179,Forest,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
13180,Forest,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
13181,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
13182,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
13183,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
13184,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
13185,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
13186,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Wetland
13187,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
13188,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
13189,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
13190,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
13191,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Wetland
13192,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
13193,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
13194,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
13195,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
13196,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
13197,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
13198,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
13199,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
13200,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
13201,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
13202,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
13203,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
13204,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Grassland
13205,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Wetland
13206,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
13207,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
13208,Forest,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
13209,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
13210,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
13211,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13212,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13213,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13214,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
13215,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13216,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
13217,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
13218,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13219,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13220,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13221,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13222,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13223,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13224,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13225,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13226,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13227,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13228,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
13229,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13230,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13231,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13232,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13233,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13234,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13235,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
13236,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13237,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13238,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13239,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
13240,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13241,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13242,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13243,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
13244,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13245,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
13246,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13247,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13248,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
13249,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13250,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13251,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13252,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13253,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13254,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13255,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13256,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13257,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
13258,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13259,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
13260,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13261,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13262,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13263,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13264,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
13265,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13266,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13267,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13268,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
13269,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
13270,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13271,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
13272,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13273,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13274,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13275,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13276,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13277,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13278,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13279,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13280,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
13281,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13282,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13283,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13284,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13285,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13286,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13287,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13288,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
13289,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13290,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13291,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
13292,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
13293,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
13294,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
13295,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
13296,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
13297,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13298,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
13299,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Water
13300,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
13301,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
13302,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
13303,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
13304,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
13305,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
13306,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
13307,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
13308,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
13309,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
13310,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
13311,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
13312,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
13313,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
13314,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
13315,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
13316,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13317,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
13318,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13319,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
13320,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13321,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13322,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13323,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13324,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13325,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
13326,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
13327,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13328,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
13329,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13330,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13331,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13332,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13333,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
13334,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13335,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13336,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
13337,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
13338,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
13339,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
13340,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13341,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13342,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13343,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13344,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
13345,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
13346,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
13347,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13348,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13349,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
13350,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
13351,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
13352,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
13353,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
13354,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
13355,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
13356,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
13357,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
13358,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13359,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13360,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13361,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13362,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
13363,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
13364,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
13365,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
13366,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
13367,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
