Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFD_M_R
5386,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
5387,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5388,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5389,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
5390,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5391,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5392,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5393,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5394,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5395,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5396,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5397,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5398,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5399,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5400,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5401,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5402,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5403,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
5404,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
5405,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
5406,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5407,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
5408,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5409,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5410,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5411,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
5412,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5413,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5414,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5415,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
5416,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5417,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5418,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
5419,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5420,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
5421,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5422,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5423,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5424,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
5425,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
5426,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5427,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
5428,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5429,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5430,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5431,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5432,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
5433,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
5434,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5435,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5436,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5437,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
5438,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5439,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5440,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5441,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5442,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5443,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5444,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5445,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
5446,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5447,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5448,Forest,Water,Wetland,NULL,NULL,NULL,Wetland,Forest
5449,Forest,Water,Wetland,NULL,NULL,NULL,Water,Forest
5450,Forest,Water,Wetland,NULL,NULL,Wetland,Water,Water
5451,Forest,Water,Wetland,NULL,NULL,Bareland,Water,Water
5452,Forest,Water,Wetland,NULL,NULL,Bareland,Water,Forest
5453,Forest,Water,Wetland,NULL,NULL,Bareland,Forest,Forest
5454,Forest,Water,Wetland,NULL,NULL,Water,Water,Water
5455,Forest,Water,Wetland,NULL,NULL,Water,Water,Forest
5456,Forest,Water,Wetland,NULL,NULL,Forest,Water,Water
5457,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5458,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5459,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5460,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5461,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5462,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,Grassland
5463,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
5464,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5465,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5466,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5467,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
5468,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5469,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5470,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5471,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5472,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5473,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5474,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5475,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5476,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
5477,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5478,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5479,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
5480,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5481,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5482,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5483,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5484,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5485,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5486,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
5487,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5488,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5489,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
5490,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5491,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Built-up
5492,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5493,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5494,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
5495,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5496,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5497,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5498,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Built-up
5499,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5500,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5501,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5502,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
5503,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Built-up
5504,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5505,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5506,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Built-up
5507,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5508,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5509,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5510,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5511,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5512,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5513,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5514,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5515,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5516,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5517,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
5518,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5519,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5520,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5521,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
5522,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5523,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
5524,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5525,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5526,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5527,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5528,Forest,Water,Wetland,Non_Water,NULL,NULL,Water,Forest
5529,Forest,Water,Wetland,Non_Water,NULL,Wetland,Wetland,Bareland
5530,Forest,Water,Wetland,Non_Water,NULL,Wetland,Water,Wetland
5531,Forest,Water,Wetland,Non_Water,NULL,Wetland,Water,Water
5532,Forest,Water,Wetland,Non_Water,NULL,Wetland,Water,Forest
5533,Forest,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Wetland
5534,Forest,Water,Wetland,Non_Water,NULL,Bareland,Wetland,Forest
5535,Forest,Water,Wetland,Non_Water,NULL,Water,Water,Wetland
5536,Forest,Water,Wetland,Non_Water,NULL,Water,Water,Water
5537,Forest,Water,Wetland,Non_Water,NULL,Water,Water,Forest
5538,Forest,Water,Wetland,Non_Water,NULL,Forest,Water,Forest
5539,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5540,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5541,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5542,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5543,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5544,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5545,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5546,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
5547,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5548,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5549,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5550,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5551,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5552,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5553,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5554,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5555,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5556,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5557,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5558,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5559,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5560,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5561,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5562,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5563,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5564,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5565,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5566,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5567,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5568,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5569,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5570,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5571,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5572,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
5573,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5574,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
5575,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5576,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5577,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
5578,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5579,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5580,Forest,Water,Wetland,Water,NULL,NULL,Wetland,Forest
5581,Forest,Water,Wetland,Water,NULL,NULL,Water,Wetland
5582,Forest,Water,Wetland,Water,NULL,Wetland,Water,Wetland
5583,Forest,Water,Wetland,Water,NULL,Wetland,Water,Water
5584,Forest,Water,Wetland,Water,NULL,Wetland,Water,Forest
5585,Forest,Water,Wetland,Water,NULL,Bareland,Wetland,Forest
5586,Forest,Water,Wetland,Water,NULL,Bareland,Water,Water
5587,Forest,Water,Wetland,Water,NULL,Bareland,Water,Forest
5588,Forest,Water,Wetland,Water,NULL,Water,Wetland,Forest
5589,Forest,Water,Wetland,Water,NULL,Water,Water,Water
5590,Forest,Water,Wetland,Water,NULL,Water,Water,Forest
5591,Forest,Water,Wetland,Water,NULL,Forest,Water,Wetland
5592,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
5593,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5594,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5595,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5596,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5597,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5598,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
5599,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5600,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
5601,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5602,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
5603,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5604,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5605,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
5606,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
5607,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5608,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
5609,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
5610,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5611,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5612,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5613,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5614,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
5615,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5616,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
5617,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5618,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
5619,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
5620,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5621,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
5622,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
5623,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5624,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
5625,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5626,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5627,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5628,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5629,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5630,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5631,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5632,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5633,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5634,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
5635,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5636,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
5637,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5638,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
5639,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5640,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5641,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5642,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
5643,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
5644,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5645,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5646,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5647,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5648,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5649,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5650,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5651,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
5652,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5653,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
5654,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5655,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5656,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5657,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
5658,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5659,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5660,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5661,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5662,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
5663,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5664,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5665,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
5666,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5667,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
5668,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5669,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5670,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5671,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5672,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5673,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5674,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5675,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
5676,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
5677,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5678,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5679,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5680,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5681,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
5682,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5683,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
5684,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5685,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5686,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
5687,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5688,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Wetland
5689,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5690,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5691,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
5692,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
5693,Forest,Water,Water,NULL,NULL,NULL,Wetland,Forest
5694,Forest,Water,Water,NULL,NULL,NULL,Water,Forest
5695,Forest,Water,Water,NULL,NULL,Grassland,Water,Forest
5696,Forest,Water,Water,NULL,NULL,Wetland,Wetland,Forest
5697,Forest,Water,Water,NULL,NULL,Wetland,Water,Water
5698,Forest,Water,Water,NULL,NULL,Wetland,Water,Forest
5699,Forest,Water,Water,NULL,NULL,Bareland,Water,Wetland
5700,Forest,Water,Water,NULL,NULL,Bareland,Water,Forest
5701,Forest,Water,Water,NULL,NULL,Water,Wetland,Wetland
5702,Forest,Water,Water,NULL,NULL,Water,Wetland,Forest
5703,Forest,Water,Water,NULL,NULL,Water,Water,Wetland
5704,Forest,Water,Water,NULL,NULL,Water,Water,Forest
5705,Forest,Water,Water,NULL,NULL,Forest,Wetland,Forest
5706,Forest,Water,Water,NULL,NULL,Forest,Water,Water
5707,Forest,Water,Water,NULL,NULL,Forest,Water,Forest
5708,Forest,Water,Water,NULL,Water,NULL,Wetland,Wetland
5709,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5710,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5711,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
5712,Forest,Water,Water,NULL,Water,NULL,Water,Water
5713,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5714,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5715,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5716,Forest,Water,Water,NULL,Water,Grassland,Water,Water
5717,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5718,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
5719,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
5720,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5721,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
5722,Forest,Water,Water,NULL,Water,Wetland,Water,Water
5723,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5724,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5725,Forest,Water,Water,NULL,Water,Bareland,Wetland,Wetland
5726,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
5727,Forest,Water,Water,NULL,Water,Bareland,Water,Water
5728,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
5729,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
5730,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
5731,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5732,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5733,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5734,Forest,Water,Water,NULL,Water,Water,Water,Water
5735,Forest,Water,Water,NULL,Water,Water,Water,Forest
5736,Forest,Water,Water,NULL,Water,Water,Forest,Wetland
5737,Forest,Water,Water,NULL,Water,Water,Forest,Water
5738,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5739,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
5740,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5741,Forest,Water,Water,NULL,Water,Forest,Water,Wetland
