Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWP_M_R
4105,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Water
4106,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
4107,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
4108,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4109,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
4110,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4111,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4112,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4113,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4114,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4115,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4116,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4117,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4118,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4119,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Water
4120,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
4121,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4122,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4123,Forest,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Forest
4124,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
4125,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
4126,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4127,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
4128,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
4129,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
4130,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4131,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Forest
4132,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
4133,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
4134,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
4135,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4136,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4137,Forest,Water,Bareland,Water,Non_Wetland,Forest,Bareland,Forest
4138,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
4139,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4140,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4141,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4142,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4143,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4144,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4145,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
4146,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4147,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4148,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4149,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
4150,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
4151,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4152,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
4153,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
4154,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4155,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4156,Forest,Water,Water,NULL,Water,NULL,Bareland,Water
4157,Forest,Water,Water,NULL,Water,NULL,Bareland,Forest
4158,Forest,Water,Water,NULL,Water,NULL,Water,Water
4159,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4160,Forest,Water,Water,NULL,Water,NULL,Forest,Water
4161,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4162,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
4163,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
4164,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
4165,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
4166,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
4167,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
4168,Forest,Water,Water,NULL,Water,Bareland,Water,Water
4169,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4170,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
4171,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
4172,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4173,Forest,Water,Water,NULL,Water,Water,Bareland,Bareland
4174,Forest,Water,Water,NULL,Water,Water,Bareland,Water
4175,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
4176,Forest,Water,Water,NULL,Water,Water,Water,Water
4177,Forest,Water,Water,NULL,Water,Water,Water,Forest
4178,Forest,Water,Water,NULL,Water,Water,Forest,Water
4179,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4180,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4181,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
4182,Forest,Water,Water,NULL,Water,Forest,Water,Water
4183,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4184,Forest,Water,Water,NULL,Water,Forest,Forest,Water
4185,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4186,Forest,Water,Water,Non_Water,Water,NULL,Bareland,Forest
4187,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
4188,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
4189,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
4190,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
4191,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
4192,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
4193,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
4194,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
4195,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
4196,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
4197,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4198,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
4199,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
4200,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4201,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4202,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4203,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
4204,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4205,Forest,Water,Water,Water,Water,NULL,Bareland,Water
4206,Forest,Water,Water,Water,Water,NULL,Bareland,Forest
4207,Forest,Water,Water,Water,Water,NULL,Water,Water
4208,Forest,Water,Water,Water,Water,NULL,Water,Forest
4209,Forest,Water,Water,Water,Water,NULL,Forest,Water
4210,Forest,Water,Water,Water,Water,Grassland,Bareland,Forest
4211,Forest,Water,Water,Water,Water,Bareland,Wetland,Grassland
4212,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
4213,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
4214,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
4215,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
4216,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
4217,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
4218,Forest,Water,Water,Water,Water,Bareland,Water,Water
4219,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4220,Forest,Water,Water,Water,Water,Bareland,Forest,Water
4221,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
4222,Forest,Water,Water,Water,Water,Water,Wetland,Water
4223,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4224,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
4225,Forest,Water,Water,Water,Water,Water,Bareland,Water
4226,Forest,Water,Water,Water,Water,Water,Bareland,Forest
4227,Forest,Water,Water,Water,Water,Water,Water,Water
4228,Forest,Water,Water,Water,Water,Water,Water,Forest
4229,Forest,Water,Water,Water,Water,Water,Forest,Water
4230,Forest,Water,Water,Water,Water,Water,Forest,Forest
4231,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4232,Forest,Water,Water,Water,Water,Forest,Bareland,Water
4233,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
4234,Forest,Water,Water,Water,Water,Forest,Water,Water
4235,Forest,Water,Water,Water,Water,Forest,Water,Forest
4236,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4237,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4238,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4239,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4240,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
4241,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4242,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4243,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4244,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4245,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4246,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4247,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4248,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4249,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4250,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4251,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4252,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4253,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4254,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4255,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4256,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
4257,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4258,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4259,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4260,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4261,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4262,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
4263,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4264,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4265,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4266,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4267,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4268,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4269,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
4270,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4271,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4272,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4273,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4274,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4275,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4276,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4277,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4278,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
4279,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4280,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4281,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4282,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4283,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
4284,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4285,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4286,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4287,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4288,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4289,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
4290,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4291,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
4292,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
4293,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4294,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
4295,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4296,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4297,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4298,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
4299,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4300,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4301,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4302,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4303,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
4304,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4305,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4306,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
4307,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
4308,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
4309,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
4310,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4311,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4312,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4313,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4314,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
4315,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
4316,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4317,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4318,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
4319,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
4320,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4321,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4322,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4323,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4324,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4325,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
4326,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4327,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4328,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4329,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4330,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4331,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4332,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
4333,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
4334,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Water
4335,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
4336,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4337,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4338,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4339,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
4340,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4341,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4342,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4343,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4344,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4345,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4346,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4347,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
4348,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4349,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
4350,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
4351,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4352,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4353,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4354,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
4355,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4356,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4357,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4358,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4359,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4360,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4361,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
4362,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
4363,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4364,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
4365,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4366,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
4367,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
4368,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
4369,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
4370,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4371,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4372,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4373,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
4374,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4375,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4376,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
4377,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4378,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
4379,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
4380,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4381,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
4382,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
4383,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Water
4384,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4385,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4386,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4387,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
4388,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4389,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4390,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4391,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4392,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4393,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4394,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
4395,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
4396,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Water
4397,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4398,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4399,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4400,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
4401,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4402,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4403,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4404,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
4405,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4406,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4407,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4408,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4409,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4410,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4411,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4412,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
4413,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4414,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4415,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
4416,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4417,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
4418,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
4419,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
4420,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4421,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
4422,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4423,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
4424,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4425,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4426,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4427,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
4428,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4429,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
4430,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
4431,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
4432,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
4433,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4434,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Bareland
4435,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
4436,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
4437,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
4438,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
4439,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
4440,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
4441,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
4442,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
