Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDS_M_R
5525,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
5526,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
5527,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
5528,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5529,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
5530,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5531,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
5532,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
5533,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
5534,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
5535,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
5536,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
5537,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
5538,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
5539,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
5540,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5541,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
5542,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
5543,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
5544,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
5545,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
5546,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
5547,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
5548,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
5549,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
5550,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
5551,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5552,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
5553,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
5554,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5555,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5556,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5557,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
5558,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5559,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5560,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5561,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5562,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5563,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5564,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5565,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5566,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5567,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5568,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
5569,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
5570,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5571,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5572,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5573,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
5574,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5575,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
5576,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5577,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5578,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
5579,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5580,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5581,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
5582,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
5583,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
5584,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
5585,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
5586,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5587,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
5588,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
5589,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
5590,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
5591,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
5592,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5593,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5594,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5595,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5596,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5597,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5598,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5599,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5600,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
5601,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
5602,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5603,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
5604,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Bareland,Forest
5605,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
5606,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
5607,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
5608,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
5609,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
5610,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
5611,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5612,Forest,Forest,Water,NULL,Water,NULL,Bareland,Water
5613,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
5614,Forest,Forest,Water,NULL,Water,NULL,Water,Water
5615,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5616,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5617,Forest,Forest,Water,NULL,Water,Shrubland,Forest,Forest
5618,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
5619,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
5620,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5621,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Grassland
5622,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Bareland
5623,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
5624,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
5625,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
5626,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
5627,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5628,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Forest
5629,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
5630,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
5631,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
5632,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
5633,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Water
5634,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
5635,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
5636,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
5637,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
5638,Forest,Forest,Water,NULL,Water,Water,Shrubland,Forest
5639,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
5640,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
5641,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
5642,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
5643,Forest,Forest,Water,NULL,Water,Water,Water,Water
5644,Forest,Forest,Water,NULL,Water,Water,Water,Forest
5645,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
5646,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
5647,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
5648,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
5649,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
5650,Forest,Forest,Water,NULL,Water,Forest,Water,Water
5651,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
5652,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
5653,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
5654,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
5655,Forest,Forest,Water,Non_Water,Water,NULL,Bareland,Forest
5656,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
5657,Forest,Forest,Water,Non_Water,Water,Shrubland,Wetland,Forest
5658,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
5659,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
5660,Forest,Forest,Water,Non_Water,Water,Wetland,Bareland,Forest
5661,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
5662,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
5663,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
5664,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
5665,Forest,Forest,Water,Non_Water,Water,Forest,Bareland,Forest
5666,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
5667,Forest,Forest,Water,Water,Water,NULL,Grassland,Water
5668,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
5669,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
5670,Forest,Forest,Water,Water,Water,NULL,Bareland,Water
5671,Forest,Forest,Water,Water,Water,NULL,Bareland,Forest
5672,Forest,Forest,Water,Water,Water,NULL,Water,Water
5673,Forest,Forest,Water,Water,Water,NULL,Water,Forest
5674,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
5675,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
5676,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
5677,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
5678,Forest,Forest,Water,Water,Water,Grassland,Bareland,Grassland
5679,Forest,Forest,Water,Water,Water,Grassland,Bareland,Forest
5680,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
5681,Forest,Forest,Water,Water,Water,Wetland,Bareland,Forest
5682,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
5683,Forest,Forest,Water,Water,Water,Bareland,Bareland,Grassland
5684,Forest,Forest,Water,Water,Water,Bareland,Bareland,Bareland
5685,Forest,Forest,Water,Water,Water,Bareland,Bareland,Water
5686,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
5687,Forest,Forest,Water,Water,Water,Water,Wetland,Water
5688,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
5689,Forest,Forest,Water,Water,Water,Water,Bareland,Water
5690,Forest,Forest,Water,Water,Water,Water,Bareland,Forest
5691,Forest,Forest,Water,Water,Water,Water,Water,Water
5692,Forest,Forest,Water,Water,Water,Water,Water,Forest
5693,Forest,Forest,Water,Water,Water,Water,Forest,Water
5694,Forest,Forest,Water,Water,Water,Water,Forest,Forest
5695,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
5696,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
5697,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
5698,Forest,Forest,Water,Water,Water,Forest,Bareland,Water
5699,Forest,Forest,Water,Water,Water,Forest,Bareland,Forest
5700,Forest,Forest,Water,Water,Water,Forest,Water,Water
5701,Forest,Forest,Water,Water,Water,Forest,Water,Forest
5702,Forest,Forest,Water,Water,Water,Forest,Forest,Water
5703,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
5704,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5705,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5706,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5707,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5708,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5709,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5710,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
5711,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5712,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
5713,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5714,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5715,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
5716,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
5717,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5718,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
5719,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
5720,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5721,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5722,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5723,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5724,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5725,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5726,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5727,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5728,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
5729,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5730,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
5731,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
5732,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5733,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
5734,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
5735,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
5736,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
5737,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5738,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5739,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5740,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5741,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5742,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5743,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5744,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5745,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5746,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5747,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5748,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5749,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5750,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
5751,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5752,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
5753,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
5754,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Water
5755,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5756,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5757,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5758,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5759,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
5760,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5761,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5762,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
5763,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5764,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5765,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
5766,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5767,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
5768,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5769,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5770,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
5771,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5772,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5773,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
5774,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5775,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5776,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
5777,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5778,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5779,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5780,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5781,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5782,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5783,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
5784,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5785,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5786,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5787,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
5788,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5789,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5790,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
5791,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5792,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
5793,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
5794,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
5795,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5796,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
5797,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5798,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5799,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5800,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5801,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5802,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
5803,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
5804,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5805,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5806,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5807,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
5808,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5809,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5810,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
5811,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Water
5812,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5813,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
5814,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
5815,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5816,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
5817,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5818,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5819,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5820,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5821,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
5822,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5823,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5824,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
5825,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
5826,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5827,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5828,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
5829,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
5830,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Water
5831,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5832,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
5833,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
5834,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5835,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
5836,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5837,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5838,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5839,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
5840,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5841,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5842,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5843,Forest,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
5844,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
5845,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5846,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5847,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5848,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5849,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5850,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5851,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5852,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5853,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5854,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
5855,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5856,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
5857,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
5858,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5859,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
5860,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5861,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5862,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
