Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUS_M_R
9913,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Wetland
9914,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
9915,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
9916,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
9917,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9918,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9919,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9920,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9921,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9922,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9923,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9924,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9925,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9926,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9927,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9928,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9929,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9930,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9931,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9932,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9933,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9934,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9935,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9936,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9937,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9938,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9939,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9940,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9941,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9942,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9943,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9944,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9945,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9946,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9947,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9948,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9949,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9950,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9951,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9952,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9953,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9954,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9955,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9956,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9957,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9958,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9959,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9960,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9961,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9962,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9963,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9964,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9965,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9966,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9967,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
9968,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9969,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9970,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9971,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9972,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9973,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9974,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9975,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9976,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Forest
9977,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
9978,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9979,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
9980,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9981,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9982,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9983,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9984,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9985,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9986,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Forest
9987,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9988,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9989,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
9990,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
9991,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
9992,Forest,Cropland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9993,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9994,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9995,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9996,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9997,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9998,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9999,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
10000,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Grassland
10001,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
10002,Forest,Cropland,Water,Water,Water,Wetland,Water,Water
10003,Forest,Cropland,Water,Water,Water,Water,Wetland,Wetland
10004,Forest,Cropland,Water,Water,Water,Water,Water,Wetland
10005,Forest,Cropland,Water,Water,Water,Water,Water,Forest
10006,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
10007,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10008,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10009,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10010,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
10011,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10012,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10013,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10014,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10015,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10016,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
10017,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
10018,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10019,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10020,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10021,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
10022,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10023,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
10024,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
10025,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
10026,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10027,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10028,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10029,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10030,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10031,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10032,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10033,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10034,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
10035,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
10036,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Water
10037,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
10038,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
10039,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Water
10040,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Forest
10041,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
10042,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10043,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10044,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10045,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10046,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
10047,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
10048,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
10049,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
10050,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
10051,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
10052,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10053,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
10054,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10055,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10056,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
10057,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
10058,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10059,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
10060,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
10061,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10062,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
10063,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
10064,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10065,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
10066,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10067,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
10068,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
10069,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10070,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
10071,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10072,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10073,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
10074,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
10075,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10076,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10077,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10078,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
10079,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
10080,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
10081,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Water
10082,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
10083,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Grassland
10084,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
10085,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
10086,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10087,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Wetland
10088,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
10089,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10090,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10091,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10092,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
10093,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10094,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
10095,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10096,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
10097,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
10098,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Water
10099,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10100,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10101,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10102,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10103,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10104,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
10105,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
10106,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10107,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
10108,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10109,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10110,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10111,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
10112,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10113,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
10114,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
10115,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10116,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10117,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
10118,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10119,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10120,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
10121,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
10122,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
10123,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
10124,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
10125,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
10126,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
10127,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10128,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10129,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
10130,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
10131,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
10132,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10133,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Forest
10134,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water,Forest
10135,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
10136,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
10137,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
10138,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
10139,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Forest
10140,Forest,Wetland,NULL,Water,Non_Wetland,Grassland,Forest,Forest
10141,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
10142,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
10143,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
10144,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
10145,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
10146,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
10147,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Grassland
10148,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Wetland
10149,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Water
10150,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Water,Forest
10151,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Forest,Forest
10152,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
10153,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
10154,Forest,Wetland,NULL,Water,Non_Wetland,Water,Grassland,Wetland
10155,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
10156,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
10157,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Water
10158,Forest,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Forest
10159,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
10160,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Wetland,Forest
10161,Forest,Wetland,NULL,Water,Non_Wetland,Forest,Forest,Forest
10162,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10163,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10164,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10165,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10166,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10167,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10168,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10169,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10170,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10171,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10172,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
10173,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10174,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10175,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10176,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10177,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
10178,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
10179,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10180,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10181,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10182,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10183,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10184,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10185,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10186,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
10187,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10188,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10189,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
10190,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10191,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10192,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10193,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10194,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10195,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10196,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10197,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10198,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10199,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10200,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10201,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10202,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
10203,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10204,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10205,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
10206,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10207,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10208,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10209,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10210,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10211,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10212,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10213,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10214,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
10215,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10216,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10217,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10218,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10219,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10220,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10221,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
10222,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10223,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10224,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10225,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
10226,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10227,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10228,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
10229,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10230,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
