Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMB_M_R
14012,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
14013,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Forest
14014,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
14015,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
14016,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
14017,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
14018,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
14019,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
14020,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
14021,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
14022,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
14023,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Water
14024,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
14025,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
14026,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Forest
14027,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
14028,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14029,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
14030,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14031,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14032,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
14033,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
14034,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14035,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
14036,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14037,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
14038,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14039,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14040,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14041,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14042,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14043,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
14044,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
14045,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14046,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
14047,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14048,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
14049,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14050,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
14051,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
14052,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
14053,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
14054,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
14055,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
14056,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14057,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
14058,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
14059,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
14060,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14061,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Shrubland,Grassland
14062,Forest,NULL,Grassland,Water,Non_Wetland,Shrubland,Water,Forest
14063,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14064,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14065,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14066,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14067,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14068,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14069,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14070,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
14071,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
14072,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14073,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
14074,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
14075,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
14076,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
14077,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14078,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14079,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14080,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14081,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
14082,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
14083,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
14084,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
14085,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14086,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
14087,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
14088,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
14089,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
14090,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
14091,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
14092,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14093,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
14094,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14095,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
14096,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
14097,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14098,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14099,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
14100,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
14101,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
14102,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14103,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
14104,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14105,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
14106,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
14107,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
14108,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
14109,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14110,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14111,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14112,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14113,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14114,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
14115,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
14116,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
14117,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14118,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14119,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14120,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14121,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14122,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
14123,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14124,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
14125,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14126,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14127,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14128,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14129,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
14130,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
14131,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
14132,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
14133,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14134,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
14135,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
14136,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
14137,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
14138,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
14139,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
14140,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
14141,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
14142,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
14143,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14144,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
14145,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
14146,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
14147,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
14148,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
14149,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14150,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14151,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
14152,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
14153,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14154,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14155,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14156,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14157,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14158,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
14159,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
14160,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14161,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14162,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14163,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14164,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
14165,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14166,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
14167,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14168,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14169,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14170,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14171,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14172,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
14173,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
14174,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14175,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
14176,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
14177,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
14178,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Bareland
14179,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
14180,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
14181,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
14182,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
14183,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
14184,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
14185,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
14186,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
14187,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14188,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14189,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
14190,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,NULL
14191,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
14192,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Bareland
14193,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
14194,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
14195,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14196,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
14197,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14198,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
14199,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14200,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14201,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14202,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
14203,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
14204,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
14205,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
14206,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
14207,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14208,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14209,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
14210,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Water,Forest
14211,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
14212,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
14213,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Wetland
14214,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Water
14215,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
14216,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
14217,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
14218,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Cropland
14219,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
14220,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
14221,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
14222,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
14223,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
14224,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
14225,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
14226,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Water
14227,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
14228,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
14229,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
14230,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
14231,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
14232,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
14233,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
14234,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14235,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
14236,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
14237,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
14238,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,NULL
14239,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
14240,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
14241,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Wetland
14242,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Water
14243,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
14244,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
14245,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
14246,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
14247,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
14248,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
14249,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14250,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14251,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
14252,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14253,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14254,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14255,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
14256,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
14257,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14258,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
14259,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14260,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
14261,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14262,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
14263,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14264,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
14265,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
14266,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14267,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
14268,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
14269,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
14270,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
14271,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14272,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
14273,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
14274,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
14275,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14276,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
14277,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
14278,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
14279,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Water
14280,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
14281,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
14282,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14283,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
14284,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
14285,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
14286,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
14287,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
14288,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14289,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
14290,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
14291,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14292,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14293,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14294,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
14295,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
14296,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14297,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
14298,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
14299,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
14300,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
14301,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
14302,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
14303,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
14304,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Cropland
14305,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Bareland
14306,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
14307,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Forest
14308,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,NULL
14309,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
14310,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
14311,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
14312,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
14313,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
14314,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Cropland
14315,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,NULL
14316,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
14317,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Cropland
14318,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Wetland
14319,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
14320,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
14321,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
14322,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
14323,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Cropland
14324,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Bareland
14325,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Water
14326,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
14327,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
14328,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14329,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
14330,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
14331,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14332,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
14333,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14334,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
14335,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
14336,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
14337,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
14338,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
