Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MCM_M_R
8839,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Bareland
8840,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8841,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8842,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8843,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8844,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
8845,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8846,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
8847,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8848,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
8849,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8850,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
8851,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
8852,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8853,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
8854,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Bareland
8855,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8856,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8857,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
8858,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
8859,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
8860,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8861,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
8862,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
8863,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8864,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
8865,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8866,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
8867,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8868,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
8869,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
8870,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8871,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
8872,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
8873,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
8874,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
8875,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8876,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
8877,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
8878,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8879,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
8880,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
8881,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8882,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
8883,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8884,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
8885,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,NULL
8886,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8887,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
8888,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
8889,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
8890,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Water
8891,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
8892,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
8893,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Bareland
8894,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
8895,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
8896,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
8897,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
8898,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
8899,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
8900,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
8901,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
8902,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
8903,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
8904,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
8905,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
8906,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
8907,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
8908,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8909,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8910,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
8911,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
8912,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
8913,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Bareland
8914,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
8915,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
8916,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
8917,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
8918,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
8919,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
8920,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Bareland
8921,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
8922,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
8923,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
8924,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Water
8925,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
8926,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
8927,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
8928,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
8929,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
8930,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
8931,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
8932,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
8933,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
8934,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
8935,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
8936,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
8937,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
8938,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
8939,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8940,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
8941,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,Forest
8942,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8943,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
8944,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
8945,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
8946,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
8947,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Grassland,Forest
8948,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8949,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
8950,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Grassland
8951,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Water
8952,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Forest
8953,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Grassland
8954,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
8955,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8956,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8957,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
8958,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Water
8959,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8960,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
8961,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Bareland
8962,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Water
8963,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Forest
8964,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8965,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Bareland
8966,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
8967,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8968,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8969,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
8970,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Water
8971,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Forest
8972,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Forest,Forest
8973,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8974,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
8975,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Water
8976,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8977,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
8978,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
8979,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Water
8980,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8981,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Bareland
8982,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Forest,Forest
8983,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Forest
8984,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
8985,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Bareland
8986,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
8987,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
8988,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
8989,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Grassland
8990,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Wetland,Forest
8991,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Water,Grassland
8992,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Water,Forest
8993,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Grassland
8994,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Bareland
8995,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
8996,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Wetland,Water
8997,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Water,Grassland
8998,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Grassland
8999,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Bareland
9000,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Wetland,Water
9001,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
9002,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Bareland
9003,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Water
9004,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Forest
9005,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
9006,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Forest
9007,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Grassland
9008,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Bareland
9009,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Water
9010,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Forest
9011,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Grassland,Grassland
9012,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Grassland
9013,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Bareland
9014,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Water
9015,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Grassland
9016,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
9017,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Water
9018,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Grassland
9019,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Forest,Bareland
9020,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Grassland
9021,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Bareland
9022,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Water
9023,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
9024,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
9025,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
9026,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Forest
9027,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
9028,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
9029,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
9030,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9031,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
9032,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
9033,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
9034,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9035,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9036,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9037,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9038,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
9039,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
9040,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9041,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Water
9042,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
9043,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9044,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Water
9045,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
9046,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
9047,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
9048,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9049,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9050,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9051,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9052,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9053,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9054,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
9055,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9056,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
9057,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9058,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9059,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9060,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9061,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
9062,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
9063,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
9064,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9065,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
9066,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
9067,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
9068,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9069,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
9070,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9071,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
9072,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9073,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
9074,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
9075,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
9076,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
9077,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9078,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9079,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9080,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
9081,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9082,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
9083,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
9084,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
9085,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
9086,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Water
9087,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
9088,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9089,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
9090,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9091,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9092,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
9093,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
9094,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9095,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9096,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
9097,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
9098,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
9099,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9100,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
9101,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
9102,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
9103,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9104,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9105,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
9106,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9107,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,NULL
9108,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9109,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
9110,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
9111,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
9112,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Water
9113,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9114,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
9115,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
9116,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9117,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9118,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
9119,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
9120,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
9121,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
9122,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9123,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
9124,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
9125,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9126,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
9127,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
9128,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9129,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9130,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
9131,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
9132,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
9133,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
9134,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
9135,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
9136,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
9137,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9138,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
9139,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
9140,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
