Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUU_M_R
2511,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
2512,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2513,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
2514,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2515,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2516,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2517,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2518,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2519,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2520,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2521,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2522,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2523,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2524,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
2525,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2526,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2527,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2528,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2529,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2530,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2531,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2532,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2533,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2534,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2535,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2536,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2537,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2538,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
2539,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2540,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
2541,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2542,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2543,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2544,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2545,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2546,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2547,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2548,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
2549,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2550,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2551,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2552,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
2553,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2554,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
2555,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2556,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2557,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2558,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2559,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
2560,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
2561,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2562,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
2563,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2564,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2565,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2566,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2567,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2568,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2569,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2570,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
2571,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2572,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2573,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2574,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2575,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2576,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2577,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2578,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2579,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2580,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2581,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
2582,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2583,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2584,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2585,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
2586,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2587,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2588,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2589,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2590,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2591,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2592,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2593,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2594,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2595,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2596,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
2597,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
2598,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
2599,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,Forest
2600,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
2601,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Bareland,Forest
2602,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2603,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2604,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2605,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2606,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2607,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2608,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2609,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
2610,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2611,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2612,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2613,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2614,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2615,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2616,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2617,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2618,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2619,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2620,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2621,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2622,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2623,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2624,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2625,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2626,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2627,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2628,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2629,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2630,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2631,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2632,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2633,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2634,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2635,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2636,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2637,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2638,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2639,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2640,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2641,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2642,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2643,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2644,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2645,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2646,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2647,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
2648,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2649,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2650,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2651,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2652,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2653,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2654,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2655,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2656,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2657,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2658,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2659,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2660,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2661,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
2662,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2663,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2664,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2665,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2666,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2667,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2668,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2669,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2670,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2671,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2672,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2673,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2674,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2675,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2676,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2677,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2678,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2679,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2680,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2681,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2682,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2683,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2684,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2685,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2686,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2687,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2688,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2689,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2690,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Forest
2691,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
2692,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
2693,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2694,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2695,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2696,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2697,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2698,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Grassland
2699,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2700,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2701,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2702,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2703,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2704,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
2705,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2706,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2707,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2708,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2709,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2710,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2711,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2712,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2713,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2714,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2715,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2716,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2717,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2718,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2719,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2720,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2721,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2722,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2723,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2724,Forest,Forest,Water,Water,Water,NULL,Bareland,Forest
2725,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2726,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2727,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2728,Forest,Forest,Water,Water,Water,Grassland,Wetland,Wetland
2729,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2730,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2731,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2732,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2733,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2734,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
2735,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2736,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2737,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2738,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
2739,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2740,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2741,Forest,Forest,Water,Water,Water,Water,Water,Forest
2742,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2743,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2744,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2745,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2746,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2747,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2748,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2749,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2750,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2751,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2752,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2753,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2754,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2755,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2756,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2757,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2758,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2759,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2760,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2761,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2762,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2763,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2764,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2765,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2766,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2767,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2768,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2769,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2770,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2771,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2772,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2773,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2774,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2775,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2776,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2777,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2778,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2779,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2780,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2781,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2782,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2783,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2784,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2785,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2786,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2787,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2788,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
2789,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2790,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2791,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2792,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2793,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2794,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2795,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2796,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2797,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2798,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2799,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2800,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2801,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2802,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2803,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2804,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2805,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2806,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2807,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2808,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2809,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2810,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2811,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2812,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2813,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2814,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2815,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2816,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2817,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2818,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2819,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2820,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2821,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2822,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2823,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2824,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2825,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2826,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2827,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2828,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2829,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2830,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2831,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2832,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2833,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2834,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2835,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2836,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2837,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2838,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2839,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2840,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2841,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2842,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2843,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2844,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
2845,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2846,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2847,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2848,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2849,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2850,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
