Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTF_M_R
2713,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2714,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2715,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2716,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2717,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2718,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2719,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2720,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2721,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2722,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2723,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2724,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2725,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2726,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2727,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2728,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2729,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2730,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2731,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2732,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2733,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2734,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2735,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2736,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2738,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2739,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2740,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2741,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2742,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2743,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2744,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2745,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2746,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2747,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2748,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2749,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2750,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2751,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2752,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2753,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2754,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2755,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2756,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2757,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2758,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2759,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2760,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2761,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2762,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
2763,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
2764,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2765,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2766,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2767,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2768,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2769,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
2770,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
2771,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
2772,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2773,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
2774,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2775,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2776,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2777,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2778,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2779,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2780,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2781,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2782,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2783,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2784,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2785,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2786,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2787,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
2788,Forest,Wetland,Water,NULL,Water,NULL,NULL,Bareland
2789,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
2790,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
2791,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
2792,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
2793,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
2794,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2795,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
2796,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
2797,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
2798,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
2799,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
2800,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
2801,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2802,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2803,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2804,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2805,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2806,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2807,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2808,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2809,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2810,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2811,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2812,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2813,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2814,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2815,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2816,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2817,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2818,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2819,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2820,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2821,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2822,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2823,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2824,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2825,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2826,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2827,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2828,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2829,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2830,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2831,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2832,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2833,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2834,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2835,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2836,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2837,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2838,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2839,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2840,Forest,Bareland,Water,NULL,Water,NULL,NULL,Forest
2841,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2842,Forest,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
2843,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
2844,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
2845,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
2846,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2847,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2848,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2849,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2850,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2851,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2852,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
2853,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2854,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2855,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2856,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2857,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2858,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2859,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2860,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2861,Forest,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
2862,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2863,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2864,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2865,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2866,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2867,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2868,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2869,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2870,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2871,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2872,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2873,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2874,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2875,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2876,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2877,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2878,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2879,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2880,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2881,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2882,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2883,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2884,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2885,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2886,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2887,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2888,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2889,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2890,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2891,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2892,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2893,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2894,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2895,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2896,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2897,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2898,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2899,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2900,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
2901,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2902,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2903,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2904,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2905,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2906,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2907,Forest,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2908,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2909,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2910,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2911,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2912,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2913,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
2914,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2915,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2916,Forest,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2917,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
2918,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2919,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2920,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
2921,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Water
2922,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
2923,Forest,Built-up,Water,Water,Water,NULL,NULL,Grassland
2924,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2925,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
2926,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2927,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2928,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2929,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2930,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2931,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2932,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2933,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2934,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2935,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2936,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2937,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2938,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2939,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2940,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2941,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2942,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2943,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2944,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2945,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2946,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2947,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2948,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2949,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2950,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2951,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2952,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2953,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2954,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2955,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2956,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2957,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2958,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2959,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2960,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2961,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2962,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2963,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2964,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2965,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2966,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2967,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2968,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2969,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2970,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2971,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2972,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2973,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2974,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2975,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2976,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2977,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2978,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2979,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2980,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2981,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2982,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2983,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2984,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2985,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2986,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2987,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2988,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2989,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2990,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2991,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2992,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2993,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2994,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2995,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2996,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2997,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2998,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2999,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3000,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3001,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3002,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3003,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3004,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3005,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3006,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3007,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3008,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3009,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3010,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3011,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3012,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3013,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3014,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3015,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3016,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3017,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3018,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3019,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3020,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3021,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3022,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
3023,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3024,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3025,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3026,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3027,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3028,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3029,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3030,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3031,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
3032,Forest,Water,Water,Water,Water,NULL,NULL,Water
3033,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3034,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3035,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3036,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3037,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3038,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3039,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3040,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3041,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3042,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3043,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3044,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3045,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3046,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3047,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3048,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3049,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3050,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3051,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3052,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3053,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3054,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3055,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3056,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3057,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
