Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRF_M_R
3178,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3179,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3180,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3181,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3182,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3183,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3184,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3185,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3186,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3187,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3188,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3189,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3190,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3191,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3192,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3193,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3194,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3195,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3196,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3197,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3198,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3199,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3200,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
3201,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3202,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
3203,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
3204,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3205,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3206,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3207,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3208,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3209,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3210,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3211,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3213,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3214,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3215,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3216,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3217,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3218,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3219,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3220,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3221,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3222,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3223,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3224,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3225,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3226,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3227,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3228,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3229,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3230,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3231,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3232,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3233,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3234,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3235,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3236,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3237,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3238,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3239,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3240,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3241,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3242,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3243,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3244,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3245,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3246,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3247,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3248,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3249,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3250,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3251,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3252,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3253,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3254,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3255,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3256,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3257,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3258,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3259,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3260,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3261,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3262,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
3263,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3264,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Grassland
3265,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
3266,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3267,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
3268,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3269,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3270,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3271,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3272,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3273,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3274,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3275,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3276,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
3277,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3278,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3279,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3280,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3281,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3282,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3283,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3284,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3285,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3286,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3287,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3288,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3289,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3290,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3291,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3292,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3293,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
3294,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3295,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3296,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3297,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3298,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3299,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3300,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3301,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3302,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3303,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3304,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3305,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3306,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3307,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3308,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3309,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3310,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3311,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3312,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3313,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3314,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3315,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3316,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3317,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3318,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3319,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3320,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3321,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3322,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
3323,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3324,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
3325,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3326,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3327,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3328,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3329,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3330,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3331,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
3332,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
3333,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3334,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3335,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
3336,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3337,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3338,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3339,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3340,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3341,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3342,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Bareland
3343,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3344,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
3345,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3346,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3347,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3348,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3349,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3350,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3351,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3352,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3353,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3354,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3355,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3356,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3357,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3358,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3359,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3360,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3361,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3362,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3363,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3364,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3365,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3366,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
3367,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
3368,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3369,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
3370,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3371,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3372,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
3373,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3374,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
3375,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3376,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
3377,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3378,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3379,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3380,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3381,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
3382,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
3383,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
3384,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3385,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
3386,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3387,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
3388,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3389,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
3390,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3391,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3392,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
3393,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
3394,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3395,Forest,Forest,Water,NULL,Water,NULL,Water,Water
3396,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3397,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
3398,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
3399,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
3400,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
3401,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
3402,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
3403,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
3404,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
3405,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
3406,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
3407,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
3408,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
3409,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
3410,Forest,Forest,Water,NULL,Water,Water,Water,Water
3411,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3412,Forest,Forest,Water,NULL,Water,Water,Forest,Water
3413,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
3414,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
3415,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
3416,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
3417,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3418,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
3419,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
3420,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
3421,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
3422,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
3423,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
3424,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
3425,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
3426,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
3427,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
3428,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
3429,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
3430,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
3431,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
3432,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
3433,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3434,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
3435,Forest,Forest,Water,Water,Water,NULL,Water,Water
3436,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3437,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3438,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
3439,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
3440,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
3441,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
3442,Forest,Forest,Water,Water,Water,Grassland,Water,Water
3443,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
3444,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
3445,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
3446,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3447,Forest,Forest,Water,Water,Water,Wetland,Water,Water
3448,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3449,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
3450,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
3451,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3452,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3453,Forest,Forest,Water,Water,Water,Water,Water,Water
3454,Forest,Forest,Water,Water,Water,Water,Water,Forest
3455,Forest,Forest,Water,Water,Water,Water,Forest,Water
3456,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3457,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3458,Forest,Forest,Water,Water,Water,Forest,Water,Water
3459,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3460,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3461,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3462,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3463,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3464,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
3465,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3466,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3467,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3468,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3469,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3470,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3471,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3472,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3473,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3474,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3475,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3476,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3477,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3478,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3479,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3480,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3481,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3482,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3483,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3484,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3485,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3486,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3487,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3488,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3489,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3490,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3491,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
3492,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3493,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3494,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3495,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3496,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
3497,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3498,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3499,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3500,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3501,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3502,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3503,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3504,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3505,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
3506,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3507,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3508,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3509,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
3510,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3511,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3512,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3513,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3514,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
