Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDH_M_R
4553,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4554,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4555,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
4556,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
4557,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4558,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4559,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4560,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
4561,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4562,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
4563,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Forest
4564,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
4565,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
4566,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
4567,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4568,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4569,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4570,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4571,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
4572,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
4573,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4574,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4575,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
4576,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
4577,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4578,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4579,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
4580,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4581,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4582,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
4583,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
4584,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4585,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4586,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4587,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4588,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4589,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4590,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4591,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4592,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4593,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
4594,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
4595,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4596,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
4597,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
4598,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
4599,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4600,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4601,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4602,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4603,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
4604,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4605,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Water
4606,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4607,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
4608,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
4609,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
4610,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
4611,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
4612,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
4613,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
4614,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
4615,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4616,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
4617,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
4618,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
4619,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
4620,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
4621,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4622,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4623,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
4624,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4625,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
4626,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
4627,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
4628,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4629,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
4630,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
4631,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4632,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
4633,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4634,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4635,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4636,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4637,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4638,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4639,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4640,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
4641,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4642,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
4643,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
4644,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4645,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4646,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4647,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4648,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4649,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4650,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
4651,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4652,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4653,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
4654,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4655,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
4656,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4657,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4658,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
4659,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
4660,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
4661,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4662,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Forest
4663,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Bareland
4664,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
4665,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
4666,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4667,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
4668,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
4669,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4670,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
4671,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
4672,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
4673,Forest,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
4674,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
4675,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
4676,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4677,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4678,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4679,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4680,Forest,Water,Bareland,Water,Non_Wetland,Forest,NULL,Forest
4681,Forest,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
4682,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
4683,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4684,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4685,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Water
4686,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4687,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4688,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
4689,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
4690,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
4691,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4692,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4693,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
4694,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Water
4695,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
4696,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
4697,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Grassland
4698,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
4699,Forest,Water,Water,NULL,Water,NULL,NULL,Water
4700,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
4701,Forest,Water,Water,NULL,Water,Grassland,NULL,Water
4702,Forest,Water,Water,NULL,Water,Grassland,NULL,Forest
4703,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
4704,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
4705,Forest,Water,Water,NULL,Water,Grassland,Water,Water
4706,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
4707,Forest,Water,Water,NULL,Water,Grassland,Forest,Grassland
4708,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
4709,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
4710,Forest,Water,Water,NULL,Water,Bareland,NULL,Grassland
4711,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
4712,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
4713,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
4714,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
4715,Forest,Water,Water,NULL,Water,Water,NULL,Bareland
4716,Forest,Water,Water,NULL,Water,Water,NULL,Water
4717,Forest,Water,Water,NULL,Water,Water,NULL,Forest
4718,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
4719,Forest,Water,Water,NULL,Water,Water,Water,Water
4720,Forest,Water,Water,NULL,Water,Water,Water,Forest
4721,Forest,Water,Water,NULL,Water,Water,Forest,Water
4722,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4723,Forest,Water,Water,NULL,Water,Forest,NULL,Water
4724,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
4725,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
4726,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4727,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4728,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
4729,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
4730,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
4731,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
4732,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Water
4733,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Forest
4734,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
4735,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Grassland
4736,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Water
4737,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Forest
4738,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Grassland
4739,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Water
4740,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Forest
4741,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
4742,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
4743,Forest,Water,Water,Non_Water,Water,Water,NULL,Grassland
4744,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
4745,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
4746,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4747,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4748,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4749,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
4750,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4751,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
4752,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
4753,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
4754,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
4755,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
4756,Forest,Water,Water,Water,Water,NULL,NULL,Water
4757,Forest,Water,Water,Water,Water,NULL,NULL,Forest
4758,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4759,Forest,Water,Water,Water,Water,Grassland,NULL,Water
4760,Forest,Water,Water,Water,Water,Grassland,NULL,Forest
4761,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
4762,Forest,Water,Water,Water,Water,Grassland,Water,Water
4763,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4764,Forest,Water,Water,Water,Water,Grassland,Forest,Grassland
4765,Forest,Water,Water,Water,Water,Grassland,Forest,Water
4766,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
4767,Forest,Water,Water,Water,Water,Water,NULL,Grassland
4768,Forest,Water,Water,Water,Water,Water,NULL,Bareland
4769,Forest,Water,Water,Water,Water,Water,NULL,Water
4770,Forest,Water,Water,Water,Water,Water,NULL,Forest
4771,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
4772,Forest,Water,Water,Water,Water,Water,Water,Water
4773,Forest,Water,Water,Water,Water,Water,Water,Forest
4774,Forest,Water,Water,Water,Water,Water,Forest,Grassland
4775,Forest,Water,Water,Water,Water,Water,Forest,Water
4776,Forest,Water,Water,Water,Water,Water,Forest,Forest
4777,Forest,Water,Water,Water,Water,Forest,NULL,Water
4778,Forest,Water,Water,Water,Water,Forest,NULL,Forest
4779,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
4780,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4781,Forest,Water,Water,Water,Water,Forest,Water,Water
4782,Forest,Water,Water,Water,Water,Forest,Water,Forest
4783,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4784,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4785,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
4786,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
4787,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4788,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4789,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4790,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4791,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4792,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4793,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
4794,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4795,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4796,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4797,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4798,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4799,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4800,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4801,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
4802,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
4803,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4804,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4805,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
4806,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4807,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
4808,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4809,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4810,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4811,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4812,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4813,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4814,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4815,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
4816,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
4817,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
4818,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
4819,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4820,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4821,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4822,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4823,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4824,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4825,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4826,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4827,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4828,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4829,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4830,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
4831,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
4832,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4833,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
4834,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4835,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4836,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
4837,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4838,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4839,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4840,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4841,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4842,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
4843,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
4844,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
4845,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4846,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4847,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4848,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4849,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
4850,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
4851,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
4852,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4853,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
4854,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4855,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
4856,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
4857,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
4858,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
4859,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
4860,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4861,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4862,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4863,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4864,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4865,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4866,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
4867,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
4868,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4869,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
4870,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4871,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
4872,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4873,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
4874,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
4875,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
4876,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4877,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4878,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4879,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4880,Forest,Water,Forest,Water,Non_Wetland,Grassland,NULL,Forest
4881,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4882,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4883,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
4884,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
4885,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
4886,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
4887,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
4888,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
4889,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
4890,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
4891,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
4892,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
4893,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4894,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4895,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
4896,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4897,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4898,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
4899,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
4900,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
4901,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
4902,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
4903,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4904,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
4905,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4906,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
