Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MCM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MCM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MCM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MCM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MCM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MCM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MCM_M_R
2337,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2338,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2339,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2340,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2341,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2342,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2343,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2344,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2345,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
2346,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
2347,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2348,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2349,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2350,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
2351,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2352,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
2353,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2354,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
2355,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2356,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
2357,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
2358,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2359,Forest,Water,Wetland,Water,Wetland,Wetland,Built-up,Wetland
2360,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
2361,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2362,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2363,Forest,Water,Water,Water,Water,Wetland,Water,Forest
2364,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2365,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2366,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2367,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2368,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2369,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2370,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2371,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2372,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2373,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2374,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2375,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2376,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2377,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2378,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2379,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2380,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2381,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2382,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2383,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2384,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2385,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2386,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2387,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2388,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2389,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2390,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2391,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2392,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2393,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2394,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2395,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2396,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2397,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2398,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2399,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2400,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2401,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2402,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2403,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2404,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2405,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2406,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2407,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2408,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2409,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2410,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2411,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2412,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2413,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2414,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2415,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2416,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2417,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2418,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2419,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2420,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2421,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2422,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2423,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2424,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2425,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2426,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2427,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
2428,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2429,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
2430,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2431,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2432,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2433,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2434,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
2435,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2436,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2437,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2438,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2439,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2440,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2441,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2442,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2443,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2444,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2445,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
2446,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2447,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2448,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
2449,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2450,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2451,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2452,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2453,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2454,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2455,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2456,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2457,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
2458,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2459,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
2460,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2461,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2462,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2463,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2464,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2465,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2466,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2467,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2468,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2469,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2470,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
2471,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
2472,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2473,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2474,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2475,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2476,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2477,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2478,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
2479,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2480,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2481,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2482,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2483,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2484,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2485,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2486,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2487,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2488,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
2489,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
2490,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2491,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2492,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
2493,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2494,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
2495,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
2496,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2497,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2498,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
2499,Forest,Forest,Wetland,NULL,Wetland,Wetland,Built-up,Wetland
2500,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2501,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2502,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2503,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Wetland
2504,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
2505,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
2506,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
2507,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
2508,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2509,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
2510,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
2511,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2512,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2513,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
2514,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
2515,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2516,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2517,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2518,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
2519,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
2520,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2521,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
2522,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Bareland,Grassland
2523,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Bareland,Grassland
2524,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2525,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2526,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2527,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2528,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2529,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2530,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2531,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2532,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
2533,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2534,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2535,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2536,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
2537,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2538,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2539,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2540,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2541,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2542,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2543,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2544,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2545,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2546,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2547,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2548,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2549,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
2550,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
2551,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
2552,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
2553,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2554,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2555,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2556,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2557,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2558,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2559,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2560,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2561,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2562,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2563,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2564,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2565,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2566,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2567,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2568,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2569,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
2570,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
2571,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2572,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2573,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2574,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2575,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2576,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2577,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2578,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2579,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2580,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2581,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2582,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2583,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2584,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2585,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2586,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2587,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2588,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2589,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2590,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2591,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2592,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2593,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2594,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2595,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2596,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2597,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2598,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2599,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
2600,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2601,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
2602,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2603,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2604,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
