Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXM_M_R
2366,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2367,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2368,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2369,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2370,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2371,Forest,Built-up,Water,Water,Water,NULL,NULL,Forest
2372,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2373,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2374,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2375,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2376,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2377,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2378,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2379,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2380,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2381,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2382,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2383,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2384,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2385,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2386,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2387,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2388,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2389,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2390,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2391,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2392,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2393,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2394,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2395,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2396,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2397,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2398,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2399,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2400,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2401,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2402,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2403,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2404,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2405,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2406,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2407,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2408,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2409,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2410,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2411,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2413,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2414,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2415,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2416,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2417,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2418,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2419,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2420,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2421,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2422,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2423,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2424,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2425,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2426,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2427,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2428,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2429,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2430,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2431,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2432,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2433,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2434,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2435,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Built-up
2436,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2437,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2438,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2439,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2440,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2441,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2442,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2443,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2444,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2445,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2446,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
2447,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2448,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2449,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2450,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2451,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2452,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2453,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2454,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2455,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2456,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2457,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2458,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2459,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2460,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2461,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2462,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2463,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2464,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2465,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2466,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2467,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2468,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2469,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2470,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2471,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2472,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2473,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2474,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2475,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2476,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2477,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2478,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2479,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2480,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2481,Forest,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2482,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2483,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2484,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2485,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2486,Forest,Water,Water,Water,Water,NULL,NULL,Cropland
2487,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2488,Forest,Water,Water,Water,Water,NULL,NULL,Water
2489,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2490,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2491,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2492,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2493,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2494,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2495,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2496,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2497,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2498,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2499,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2500,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2501,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2502,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2503,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2504,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2505,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2506,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2507,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2508,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2509,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2510,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2511,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2512,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2513,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2514,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2515,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2516,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
2517,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2518,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2519,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2520,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2521,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2522,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2523,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2524,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2525,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2526,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2527,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2528,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2529,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2530,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2531,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2532,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2533,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2534,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2535,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2536,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2537,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2538,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2539,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2540,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2541,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2542,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2544,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2545,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2546,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2547,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2548,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2549,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2550,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2551,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2552,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2553,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2554,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2555,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2556,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2557,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2558,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2559,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2560,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2561,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2562,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2563,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2564,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2565,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2566,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2567,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2568,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2569,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2570,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2571,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2572,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2573,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2574,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2575,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2576,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2577,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2578,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2579,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2580,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2581,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2582,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2583,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2584,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2585,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2586,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2587,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2588,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2589,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2590,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2591,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2592,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2593,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2594,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2595,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2596,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2597,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2598,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2599,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2600,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2601,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2602,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2603,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2604,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2605,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2606,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2607,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2608,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2609,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2610,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2611,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2612,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2613,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2614,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2615,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2616,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2617,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2618,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2619,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2620,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
2621,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2622,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2623,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2624,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2625,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2626,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2628,Forest,Forest,Water,NULL,Water,NULL,NULL,Wetland
2629,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2630,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2631,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2632,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2633,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2634,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2635,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2636,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2637,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2638,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2639,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2640,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2641,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2642,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2643,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2644,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2645,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2646,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2647,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2648,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2649,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2650,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2651,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2652,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2653,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2654,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2655,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
2656,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2657,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2658,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2659,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2660,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2661,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2662,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
