Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFL_M_R
7805,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7806,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
7807,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7808,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7809,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7810,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7811,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7812,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
7813,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7814,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
7815,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7816,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
7817,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7818,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
7819,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
7820,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
7821,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
7822,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
7823,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Water
7824,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
7825,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
7826,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
7827,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
7828,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
7829,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
7830,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
7831,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7832,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
7833,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
7834,Forest,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
7835,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
7836,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
7837,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
7838,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
7839,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
7840,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
7841,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
7842,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7843,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7844,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
7845,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
7846,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
7847,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
7848,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
7849,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
7850,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
7851,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7852,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
7853,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
7854,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
7855,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
7856,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
7857,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
7858,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
7859,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
7860,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
7861,Forest,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
7862,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
7863,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
7864,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
7865,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
7866,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
7867,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
7868,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
7869,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
7870,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
7871,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
7872,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
7873,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
7874,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
7875,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
7876,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
7877,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
7878,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
7879,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
7880,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
7881,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
7882,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
7883,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7884,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
7885,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
7886,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
7887,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Water
7888,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,Wetland,Water
7889,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7890,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
7891,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7892,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
7893,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7894,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
7895,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7896,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7897,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7898,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
7899,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7900,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
7901,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
7902,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
7903,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7904,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7905,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7906,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7907,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
7908,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
7909,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7910,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7911,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7912,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7913,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7914,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
7915,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
7916,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7917,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7918,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7919,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
7920,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
7921,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
7922,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7923,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
7924,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7925,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
7926,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
7927,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7928,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7929,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
7930,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7931,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
7932,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
7933,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7934,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
7935,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7936,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
7937,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
7938,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
7939,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7940,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7941,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
7942,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7943,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7944,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
7945,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
7946,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7947,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
7948,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
7949,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
7950,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
7951,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
7952,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
7953,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
7954,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7955,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
7956,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
7957,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
7958,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7959,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
7960,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
7961,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
7962,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Grassland
7963,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
7964,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
7965,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
7966,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
7967,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
7968,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
7969,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
7970,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Forest,Water
7971,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7972,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7973,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
7974,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
7975,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
7976,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
7977,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
7978,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Grassland
7979,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
7980,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
7981,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
7982,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
7983,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
7984,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
7985,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7986,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
7987,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
7988,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
7989,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
7990,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
7991,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
7992,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
7993,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
7994,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7995,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
7996,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
7997,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7998,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
7999,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
8000,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
8001,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
8002,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8003,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8004,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
8005,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
8006,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
8007,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
8008,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
8009,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
8010,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
8011,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8012,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
8013,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Water
8014,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8015,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
8016,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
8017,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
8018,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
8019,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Forest,Forest
8020,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
8021,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
8022,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
8023,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
8024,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
8025,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
8026,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
8027,Forest,Water,Built-up,Water,Non_Wetland,Water,Forest,Forest
8028,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
8029,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
8030,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
8031,Forest,Water,Water,NULL,Water,NULL,Water,Water
8032,Forest,Water,Water,NULL,Water,NULL,Water,Forest
8033,Forest,Water,Water,NULL,Water,NULL,Forest,Water
8034,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
8035,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
8036,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
8037,Forest,Water,Water,NULL,Water,Grassland,Wetland,Grassland
8038,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
8039,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
8040,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
8041,Forest,Water,Water,NULL,Water,Grassland,Water,Water
8042,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
8043,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
8044,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
8045,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
8046,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
8047,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
8048,Forest,Water,Water,NULL,Water,Wetland,Water,Water
8049,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
8050,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
8051,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
8052,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
8053,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
8054,Forest,Water,Water,NULL,Water,Bareland,Wetland,Grassland
8055,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
8056,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
8057,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
8058,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
8059,Forest,Water,Water,NULL,Water,Bareland,Water,Water
8060,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
8061,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
8062,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
8063,Forest,Water,Water,NULL,Water,Water,Grassland,Water
8064,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
8065,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
8066,Forest,Water,Water,NULL,Water,Water,Wetland,Water
8067,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
8068,Forest,Water,Water,NULL,Water,Water,Water,Grassland
8069,Forest,Water,Water,NULL,Water,Water,Water,Water
8070,Forest,Water,Water,NULL,Water,Water,Water,Forest
8071,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
8072,Forest,Water,Water,NULL,Water,Water,Forest,Water
8073,Forest,Water,Water,NULL,Water,Water,Forest,Forest
8074,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
8075,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
8076,Forest,Water,Water,NULL,Water,Forest,Water,Water
8077,Forest,Water,Water,NULL,Water,Forest,Water,Forest
8078,Forest,Water,Water,NULL,Water,Forest,Forest,Water
8079,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
8080,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
8081,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
8082,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
8083,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
8084,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
8085,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
8086,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
8087,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
8088,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
8089,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
8090,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
8091,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
8092,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
8093,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Forest
8094,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Water
8095,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
8096,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
8097,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
8098,Forest,Water,Water,Non_Water,Water,Wetland,Bareland,Forest
8099,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
8100,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
8101,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
8102,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
8103,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
8104,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
8105,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
8106,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
8107,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
8108,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
8109,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
8110,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
8111,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
8112,Forest,Water,Water,Non_Water,Water,Water,Water,Water
8113,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
8114,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
8115,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
8116,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
8117,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
8118,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
8119,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
8120,Forest,Water,Water,Water,Water,NULL,Wetland,Water
8121,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
8122,Forest,Water,Water,Water,Water,NULL,Water,Grassland
8123,Forest,Water,Water,Water,Water,NULL,Water,Water
8124,Forest,Water,Water,Water,Water,NULL,Water,Forest
8125,Forest,Water,Water,Water,Water,NULL,Forest,Water
8126,Forest,Water,Water,Water,Water,NULL,Forest,Forest
8127,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
8128,Forest,Water,Water,Water,Water,Grassland,Grassland,Water
8129,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
8130,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
8131,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
8132,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
8133,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
8134,Forest,Water,Water,Water,Water,Grassland,Water,Water
8135,Forest,Water,Water,Water,Water,Grassland,Water,Forest
8136,Forest,Water,Water,Water,Water,Grassland,Forest,Grassland
8137,Forest,Water,Water,Water,Water,Grassland,Forest,Water
8138,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
8139,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
8140,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
8141,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
8142,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
8143,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
8144,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
