Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LZP_M_R
7476,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7477,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7478,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7479,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7480,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7481,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7482,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
7483,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7484,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7485,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7486,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
7487,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7488,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7489,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
7490,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
7491,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
7492,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
7493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7495,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
7496,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7497,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7498,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
7499,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
7500,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
7501,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7502,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
7503,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7504,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
7505,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
7506,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7507,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
7508,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7509,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Cropland
7510,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
7511,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7512,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
7513,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
7514,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7515,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
7516,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7517,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
7518,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
7519,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7520,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7521,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
7522,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7523,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7524,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
7525,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7526,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7527,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7528,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7529,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
7530,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7531,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7532,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7533,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7534,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7535,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
7536,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7537,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
7538,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7539,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7540,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7541,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
7542,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7543,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7544,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7545,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
7546,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
7547,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
7548,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
7549,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
7550,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7551,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
7552,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
7553,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7554,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7555,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
7556,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7557,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
7558,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
7559,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Water
7560,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7561,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7562,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7563,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
7564,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
7565,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
7566,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7567,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
7568,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7569,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
7570,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
7571,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7572,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7573,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7574,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7575,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
7576,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7577,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7578,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
7579,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7580,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
7581,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7582,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7583,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7584,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7585,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
7586,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7587,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Wetland
7588,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
7589,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Wetland
7590,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
7591,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
7592,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,NULL,Forest
7593,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
7594,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
7595,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7596,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7597,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7598,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7599,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7600,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7601,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7602,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7603,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
7604,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7605,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7606,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7607,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7608,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
7610,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7614,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7615,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7616,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7617,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
7618,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7619,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7620,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7621,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7622,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7623,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7624,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7625,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7626,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
7627,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7628,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7629,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7630,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7631,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7632,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
7633,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7634,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7635,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7636,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7637,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7638,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
7639,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
7640,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7641,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
7642,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7643,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7644,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7645,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7646,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7647,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7648,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7649,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
7650,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7651,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7652,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7653,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
7654,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
7655,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
7656,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
7657,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7658,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7659,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7660,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7661,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7662,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7663,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7664,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7665,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
7666,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
7667,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
7668,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
7669,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
7670,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
7671,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
7672,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
7673,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
7674,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7675,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
7676,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7677,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Cropland
7678,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7679,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Built-up
7680,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
7681,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
7682,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
7683,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Grassland
7684,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Wetland
7685,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up,Forest
7686,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
7687,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
7688,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
7689,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
7690,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
7691,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
7692,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
7693,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
7694,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7695,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Wetland
7696,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
7697,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7698,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7699,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
7700,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7701,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7702,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7703,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
7704,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
7705,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
7706,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Cropland
7707,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Wetland
7708,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
7709,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7710,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7711,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
7712,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7713,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7714,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7715,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
7716,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7717,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
7718,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
7719,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
7720,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
7721,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
7722,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
7723,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7724,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Grassland
7725,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
7726,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
7727,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
7728,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
7729,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
7730,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
7731,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
7732,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
7733,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Cropland
7734,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7735,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
7736,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
7737,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
7738,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
7739,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
7740,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
7741,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
7742,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
7743,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7744,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7745,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7746,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7747,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7748,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7749,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
7750,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7751,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
7752,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
7753,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7754,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
7755,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
7756,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
7757,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7758,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7759,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
7760,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7761,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7762,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7763,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
7764,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7765,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7766,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
7767,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7768,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
7769,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7770,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7771,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
7772,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
7773,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7774,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
7775,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7776,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
7777,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
7778,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
7779,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7780,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
7781,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
7782,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
7783,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7784,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
7785,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
7786,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
7787,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
7788,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
7789,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
7790,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7791,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7792,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
7793,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7794,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
7795,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
7796,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Wetland
7797,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7798,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7799,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7800,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
7801,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7802,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
7803,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7804,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7805,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7806,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7807,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7808,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7809,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
7810,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7811,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7812,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
