Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
8062,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
8063,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
8064,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8065,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
8066,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8067,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8068,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8069,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8070,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
8071,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
8072,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8073,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8074,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8075,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8076,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Bareland
8077,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
8078,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
8079,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8080,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Bareland
8081,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
8082,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
8083,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8084,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8085,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8086,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8087,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8088,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
8089,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8090,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8091,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
8092,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
8093,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
8094,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
8095,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8096,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
8097,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
8098,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
8099,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
8100,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Bareland
8101,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
8102,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
8103,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
8104,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8105,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
8106,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8107,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
8108,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Bareland
8109,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
8110,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8111,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Water
8112,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
8113,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8114,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8115,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
8116,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
8117,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8118,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
8119,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
8120,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8121,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
8122,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8123,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
8124,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
8125,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
8126,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
8127,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
8128,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
8129,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
8130,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Bareland
8131,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
8132,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
8133,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
8134,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
8135,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Bareland
8136,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
8137,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
8138,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
8139,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Water
8140,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
8141,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
8142,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
8143,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
8144,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
8145,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
8146,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Bareland
8147,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Water
8148,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
8149,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
8150,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Bareland
8151,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Grassland
8152,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
8153,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
8154,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Bareland
8155,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
8156,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
8157,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
8158,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
8159,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
8160,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
8161,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
8162,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
8163,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
8164,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
8165,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Grassland
8166,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
8167,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8168,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8169,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8170,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8171,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8172,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8173,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8174,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8175,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8176,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8177,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8178,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8179,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8180,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8181,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8182,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8183,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8184,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8185,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8186,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8187,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8188,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8189,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
8190,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8191,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8192,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8193,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8194,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
8195,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8196,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
8197,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8198,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8199,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
8200,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8201,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8202,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8203,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8204,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8205,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8206,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8207,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8208,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
8209,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
8210,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8211,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8212,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
8213,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8214,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
8215,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8216,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8217,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
8218,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8219,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8220,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
8221,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8222,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8223,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8224,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
8225,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
8226,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8227,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8228,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
8229,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
8230,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8231,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8232,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8233,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8234,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8235,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8236,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8237,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8238,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8239,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
8240,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
8241,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
8242,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
8243,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8244,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8245,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
8246,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
8248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
8249,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8250,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
8251,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8252,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8253,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
8254,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
8255,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
8256,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8257,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8258,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8259,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
8260,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
8261,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8262,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
8263,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
8264,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8265,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
8266,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
8267,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
8268,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
8269,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8270,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
8271,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
8272,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8273,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
8274,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8275,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
8276,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
8277,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
8278,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
8279,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8280,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8281,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8282,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
8283,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
8284,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
8285,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8286,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Bareland
8287,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
8288,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
8289,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
8290,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
8291,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
8292,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8293,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8294,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8295,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
8296,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
8297,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8298,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
8299,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8300,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8301,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8302,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8303,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8304,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
8305,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
8306,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8307,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8308,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8309,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8310,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8311,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8312,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
8313,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8314,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8315,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
8316,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
8317,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8318,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8319,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8320,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8321,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8322,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8323,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
8324,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8325,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8326,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8327,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8328,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8329,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8330,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
8331,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
8332,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8333,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8334,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
8335,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8336,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8337,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8338,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8339,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8340,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
8341,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8342,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8343,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8344,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
8345,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
8346,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
8347,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
8348,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
8349,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
8350,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
8351,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
8352,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8353,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8354,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8355,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8356,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8357,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8358,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
8359,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8360,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8361,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8362,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8363,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
8364,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
8365,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8366,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
8367,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Bareland
8368,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
