Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZQ_M_R
4072,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4073,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4074,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
4075,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4076,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4077,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4078,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4079,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4080,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
4081,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
4082,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4083,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
4084,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
4085,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4086,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4087,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4088,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
4089,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4090,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
4091,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4092,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4093,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
4094,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Water
4095,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
4096,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
4097,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4098,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4099,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4100,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4101,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4102,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4103,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4104,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4105,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
4106,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4107,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4108,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
4109,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4110,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4111,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4112,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4113,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4114,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4115,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4116,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Bareland
4117,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4118,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4119,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
4120,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4121,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4122,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4123,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
4124,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4125,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4126,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
4127,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4128,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4129,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4130,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4131,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
4132,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4133,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4134,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4135,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
4136,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4137,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4138,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4139,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
4140,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4141,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4142,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4145,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4146,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4147,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4148,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
4149,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4150,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4151,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4152,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4153,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
4154,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4155,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4156,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
4157,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
4158,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
4159,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
4160,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
4161,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
4162,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4163,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
4164,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4165,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4166,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
4167,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4168,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4169,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
4170,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
4171,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Water
4172,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4173,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
4174,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
4175,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Bareland
4176,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
4177,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4178,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
4179,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
4180,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4181,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4182,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4183,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
4184,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Bareland
4185,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
4186,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
4187,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
4188,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
4189,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
4190,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
4191,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Bareland
4192,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
4193,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
4194,Forest,Forest,Shrubland,Water,Non_Wetland,Built-up,Forest,Forest
4195,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
4196,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4197,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
4198,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
4199,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
4200,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4201,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4202,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
4203,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
4204,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4205,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
4206,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Water
4207,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4208,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Water
4209,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
4210,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Bareland
4211,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
4212,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
4213,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4214,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4215,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4216,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4217,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4218,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4219,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4220,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4221,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4222,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4223,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
4224,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4225,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4226,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
4227,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4228,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4229,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4230,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Water
4231,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4232,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4233,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
4234,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
4235,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4236,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4237,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
4238,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4239,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4240,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4241,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4242,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4243,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
4244,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
4245,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4246,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4247,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4248,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4249,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4250,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
4251,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
4252,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Water
4253,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
4254,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
4255,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4256,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4257,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
4258,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4259,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4260,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4261,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
4262,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
4263,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
4264,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
4265,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
4266,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
4267,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4268,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4269,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4270,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4271,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4272,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4273,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4274,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4275,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
4276,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4277,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4278,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4279,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4280,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4281,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Built-up,Forest
4282,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
4283,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4284,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
4285,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
4286,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
4287,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4288,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4289,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4290,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4291,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
4292,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
4293,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4294,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4295,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4296,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4297,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
4298,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
4299,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4300,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4301,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
4302,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
4303,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4304,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4305,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
4306,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4307,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4308,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
4309,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4310,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4311,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4312,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
4313,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
4314,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4315,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
4316,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
4317,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4318,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Water
4319,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
4320,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Forest,Forest
4321,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
4322,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4323,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
4324,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
4325,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
4326,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
4327,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
4328,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
4329,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
4330,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
4331,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
4332,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
4333,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
4334,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
4335,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
4336,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4337,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4338,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4339,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4340,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
4341,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
4342,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
4343,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
4344,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
4345,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
4346,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
4347,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4348,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Bareland
4349,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
4350,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
4351,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
4352,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
4353,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
4354,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
4355,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
4356,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Water
4357,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4358,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
4359,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
4360,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
4361,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
4362,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
4363,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
4364,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
4365,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
4366,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
4367,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
4368,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Bareland
4369,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
4370,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4371,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
4372,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4373,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
4374,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
4375,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
4376,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
4377,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Water
4378,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
4379,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
4380,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Water,Water
