Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGT_M_R
6191,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6192,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6193,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6194,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
6195,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
6196,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6197,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6198,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
6199,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6200,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
6201,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
6202,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6203,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
6204,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
6205,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
6206,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
6207,Forest,Wetland,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
6208,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
6209,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
6210,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
6211,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6212,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6213,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
6214,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6215,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6216,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
6217,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
6218,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
6219,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
6220,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
6221,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
6222,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
6223,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
6224,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6225,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
6226,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
6227,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Water
6228,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
6229,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
6230,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
6231,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
6232,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
6233,Forest,Wetland,Forest,Water,Non_Wetland,Water,Bareland,Forest
6234,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
6235,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
6236,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
6237,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
6238,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
6239,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
6240,Forest,Bareland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6241,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6242,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6243,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6244,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6245,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6246,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
6247,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
6248,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
6249,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6250,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
6251,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
6252,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
6253,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
6254,Forest,Bareland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6255,Forest,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6256,Forest,Bareland,Bareland,Water,Non_Wetland,Water,Water,Grassland
6257,Forest,Bareland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6258,Forest,Bareland,Water,Water,Water,Water,Water,Grassland
6259,Forest,Bareland,Water,Water,Water,Water,Water,Water
6260,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6261,Forest,Bareland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
6262,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6263,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
6264,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
6265,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6266,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6267,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6268,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
6269,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
6270,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
6271,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6272,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6273,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
6274,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6275,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
6276,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
6277,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
6278,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
6279,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
6280,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
6281,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6282,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
6283,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6284,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6285,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
6286,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6287,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
6288,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Water
6289,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Forest
6290,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6291,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6292,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6293,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6294,Forest,Built-up,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
6295,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6296,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6297,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6298,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6299,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6300,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6301,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6302,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6303,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
6304,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
6305,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6306,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6307,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6308,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6309,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6310,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6317,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6318,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
6319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
6320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
6321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
6322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
6323,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6324,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
6325,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6326,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Forest
6327,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6328,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6329,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6330,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6331,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6332,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6333,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
6334,Forest,Built-up,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
6335,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
6336,Forest,Built-up,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
6337,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6338,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6339,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6340,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6341,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6342,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6343,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6344,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6345,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6346,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
6347,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6348,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6349,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6350,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
6351,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6352,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6353,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6354,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6355,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6356,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6357,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6358,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6359,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6360,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6361,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
6362,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6363,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6364,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6365,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
6366,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6367,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6368,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
6369,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
6370,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6371,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6372,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Forest
6373,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6374,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6375,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6376,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
6377,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6378,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6379,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6380,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6381,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6382,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6383,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6384,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
6385,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6386,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6387,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6388,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
6389,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
6390,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
6391,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6392,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6393,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6394,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6395,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6396,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6397,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6398,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6399,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6400,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6401,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
6402,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Built-up,Forest
6403,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Water
6404,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
6405,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Forest,Forest
6406,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6407,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
6408,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Forest
6409,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
6410,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
6411,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
6412,Forest,Built-up,Wetland,NULL,Wetland,Forest,Bareland,Forest
6413,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
6414,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
6415,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6416,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6417,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6418,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
6419,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Forest
6420,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
6421,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
6422,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Water
6423,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Forest
6424,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
6425,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Bareland,Forest
6426,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6427,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6428,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6429,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
6430,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
6431,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6432,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6433,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6434,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6435,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6436,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6437,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
6438,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Water
6439,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6440,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
6441,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6442,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6443,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6444,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6445,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6446,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
6447,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
6448,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
6449,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6450,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6451,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6452,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6453,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6454,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,Built-up
6455,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
6456,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6457,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6458,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6459,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6460,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
6461,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6462,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6463,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6464,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6465,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6466,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6467,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6468,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6469,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6470,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6471,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6472,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6473,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6474,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6475,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6476,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6477,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6478,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
6479,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
6480,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
6481,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
6482,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
6483,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
6484,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
6485,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6486,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6487,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6488,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
6489,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
6490,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6491,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6492,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6493,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6494,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6495,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6496,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
6497,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
6498,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6499,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6500,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
6501,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
