Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVR_M_R
4031,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4032,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4033,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4034,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4035,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4037,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4038,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
4039,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4040,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4041,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4042,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
4043,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4044,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4045,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4046,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4047,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4049,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4050,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4051,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
4052,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4053,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
4054,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
4055,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4056,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
4057,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
4058,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
4059,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
4060,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
4061,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
4062,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4063,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
4064,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
4065,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4066,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4067,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4068,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4069,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4070,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4071,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4072,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4073,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4074,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4075,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4076,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4077,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4078,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4079,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4080,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4081,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4082,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4083,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4084,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4085,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4086,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4087,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
4088,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4089,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4090,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4091,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4092,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4093,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4094,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4095,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4096,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4097,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
4098,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4099,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4100,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4101,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4102,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4103,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4104,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4105,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4106,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4107,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4108,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4109,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4110,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4111,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4112,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4113,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4114,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4115,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4116,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4117,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4118,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4119,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4120,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
4121,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4122,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4123,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4124,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4125,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4126,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
4127,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4128,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4129,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4130,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
4131,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
4132,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4133,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4134,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
4135,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4136,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
4137,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
4138,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
4139,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
4140,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
4141,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
4142,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4143,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4144,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4145,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4146,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4147,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4148,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4149,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4150,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4151,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4152,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4153,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4154,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
4155,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
4156,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4157,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4158,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4159,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
4160,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4161,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4162,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4163,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4164,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4165,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4166,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4167,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4168,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4169,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4170,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4171,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4172,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4173,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4174,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4175,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4176,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4177,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4178,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
4179,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4180,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4181,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4182,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4183,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4184,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4185,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4186,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
4187,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4188,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4189,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4190,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4191,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4192,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4193,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4194,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
4195,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
4196,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4197,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4198,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4199,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4200,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4201,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4202,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4203,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4204,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
4205,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4206,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4207,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4208,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4209,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4210,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4211,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4212,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4213,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4214,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4215,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4216,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4217,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4218,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
4219,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4220,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4221,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4222,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4223,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4224,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4225,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4226,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4227,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4228,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4229,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4230,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4231,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4232,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4233,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4234,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4235,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4236,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4237,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4238,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4239,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
4240,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
4241,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4242,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4243,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4244,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4245,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4246,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4247,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4248,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4249,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4250,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4251,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4252,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4253,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4254,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
4255,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
4256,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4257,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4258,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4259,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4260,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4261,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4262,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
4263,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4264,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4265,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4266,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4267,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland,Forest
4268,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4269,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4270,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4271,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4272,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4273,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4274,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4275,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
4276,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4277,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4278,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4279,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4280,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4281,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
4282,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4283,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4284,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4285,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4286,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4287,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4288,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
4289,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
4290,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4291,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4292,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4293,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4294,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
4295,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4296,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4297,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4298,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
4299,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4300,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4301,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4302,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4303,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
4304,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4305,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
4306,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4307,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4308,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4309,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4310,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4311,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4312,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4313,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4314,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4315,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4316,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4317,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4318,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4319,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4320,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
4321,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4322,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
4323,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4324,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4325,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4326,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4327,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4328,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4329,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4330,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4331,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
4332,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4333,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4334,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
4335,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4336,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4337,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4338,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4339,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4340,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4341,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4342,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4343,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4344,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4345,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4346,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4347,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4348,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4349,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4350,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4351,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4352,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4353,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
4354,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4355,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4356,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4357,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4358,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
