Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MFQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MFQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MFQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MFQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MFQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MFQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MFQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MFQ_M_R
2524,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
2525,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2526,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2527,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2528,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
2529,Forest,Forest,Water,NULL,Water,Water,Water,Water
2530,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2531,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2532,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2533,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2534,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2535,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2536,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
2537,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2538,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Grassland
2539,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
2540,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
2541,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2542,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2543,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
2544,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2545,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2546,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
2547,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
2548,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2549,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
2550,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2551,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2552,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2553,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
2554,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2555,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2556,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
2557,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
2558,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2559,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2560,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
2561,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
2562,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
2563,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2564,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2565,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2566,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2567,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2568,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2569,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
2570,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2571,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
2572,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2573,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2574,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2575,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2576,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2577,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2578,Forest,Forest,Water,Water,Water,NULL,Water,Water
2579,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2580,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2581,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2582,Forest,Forest,Water,Water,Water,Grassland,Wetland,Wetland
2583,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2584,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2585,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2586,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2587,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2588,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2589,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2590,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2591,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
2592,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2593,Forest,Forest,Water,Water,Water,Wetland,Bareland,Grassland
2594,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2595,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
2596,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2597,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2598,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
2599,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
2600,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2601,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
2602,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2603,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2604,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
2605,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2606,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2607,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2608,Forest,Forest,Water,Water,Water,Water,Water,Water
2609,Forest,Forest,Water,Water,Water,Water,Water,Forest
2610,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
2611,Forest,Forest,Water,Water,Water,Water,Forest,Wetland
2612,Forest,Forest,Water,Water,Water,Water,Forest,Water
2613,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2614,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2615,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2616,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2617,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2618,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2619,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2620,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2621,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2622,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2623,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2624,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2625,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2626,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2627,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2628,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2629,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2630,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2631,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2632,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2633,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2634,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2635,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2636,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2637,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2638,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2639,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2640,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2641,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2642,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2643,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2644,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2645,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2646,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2647,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2648,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2649,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
2650,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2651,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2652,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2653,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
2654,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2655,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2656,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2657,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2658,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2659,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2660,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2661,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2662,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
2663,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2664,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2665,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2666,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2667,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2668,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2669,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2670,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2671,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2672,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2673,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2674,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2675,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2676,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2677,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2678,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2679,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2680,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2681,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2682,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2683,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2684,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2685,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2686,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2687,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2688,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
2689,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2690,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2691,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2692,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2693,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2694,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
2695,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2696,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2697,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
2698,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2699,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
2700,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2701,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2702,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2703,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2704,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2705,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2706,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2707,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2708,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2709,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2710,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
2711,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2712,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Water
2713,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2714,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2715,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
2716,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2717,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2718,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2719,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2720,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2721,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2722,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
2723,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
2724,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
2725,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2726,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2727,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2728,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Bareland,Grassland
2729,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
2730,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2731,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Water
2732,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
2733,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2734,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2735,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2736,Forest,Forest,Forest,Water,Non_Wetland,Water,Bareland,Grassland
2737,Forest,Forest,Forest,Water,Non_Wetland,Water,Bareland,Forest
2738,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Grassland
2739,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2740,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2741,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
2742,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
2743,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2744,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
2745,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
2746,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
