Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NFG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NFG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NFG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NFG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NFG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NFG_M_R
6395,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Wetland
6396,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6397,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6398,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6399,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
6400,Forest,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
6401,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6402,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6403,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6404,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6405,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
6406,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6407,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
6408,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6409,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
6410,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
6411,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
6412,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
6413,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6414,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6415,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
6416,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
6417,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
6418,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
6419,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
6420,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
6421,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
6422,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
6423,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
6424,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
6425,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6426,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Wetland
6427,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Forest
6428,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
6429,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
6430,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
6431,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Wetland
6432,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
6433,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
6434,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
6435,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6436,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6437,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6438,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6439,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
6440,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6441,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6442,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
6443,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6444,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6445,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
6446,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6447,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6448,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6449,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6450,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6451,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
6452,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
6453,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
6454,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6455,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6456,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
6457,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
6458,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
6459,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
6460,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
6461,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
6462,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
6463,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
6464,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
6465,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
6466,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
6467,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
6468,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
6469,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Wetland
6470,Forest,Wetland,Wetland,Water,Wetland,Cropland,Wetland,Water
6471,Forest,Wetland,Wetland,Water,Wetland,Cropland,Water,Wetland
6472,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6473,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Cropland
6474,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6475,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
6476,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
6477,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Cropland
6478,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
6479,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
6480,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
6481,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
6482,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
6483,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
6484,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Cropland
6485,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
6486,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
6487,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
6488,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Water
6489,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
6490,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
6491,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
6492,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
6493,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
6494,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
6495,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
6496,Forest,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
6497,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
6498,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
6499,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
6500,Forest,Wetland,Water,NULL,Water,Water,Water,Water
6501,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
6502,Forest,Wetland,Water,Non_Water,Water,Cropland,Wetland,Grassland
6503,Forest,Wetland,Water,Non_Water,Water,Cropland,Wetland,Wetland
6504,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
6505,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
6506,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
6507,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
6508,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
6509,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
6510,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
6511,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
6512,Forest,Wetland,Water,Water,Water,NULL,Wetland,Wetland
6513,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
6514,Forest,Wetland,Water,Water,Water,NULL,Water,Wetland
6515,Forest,Wetland,Water,Water,Water,NULL,Water,Water
6516,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Water
6517,Forest,Wetland,Water,Water,Water,Cropland,Wetland,Wetland
6518,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
6519,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Cropland
6520,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
6521,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
6522,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
6523,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
6524,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
6525,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
6526,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
6527,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
6528,Forest,Wetland,Water,Water,Water,Water,Water,Water
6529,Forest,Wetland,Water,Water,Water,Forest,Water,Wetland
6530,Forest,Wetland,Water,Water,Water,Forest,Water,Water
6531,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6532,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6533,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6534,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6535,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6536,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6537,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6538,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6539,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
6540,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
6541,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6542,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6543,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
6544,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
6545,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
6546,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6547,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6548,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
6549,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6550,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6551,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6552,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
6553,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6554,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6555,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6556,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
6557,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
6558,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6559,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6560,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6561,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6562,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
6563,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
6564,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6565,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Grassland
6566,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
6567,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6568,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Water
6569,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6570,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6571,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6572,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
6573,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
6574,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
6575,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
6576,Forest,Wetland,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Wetland
6577,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6578,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
6579,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6580,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
6581,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6582,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
6583,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6584,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
6585,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6586,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
6587,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
6588,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
6589,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
6590,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
6591,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
6592,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
6593,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
6594,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Wetland
6595,Forest,Wetland,Forest,Water,Non_Wetland,Cropland,Water,Wetland
6596,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
6597,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Cropland
6598,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
6599,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Water
6600,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6601,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
6602,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
6603,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
6604,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
6605,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Water
6606,Forest,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6607,Forest,Bareland,Wetland,NULL,Wetland,NULL,Wetland,Forest
6608,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6609,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Water
6610,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6611,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
6612,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
6613,Forest,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
6614,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6615,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6616,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
6617,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
6618,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
6619,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6620,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
6621,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6622,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6623,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
6624,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
6625,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6626,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6627,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6628,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Wetland
6629,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
6630,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
6631,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
6632,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6633,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6634,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6635,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6636,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6637,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6638,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
6639,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
6640,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
6641,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6642,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6643,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6644,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
6645,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6646,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6647,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6648,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
6649,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6650,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6651,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6652,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6653,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6654,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
6655,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6656,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6657,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
6658,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6659,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6660,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6661,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
6662,Forest,Water,Wetland,NULL,NULL,Wetland,Wetland,Forest
6663,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
6664,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6665,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
6666,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
6667,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6668,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
6669,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
6670,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
6671,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6672,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6673,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6674,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6675,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
6676,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
6677,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6678,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
6679,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6680,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6681,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
6682,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6683,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
6684,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6685,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
6686,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6687,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6688,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
6689,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
6690,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6691,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6692,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
6693,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
6694,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6695,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6696,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6697,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
6698,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
6699,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6700,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
6701,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
6702,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
6703,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
6704,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6705,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
6706,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
6707,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6708,Forest,Water,Wetland,Non_Water,NULL,NULL,Water,Forest
6709,Forest,Water,Wetland,Non_Water,NULL,Wetland,Wetland,Wetland
6710,Forest,Water,Wetland,Non_Water,NULL,Wetland,Wetland,Water
6711,Forest,Water,Wetland,Non_Water,NULL,Wetland,Water,Wetland
6712,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6713,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
6714,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6715,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
6716,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6717,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6718,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6719,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6720,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6721,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
6722,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
6723,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
6724,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6725,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
6726,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6727,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6728,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
6729,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6730,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6731,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
