Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTE_M_R
6206,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6207,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6208,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
6209,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6210,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
6211,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6212,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
6213,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
6214,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6215,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6216,Forest,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
6217,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
6218,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6219,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6220,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6221,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
6222,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6223,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6224,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6225,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
6226,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
6227,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6228,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
6229,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Water
6230,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
6231,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6232,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
6233,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
6234,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6235,Forest,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
6236,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
6237,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
6238,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6239,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
6240,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
6241,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
6242,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6243,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6244,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6245,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6246,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6247,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
6248,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6249,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6250,Forest,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Wetland
6251,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6252,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6253,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6254,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6255,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6256,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6257,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6258,Forest,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
6259,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6260,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
6261,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
6262,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
6263,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
6264,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
6265,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
6266,Forest,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Forest
6267,Forest,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Forest
6268,Forest,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
6269,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
6270,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6271,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
6272,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
6273,Forest,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
6274,Forest,NULL,Wetland,Water,Wetland,Cropland,Wetland,Wetland
6275,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
6276,Forest,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
6277,Forest,NULL,Wetland,Water,Wetland,Wetland,Grassland,Forest
6278,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6279,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6280,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
6281,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
6282,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Forest
6283,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
6284,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
6285,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
6286,Forest,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
6287,Forest,NULL,Wetland,Water,Wetland,Forest,Water,Forest
6288,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6289,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6290,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6291,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6292,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6293,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6294,Forest,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
6295,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6296,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6297,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6298,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6299,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6300,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6301,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
6302,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
6303,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
6304,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
6305,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
6306,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
6307,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
6308,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
6309,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6310,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6311,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
6312,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6313,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
6314,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6315,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6316,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6317,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
6318,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6319,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6320,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
6321,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
6322,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
6323,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
6324,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
6325,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
6326,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
6327,Forest,NULL,Water,NULL,Water,Cropland,Wetland,Grassland
6328,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
6329,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
6330,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
6331,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
6332,Forest,NULL,Water,Non_Water,Water,Grassland,NULL,Forest
6333,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
6334,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
6335,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
6336,Forest,NULL,Water,Non_Water,Water,Forest,Grassland,Forest
6337,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
6338,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
6339,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
6340,Forest,NULL,Water,Water,Water,NULL,NULL,Water
6341,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
6342,Forest,NULL,Water,Water,Water,Grassland,NULL,Forest
6343,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
6344,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
6345,Forest,NULL,Water,Water,Water,Grassland,Water,Forest
6346,Forest,NULL,Water,Water,Water,Cropland,Wetland,Wetland
6347,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
6348,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
6349,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
6350,Forest,NULL,Water,Water,Water,Forest,NULL,Forest
6351,Forest,NULL,Water,Water,Water,Forest,Grassland,Forest
6352,Forest,NULL,Water,Water,Water,Forest,Wetland,Forest
6353,Forest,NULL,Water,Water,Water,Forest,Water,Forest
6354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6356,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6357,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6358,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6359,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6360,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6361,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6362,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6363,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6364,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6365,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6366,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6367,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6368,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6369,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6370,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6371,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6372,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6373,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6374,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6375,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
6376,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6377,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
6378,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6379,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6380,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6381,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6382,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6383,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
6384,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6385,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6386,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6387,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6388,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6389,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6390,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6391,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6392,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6393,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6394,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6395,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
6396,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6397,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6398,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6399,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6400,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6401,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6402,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6403,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6404,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6405,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6406,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6407,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6408,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6409,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
6410,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
6411,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
6412,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Grassland
6413,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
6414,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
6415,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6416,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
6417,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6418,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
6419,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6420,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6421,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6422,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6423,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6424,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
6425,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6426,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
6427,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6428,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
6429,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
6430,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
6431,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
6432,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6433,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
6434,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6435,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6436,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6437,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
6438,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6439,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6440,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6441,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6442,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
6443,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
6444,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6445,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
6446,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
6447,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6448,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6449,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6450,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Wetland
6451,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
6452,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6453,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6454,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
6455,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6456,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6457,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6458,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6459,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6460,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6461,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6462,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6463,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6464,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6465,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
6466,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6467,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6468,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6469,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
6470,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6471,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6472,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6473,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6474,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6475,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
6476,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
6477,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6478,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6479,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6480,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6481,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6482,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6483,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6484,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
6485,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
6486,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
6487,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
6488,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6489,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6490,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6491,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
6492,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6493,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
6494,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
6495,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
6496,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6497,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6498,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6499,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6500,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
6501,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6502,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
6503,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6504,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
6505,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
6506,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6507,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
6508,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6509,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6510,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
6511,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
6512,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
6513,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
6514,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
6515,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
6516,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Forest
6517,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
6518,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6519,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
6520,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
6521,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
6522,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
6523,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
6524,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
6525,Forest,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
6526,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
6527,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
6528,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
6529,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
6530,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
6531,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
6532,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
6533,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
6534,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
6535,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
6536,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6537,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6538,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6539,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6540,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
6541,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
6542,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6543,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6544,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6545,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6546,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6547,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
