Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRT_M_R
4224,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
4225,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4226,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4227,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4228,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4229,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4230,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
4231,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
4232,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4233,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4234,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4235,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4236,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4237,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4238,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4239,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4240,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
4241,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4242,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
4243,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4244,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
4245,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
4246,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
4247,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
4248,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
4249,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
4250,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
4251,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
4252,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
4253,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
4254,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4255,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4256,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4257,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4258,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4259,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4260,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
4261,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4262,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
4263,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4264,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4265,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
4266,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4267,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Bareland
4268,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4269,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4270,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4271,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4272,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4273,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4274,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4275,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4276,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4277,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4278,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4279,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4280,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
4281,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4282,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4283,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4284,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
4285,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4286,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
4287,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
4288,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4289,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4290,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4291,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4292,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4293,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
4294,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4295,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
4296,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
4297,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4298,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4299,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4300,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4301,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4302,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4303,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
4304,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Bareland
4305,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4306,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
4307,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4308,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
4309,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4310,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4311,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4312,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4313,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4314,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
4315,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4316,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4317,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4318,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4319,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4320,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4321,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4322,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4323,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4324,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4325,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4326,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4327,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4328,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
4329,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4330,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4331,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4332,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4333,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4334,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4335,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4336,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4337,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4338,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
4339,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4340,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4341,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4342,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4343,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
4344,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4345,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4346,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4347,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4348,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
4349,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4350,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4351,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4352,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
4353,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4354,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4355,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4356,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
4357,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4358,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4359,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4360,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4361,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4362,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4363,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4364,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
4365,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4366,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
4367,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
4368,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
4369,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4370,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4371,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4372,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4373,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
4374,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4375,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
4376,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4377,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4378,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4379,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
4380,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4381,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4382,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4383,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4384,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
4385,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4386,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Bareland
4387,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4388,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
4389,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4390,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
4391,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4392,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4393,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4394,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4395,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4396,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4397,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
4398,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4399,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
4400,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4401,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4402,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Water
4403,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4404,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4405,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4406,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4407,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4408,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
4409,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4410,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4411,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
4412,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4413,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
4414,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4415,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4416,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4417,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4418,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4419,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4420,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
4421,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4422,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4423,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4424,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4425,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4426,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
4427,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4428,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
4429,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
4430,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4431,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4432,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4433,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4434,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4435,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4436,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4437,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
4438,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4439,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4440,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4441,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4442,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4443,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4444,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4445,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4446,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
4447,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4448,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
4449,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4450,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4451,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4452,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4453,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
4454,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4455,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4456,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4457,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4458,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4459,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4460,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4461,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4462,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4463,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4464,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Bareland
4465,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
4466,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4467,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
4468,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4469,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
4470,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4471,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4472,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
4473,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4474,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
4475,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
4476,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
4477,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
4478,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4479,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4480,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4481,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
4482,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
4483,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4484,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4485,Forest,Forest,Water,NULL,Water,Water,Grassland,Bareland
4486,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4487,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
4488,Forest,Forest,Water,NULL,Water,Water,Water,Water
4489,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4490,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4491,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4492,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4493,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
4494,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4495,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4496,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4497,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
4498,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
4499,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4500,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4501,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
4502,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
4503,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
4504,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
4505,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
4506,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4507,Forest,Forest,Water,Water,Water,NULL,Water,Water
4508,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4509,Forest,Forest,Water,Water,Water,NULL,Forest,Water
4510,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
4511,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
4512,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
4513,Forest,Forest,Water,Water,Water,Water,Water,Water
4514,Forest,Forest,Water,Water,Water,Water,Water,Forest
4515,Forest,Forest,Water,Water,Water,Water,Forest,Forest
4516,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
4517,Forest,Forest,Water,Water,Water,Forest,Water,Forest
4518,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
4519,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4520,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4521,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4522,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4523,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4524,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4525,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4526,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4527,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
4528,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4529,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4530,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4531,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
4532,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4533,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4534,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4535,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4536,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4537,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
4538,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4539,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4540,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4541,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4542,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4543,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4544,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4545,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4546,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4547,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4548,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4549,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4550,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4551,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4552,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4553,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4554,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4555,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4556,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4557,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4558,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4559,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4560,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4561,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4562,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4563,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
4564,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4565,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
