Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEV_M_R
3703,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
3704,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3705,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3706,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
3707,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3708,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3709,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3710,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
3711,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
3712,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
3713,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3714,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3715,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3716,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3717,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3718,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3719,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3720,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3721,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3722,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3723,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3724,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3725,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3726,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3727,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3728,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
3729,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3730,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
3731,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3732,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3733,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
3734,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3735,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3736,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3737,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3738,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3739,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3740,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3741,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3742,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3743,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3744,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
3745,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3746,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3747,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3748,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3749,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3750,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3751,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3752,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3753,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3754,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3755,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3756,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3757,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3758,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3759,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3760,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3761,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3762,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3763,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3764,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3765,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3766,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3767,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3768,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3769,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3770,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
3771,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3772,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3773,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3774,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3775,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3776,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3777,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3778,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3779,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3780,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3781,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3782,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3783,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3784,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3785,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3786,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3787,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3788,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3789,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3790,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3791,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3792,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3793,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3794,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3795,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3796,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3797,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3798,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3799,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3800,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3801,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3802,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3803,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3804,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3805,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3806,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3807,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
3808,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3809,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Bareland
3810,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3811,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3812,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3813,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3814,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3815,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3816,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3817,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3818,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3819,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3820,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3821,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3822,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3823,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3824,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3825,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3826,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3827,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3828,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3829,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3830,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3831,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3832,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3833,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3834,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3835,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
3836,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3837,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3838,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3839,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3840,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3841,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3842,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3843,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3844,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3845,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3846,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3847,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3848,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3849,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3850,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
3851,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3852,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3853,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3854,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3855,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3856,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3857,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3858,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3859,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3860,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3861,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3862,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Water
3863,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
3864,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
3865,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
3866,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
3867,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3868,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
3869,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
3870,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
3871,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
3872,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
3873,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3874,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3875,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
3876,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3877,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3878,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3879,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3880,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3881,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
3882,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3883,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
3884,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3885,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3886,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
3887,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
3888,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
3889,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
3890,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
3891,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3892,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
3893,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
3894,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
3895,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
3896,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
3897,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
3898,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
3899,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
3900,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
3901,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
3902,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
3903,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
3904,Forest,Forest,Water,NULL,Water,Bareland,Bareland,Forest
3905,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
3906,Forest,Forest,Water,NULL,Water,Bareland,Forest,Wetland
3907,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
3908,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
3909,Forest,Forest,Water,NULL,Water,Water,Bareland,Grassland
3910,Forest,Forest,Water,NULL,Water,Water,Bareland,Forest
3911,Forest,Forest,Water,NULL,Water,Water,Water,Forest
3912,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
3913,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
3914,Forest,Forest,Water,NULL,Water,Forest,Bareland,Forest
3915,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
3916,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
3917,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
3918,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
3919,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
3920,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
3921,Forest,Forest,Water,Water,Water,NULL,Water,Forest
3922,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
3923,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
3924,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
3925,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
3926,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
3927,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
3928,Forest,Forest,Water,Water,Water,Water,Water,Forest
3929,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3930,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3931,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3932,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
3933,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3934,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3935,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3936,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3937,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3938,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3939,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3940,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3941,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3942,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3943,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3944,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3945,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3946,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3947,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3948,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3949,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3950,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3951,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3952,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3953,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3954,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3955,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3956,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3957,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3958,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3959,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
3960,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3961,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3962,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3963,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
3964,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3965,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3966,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3967,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3968,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3969,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3970,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3971,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3972,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3973,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3974,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3975,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3976,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
3977,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3978,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3979,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3980,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3981,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3982,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3983,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
3984,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3985,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3986,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3987,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3988,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3989,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3990,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3991,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3992,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
3993,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3994,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3995,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3996,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3997,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3998,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3999,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
4000,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4001,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
4002,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4003,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4004,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
4005,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4006,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4007,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4008,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4009,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4010,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4011,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4012,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4013,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
4014,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4015,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4016,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4017,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4018,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4019,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4020,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4021,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4022,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4023,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
4024,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
4025,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4026,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4027,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
4028,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
4029,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
4030,Forest,Forest,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
