Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
2761,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2762,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2763,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2764,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2765,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2766,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
2767,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2768,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2769,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2770,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
2771,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
2772,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2773,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
2774,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
2775,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2776,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2777,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
2778,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2779,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2780,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
2781,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2782,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2783,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2784,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2785,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2786,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2787,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2788,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2789,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2790,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2791,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
2792,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
2793,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2794,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2795,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
2796,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2797,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2798,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2799,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2800,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2801,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2802,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2803,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2804,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2805,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2806,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
2807,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2808,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
2809,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
2810,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
2811,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2812,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
2813,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
2814,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
2815,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
2816,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
2817,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2818,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2819,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
2820,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
2821,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2822,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
2823,Forest,Water,Wetland,NULL,NULL,NULL,Wetland,NULL
2824,Forest,Water,Wetland,NULL,NULL,NULL,Water,NULL
2825,Forest,Water,Wetland,NULL,NULL,Grassland,Wetland,NULL
2826,Forest,Water,Wetland,NULL,NULL,Grassland,Water,NULL
2827,Forest,Water,Wetland,NULL,NULL,Wetland,Grassland,NULL
2828,Forest,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
2829,Forest,Water,Wetland,NULL,NULL,Wetland,Water,NULL
2830,Forest,Water,Wetland,NULL,NULL,Wetland,Forest,NULL
2831,Forest,Water,Wetland,NULL,NULL,Bareland,Grassland,NULL
2832,Forest,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
2833,Forest,Water,Wetland,NULL,NULL,Bareland,Water,NULL
2834,Forest,Water,Wetland,NULL,NULL,Water,Wetland,NULL
2835,Forest,Water,Wetland,NULL,NULL,Water,Water,NULL
2836,Forest,Water,Wetland,NULL,NULL,Forest,Grassland,NULL
2837,Forest,Water,Wetland,NULL,NULL,Forest,Water,NULL
2838,Forest,Water,Wetland,NULL,Wetland,NULL,Shrubland,NULL
2839,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
2840,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
2841,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
2842,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
2843,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2844,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2845,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
2846,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
2847,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
2848,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2849,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2850,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2851,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
2852,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
2853,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
2854,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
2855,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
2856,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
2857,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
2858,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
2859,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
2860,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
2861,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
2862,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
2863,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
2864,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
2865,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,NULL
2866,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2867,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
2868,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2869,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2870,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
2871,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2872,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2873,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
2874,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2875,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
2876,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
2877,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
2878,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
2879,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
2880,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,NULL
2881,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
2882,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2883,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
2884,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
2885,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
2886,Forest,Water,Water,NULL,NULL,NULL,Water,NULL
2887,Forest,Water,Water,NULL,NULL,Grassland,Water,NULL
2888,Forest,Water,Water,NULL,NULL,Wetland,Water,NULL
2889,Forest,Water,Water,NULL,NULL,Wetland,Forest,NULL
2890,Forest,Water,Water,NULL,NULL,Water,Water,NULL
2891,Forest,Water,Water,NULL,NULL,Forest,Water,NULL
2892,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
2893,Forest,Water,Water,NULL,Water,NULL,Water,NULL
2894,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
2895,Forest,Water,Water,NULL,Water,Grassland,Wetland,NULL
2896,Forest,Water,Water,NULL,Water,Grassland,Water,NULL
2897,Forest,Water,Water,NULL,Water,Wetland,Grassland,NULL
2898,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
2899,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
2900,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
2901,Forest,Water,Water,NULL,Water,Bareland,Wetland,NULL
2902,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
2903,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
2904,Forest,Water,Water,NULL,Water,Water,Water,NULL
2905,Forest,Water,Water,NULL,Water,Water,Forest,NULL
2906,Forest,Water,Water,NULL,Water,Forest,Grassland,NULL
2907,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
2908,Forest,Water,Water,NULL,Water,Forest,Water,NULL
2909,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
2910,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2911,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2912,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
2913,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2914,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2915,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
2916,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2917,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2918,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2919,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
2920,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2921,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2922,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2923,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
2924,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2925,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
2926,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
2927,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
2928,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2929,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2930,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
2931,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2932,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2933,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2934,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2935,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
2936,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
2937,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2938,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2939,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2940,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2941,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2942,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2943,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2944,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,NULL
2945,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2946,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2947,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2948,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2949,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2950,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
2951,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
2952,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2953,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2954,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2955,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2956,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2957,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2958,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2959,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
2960,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
2961,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
2962,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
2963,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2964,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2965,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
2966,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
2967,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2968,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2969,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
2972,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2973,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2974,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2975,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
2976,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
2977,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2978,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2979,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
2980,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2981,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
2982,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
2983,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
2984,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
2985,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
2986,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2987,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2988,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2989,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2990,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2991,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
2992,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
2993,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2994,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2995,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
2996,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2997,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
2998,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
2999,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
3000,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
3001,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3002,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3003,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3004,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3005,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3006,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
3007,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
3008,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3009,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
3010,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
3011,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3012,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3013,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3014,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
3015,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
3016,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3017,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3018,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3019,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
3020,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3021,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
3022,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
3023,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
3024,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
3025,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
3026,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
3027,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3028,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
3029,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
3030,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
3031,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3032,Forest,Forest,Wetland,NULL,NULL,NULL,Grassland,NULL
3033,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,NULL
3034,Forest,Forest,Wetland,NULL,NULL,NULL,Water,NULL
3035,Forest,Forest,Wetland,NULL,NULL,NULL,Forest,NULL
3036,Forest,Forest,Wetland,NULL,NULL,Grassland,Grassland,NULL
3037,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,NULL
3038,Forest,Forest,Wetland,NULL,NULL,Grassland,Water,NULL
3039,Forest,Forest,Wetland,NULL,NULL,Grassland,Forest,NULL
3040,Forest,Forest,Wetland,NULL,NULL,Wetland,Grassland,NULL
3041,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,NULL
3042,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
3043,Forest,Forest,Wetland,NULL,NULL,Wetland,Forest,NULL
3044,Forest,Forest,Wetland,NULL,NULL,Bareland,Grassland,NULL
3045,Forest,Forest,Wetland,NULL,NULL,Bareland,Wetland,NULL
3046,Forest,Forest,Wetland,NULL,NULL,Bareland,Water,NULL
3047,Forest,Forest,Wetland,NULL,NULL,Bareland,Forest,NULL
3048,Forest,Forest,Wetland,NULL,NULL,Forest,Grassland,NULL
3049,Forest,Forest,Wetland,NULL,NULL,Forest,Wetland,NULL
3050,Forest,Forest,Wetland,NULL,NULL,Forest,Water,NULL
3051,Forest,Forest,Wetland,NULL,NULL,Forest,Forest,NULL
3052,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3053,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
3054,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3055,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3056,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
3057,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
3058,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3059,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3060,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
3061,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
3062,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3063,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3064,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3065,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
3066,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3067,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3068,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
3069,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3070,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3071,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3072,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
3073,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3074,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,NULL
3075,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,NULL
3076,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
3077,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
3078,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3079,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
3080,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
3081,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,NULL
3082,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
3083,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3084,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
3085,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
3086,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
3087,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
3088,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
3089,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
3090,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,NULL
3091,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
3092,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3093,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
3094,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
3095,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,NULL
3096,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
3097,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,NULL
3098,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,NULL
3099,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,NULL
3100,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
3101,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
3102,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3103,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3104,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3105,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3106,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3107,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3108,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
3109,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3110,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
