Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDL_M_R
5441,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
5442,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
5443,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5444,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
5445,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Water,Water
5446,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Grassland
5447,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Bareland
5448,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
5449,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Bareland
5450,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Water
5451,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Forest
5452,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
5453,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Bareland
5454,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
5455,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
5456,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Bareland
5457,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Water
5458,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Water,Forest
5459,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Grassland
5460,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
5461,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
5462,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
5463,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5464,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5465,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
5466,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5467,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
5468,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
5469,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
5470,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
5471,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5472,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
5473,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
5474,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
5475,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
5476,Forest,Forest,Water,NULL,Water,Grassland,Forest,Bareland
5477,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
5478,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
5479,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
5480,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5481,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
5482,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
5483,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
5484,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
5485,Forest,Forest,Water,NULL,Water,Bareland,Water,Grassland
5486,Forest,Forest,Water,NULL,Water,Bareland,Water,Bareland
5487,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
5488,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
5489,Forest,Forest,Water,NULL,Water,Bareland,Forest,Water
5490,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
5491,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
5492,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
5493,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
5494,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
5495,Forest,Forest,Water,NULL,Water,Water,Water,Bareland
5496,Forest,Forest,Water,NULL,Water,Water,Water,Water
5497,Forest,Forest,Water,NULL,Water,Water,Water,Forest
5498,Forest,Forest,Water,NULL,Water,Water,Forest,Water
5499,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
5500,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
5501,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
5502,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
5503,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
5504,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
5505,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Grassland
5506,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
5507,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
5508,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
5509,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
5510,Forest,Forest,Water,Non_Water,Water,NULL,Water,Bareland
5511,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
5512,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
5513,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Grassland
5514,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
5515,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
5516,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Bareland
5517,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Water
5518,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
5519,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
5520,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Cropland
5521,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Bareland
5522,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
5523,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
5524,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
5525,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Bareland
5526,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
5527,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
5528,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
5529,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Bareland
5530,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
5531,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
5532,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
5533,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
5534,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
5535,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
5536,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
5537,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
5538,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
5539,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Grassland
5540,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Water
5541,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
5542,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Grassland
5543,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Bareland
5544,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Water
5545,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
5546,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
5547,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
5548,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
5549,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
5550,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Grassland
5551,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Bareland
5552,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
5553,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Water
5554,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
5555,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Bareland
5556,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
5557,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
5558,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
5559,Forest,Forest,Water,Non_Water,Water,Water,Water,Bareland
5560,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
5561,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
5562,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
5563,Forest,Forest,Water,Non_Water,Water,Water,Forest,Bareland
5564,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
5565,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
5566,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Grassland
5567,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Water
5568,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
5569,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
5570,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
5571,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
5572,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Grassland
5573,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
5574,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
5575,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
5576,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
5577,Forest,Forest,Water,Water,Water,NULL,Water,Cropland
5578,Forest,Forest,Water,Water,Water,NULL,Water,Water
5579,Forest,Forest,Water,Water,Water,NULL,Water,Forest
5580,Forest,Forest,Water,Water,Water,NULL,Forest,Grassland
5581,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
5582,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
5583,Forest,Forest,Water,Water,Water,Grassland,Grassland,Bareland
5584,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
5585,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
5586,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
5587,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
5588,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
5589,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
5590,Forest,Forest,Water,Water,Water,Grassland,Water,Bareland
5591,Forest,Forest,Water,Water,Water,Grassland,Water,Water
5592,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
5593,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
5594,Forest,Forest,Water,Water,Water,Grassland,Forest,Bareland
5595,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
5596,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
5597,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
5598,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
5599,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
5600,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
5601,Forest,Forest,Water,Water,Water,Bareland,Grassland,Bareland
5602,Forest,Forest,Water,Water,Water,Bareland,Grassland,Water
5603,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
5604,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
5605,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
5606,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
5607,Forest,Forest,Water,Water,Water,Bareland,Water,Bareland
5608,Forest,Forest,Water,Water,Water,Bareland,Water,Water
5609,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
5610,Forest,Forest,Water,Water,Water,Bareland,Forest,Grassland
5611,Forest,Forest,Water,Water,Water,Bareland,Forest,Bareland
5612,Forest,Forest,Water,Water,Water,Bareland,Forest,Water
5613,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
5614,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
5615,Forest,Forest,Water,Water,Water,Water,Grassland,Bareland
5616,Forest,Forest,Water,Water,Water,Water,Grassland,Water
5617,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
5618,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
5619,Forest,Forest,Water,Water,Water,Water,Wetland,Bareland
5620,Forest,Forest,Water,Water,Water,Water,Wetland,Water
5621,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
5622,Forest,Forest,Water,Water,Water,Water,Water,Grassland
5623,Forest,Forest,Water,Water,Water,Water,Water,Bareland
5624,Forest,Forest,Water,Water,Water,Water,Water,Water
5625,Forest,Forest,Water,Water,Water,Water,Water,Forest
5626,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
5627,Forest,Forest,Water,Water,Water,Water,Forest,Water
5628,Forest,Forest,Water,Water,Water,Water,Forest,Forest
5629,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
5630,Forest,Forest,Water,Water,Water,Forest,Water,Water
5631,Forest,Forest,Water,Water,Water,Forest,Water,Forest
5632,Forest,Forest,Water,Water,Water,Forest,Forest,Grassland
5633,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
5634,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5635,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5636,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5637,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
5638,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
5639,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Bareland
5640,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5641,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5642,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
5643,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5644,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
5645,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
5646,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
5647,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
5648,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
5649,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5650,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5651,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5652,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5653,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5654,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5655,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
5656,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
5657,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5658,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
5659,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5660,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
5661,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
5662,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5663,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5664,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
5665,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5666,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5667,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
5668,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5669,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
5670,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
5671,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
5672,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
5673,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5674,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5675,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5676,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5677,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5678,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5679,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5680,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5681,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5682,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5683,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5684,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5685,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5686,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
5687,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5688,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5689,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5690,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5691,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
5692,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5693,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5694,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5695,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
5696,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5697,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
5698,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
5699,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
5700,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5701,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5702,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Water
5703,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5704,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5705,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5706,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
5707,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5708,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
5709,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
5710,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Bareland
5711,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
5712,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
5713,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5714,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5715,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
5716,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
5717,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5718,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5719,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5720,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5721,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
5722,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
5723,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
5724,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5725,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5726,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
5727,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
5728,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
5729,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5730,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
5731,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5732,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
5733,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5734,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5735,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5736,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5737,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5738,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
5739,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5740,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5741,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
5742,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
5743,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
5744,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
5745,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5746,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5747,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
5748,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5749,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5750,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
5751,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5752,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5753,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
5754,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Cropland
5755,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
5756,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
5757,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
5758,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5759,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
5760,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
5761,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5762,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Water
5763,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5764,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5765,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
5766,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5767,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
5768,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5769,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5770,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
5771,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5772,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
5773,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5774,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
