Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYN_M_R
3137,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3138,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3139,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
3140,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
3141,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3142,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
3143,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3144,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3145,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3146,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3147,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3148,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
3149,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3150,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3151,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3152,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3153,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3154,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3155,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3156,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3157,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
3158,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3159,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3160,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3161,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3162,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3163,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3164,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3165,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3166,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3167,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3168,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3169,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3170,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3171,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3172,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3173,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3174,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
3175,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3176,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3177,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3178,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3179,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3180,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3181,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3182,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3183,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3184,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3185,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3186,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3187,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
3188,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
3189,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3190,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
3191,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
3192,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
3193,Forest,Water,Water,NULL,Water,NULL,Water,Water
3194,Forest,Water,Water,NULL,Water,NULL,Water,Forest
3195,Forest,Water,Water,NULL,Water,NULL,Forest,Water
3196,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
3197,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
3198,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
3199,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
3200,Forest,Water,Water,NULL,Water,Grassland,Water,Water
3201,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
3202,Forest,Water,Water,NULL,Water,Water,NULL,Forest
3203,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
3204,Forest,Water,Water,NULL,Water,Water,Wetland,Water
3205,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
3206,Forest,Water,Water,NULL,Water,Water,Water,Water
3207,Forest,Water,Water,NULL,Water,Water,Water,Forest
3208,Forest,Water,Water,NULL,Water,Water,Forest,Water
3209,Forest,Water,Water,NULL,Water,Water,Forest,Forest
3210,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
3211,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
3212,Forest,Water,Water,NULL,Water,Forest,Water,Water
3213,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3214,Forest,Water,Water,NULL,Water,Forest,Forest,Water
3215,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
3216,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
3217,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3218,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
3219,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3220,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
3221,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3222,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3223,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3224,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3225,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
3226,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
3227,Forest,Water,Water,Water,Water,NULL,Wetland,Water
3228,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3229,Forest,Water,Water,Water,Water,NULL,Water,Water
3230,Forest,Water,Water,Water,Water,NULL,Water,Forest
3231,Forest,Water,Water,Water,Water,NULL,Forest,Water
3232,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
3233,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
3234,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
3235,Forest,Water,Water,Water,Water,Grassland,Water,Water
3236,Forest,Water,Water,Water,Water,Grassland,Water,Forest
3237,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3238,Forest,Water,Water,Water,Water,Water,Grassland,Forest
3239,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
3240,Forest,Water,Water,Water,Water,Water,Wetland,Water
3241,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3242,Forest,Water,Water,Water,Water,Water,Water,Grassland
3243,Forest,Water,Water,Water,Water,Water,Water,Water
3244,Forest,Water,Water,Water,Water,Water,Water,Forest
3245,Forest,Water,Water,Water,Water,Water,Forest,Water
3246,Forest,Water,Water,Water,Water,Water,Forest,Forest
3247,Forest,Water,Water,Water,Water,Forest,Wetland,Water
3248,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
3249,Forest,Water,Water,Water,Water,Forest,Water,Water
3250,Forest,Water,Water,Water,Water,Forest,Water,Forest
3251,Forest,Water,Water,Water,Water,Forest,Forest,Forest
3252,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3253,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3254,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3255,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3256,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3257,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3258,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3259,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3260,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3261,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3262,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3263,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3264,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3265,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3266,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3267,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3268,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3269,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3270,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3271,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3272,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3273,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
3274,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3275,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3276,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3277,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3278,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3279,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3280,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3281,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3282,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3283,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3284,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3285,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3286,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3287,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3288,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3289,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3290,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3291,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3292,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3293,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3294,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3295,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3296,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3297,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3298,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3299,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3300,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
3301,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3302,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3303,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3304,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3305,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3306,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3307,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3308,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3309,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3310,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3311,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3312,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3313,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3314,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3315,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland,Forest
3316,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3317,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3318,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3319,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3320,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3321,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3322,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
3323,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3324,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3325,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3326,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3327,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3328,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3329,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3330,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3331,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3332,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3333,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3334,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3335,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3336,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3337,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
3338,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3339,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3340,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3341,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3342,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3343,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3344,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3345,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3346,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3347,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3348,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3349,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3350,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
3351,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3352,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3353,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3354,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3355,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3356,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3357,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3358,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3359,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3360,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3361,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3362,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3363,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3364,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3365,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3366,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
3367,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3368,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3369,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3370,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3371,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3372,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3373,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3374,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3375,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3376,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3377,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3378,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3379,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3380,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3381,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3382,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
3383,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3384,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3385,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3386,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3387,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
3388,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3389,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3390,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3391,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3392,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
3393,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3394,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3395,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3396,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
3397,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3398,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3399,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
3400,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3401,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3402,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3403,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3404,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3405,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3406,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3407,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3408,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3409,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3410,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3411,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3412,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3413,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3414,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3415,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3416,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3417,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
3418,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
3419,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3420,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
3421,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3422,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3423,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3424,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3425,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3426,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3427,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3428,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3429,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3430,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3431,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3432,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3433,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3434,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3435,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3436,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3437,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3438,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3439,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3440,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3441,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3442,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3443,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3444,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3445,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3446,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3447,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3448,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3449,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3450,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3451,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3452,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3453,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3454,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3455,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3456,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3457,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3458,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3459,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3460,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3461,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3462,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3463,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
3464,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Water
3465,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3466,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3467,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3468,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3469,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3470,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3471,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3472,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3473,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3474,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3475,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3476,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3477,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3478,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
