Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXT_M_R
11127,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
11128,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
11129,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
11130,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Water
11131,Forest,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
11132,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
11133,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
11134,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
11135,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
11136,Forest,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
11137,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
11138,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
11139,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
11140,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Water
11141,Forest,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
11142,Forest,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
11143,Forest,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
11144,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
11145,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
11146,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
11147,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
11148,Forest,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
11149,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
11150,Forest,NULL,Wetland,Water,Wetland,Water,Water,Wetland
11151,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
11152,Forest,NULL,Wetland,Water,Wetland,Water,Water,Forest
11153,Forest,NULL,Wetland,Water,Wetland,Forest,Wetland,Forest
11154,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
11155,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
11156,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
11157,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,Grassland
11158,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Grassland,Grassland
11159,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11160,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Wetland
11161,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
11162,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
11163,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11164,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
11165,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11166,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
11167,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
11168,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
11169,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
11170,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland,Wetland,Grassland
11171,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11172,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
11173,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11174,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11175,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
11176,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
11177,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Wetland
11178,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
11179,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
11180,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
11181,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
11182,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11183,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
11184,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
11185,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
11186,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
11187,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
11188,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
11189,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
11190,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11191,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11192,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11193,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11194,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11195,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11196,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11197,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11198,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11199,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11200,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
11201,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
11202,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
11203,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11204,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11205,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
11206,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
11207,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
11208,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
11209,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
11210,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
11211,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
11212,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
11213,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
11214,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
11215,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
11216,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
11217,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
11218,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
11219,Forest,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
11220,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
11221,Forest,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
11222,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
11223,Forest,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
11224,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11225,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11226,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11227,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
11228,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
11229,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
11230,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11231,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
11232,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11233,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
11234,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11235,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
11236,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
11237,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
11238,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
11239,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
11240,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
11241,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
11242,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
11243,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
11244,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Water
11245,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
11246,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11247,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
11248,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11249,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
11250,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
11251,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
11252,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
11253,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11254,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11255,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
11256,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11257,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
11258,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11259,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
11260,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
11261,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
11262,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11263,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
11264,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
11265,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11266,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11267,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11268,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
11269,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
11270,Forest,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
11271,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
11272,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
11273,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
11274,Forest,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
11275,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
11276,Forest,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
11277,Forest,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
11278,Forest,NULL,Water,NULL,Water,NULL,Wetland,Forest
11279,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
11280,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
11281,Forest,NULL,Water,NULL,Water,Cropland,Water,Forest
11282,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
11283,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
11284,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
11285,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Water
11286,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
11287,Forest,NULL,Water,NULL,Water,Wetland,Water,Grassland
11288,Forest,NULL,Water,NULL,Water,Wetland,Water,Wetland
11289,Forest,NULL,Water,NULL,Water,Wetland,Water,Water
11290,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Wetland
11291,Forest,NULL,Water,NULL,Water,Water,Wetland,Grassland
11292,Forest,NULL,Water,NULL,Water,Water,Wetland,Wetland
11293,Forest,NULL,Water,NULL,Water,Water,Wetland,Water
11294,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
11295,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
11296,Forest,NULL,Water,NULL,Water,Water,Water,Wetland
11297,Forest,NULL,Water,NULL,Water,Water,Water,Forest
11298,Forest,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
11299,Forest,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
11300,Forest,NULL,Water,Non_Water,Water,Wetland,Grassland,Forest
11301,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
11302,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
11303,Forest,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
11304,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
11305,Forest,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
11306,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
11307,Forest,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
11308,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
11309,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
11310,Forest,NULL,Water,Non_Water,Water,Water,Wetland,Water
11311,Forest,NULL,Water,Non_Water,Water,Water,Water,Wetland
11312,Forest,NULL,Water,Non_Water,Water,Water,Water,Water
11313,Forest,NULL,Water,Water,Water,NULL,Wetland,Grassland
11314,Forest,NULL,Water,Water,Water,NULL,Wetland,Wetland
11315,Forest,NULL,Water,Water,Water,NULL,Wetland,Forest
11316,Forest,NULL,Water,Water,Water,Grassland,Wetland,Grassland
11317,Forest,NULL,Water,Water,Water,Grassland,Wetland,Wetland
11318,Forest,NULL,Water,Water,Water,Grassland,Wetland,Forest
11319,Forest,NULL,Water,Water,Water,Grassland,Water,Grassland
11320,Forest,NULL,Water,Water,Water,Grassland,Water,Wetland
11321,Forest,NULL,Water,Water,Water,Cropland,Water,Grassland
11322,Forest,NULL,Water,Water,Water,Wetland,Grassland,Wetland
11323,Forest,NULL,Water,Water,Water,Wetland,Wetland,Grassland
11324,Forest,NULL,Water,Water,Water,Wetland,Wetland,Wetland
11325,Forest,NULL,Water,Water,Water,Wetland,Wetland,Bareland
11326,Forest,NULL,Water,Water,Water,Wetland,Wetland,Water
11327,Forest,NULL,Water,Water,Water,Wetland,Wetland,Forest
11328,Forest,NULL,Water,Water,Water,Wetland,Water,Grassland
11329,Forest,NULL,Water,Water,Water,Wetland,Water,Wetland
11330,Forest,NULL,Water,Water,Water,Wetland,Water,Bareland
11331,Forest,NULL,Water,Water,Water,Wetland,Water,Water
11332,Forest,NULL,Water,Water,Water,Wetland,Water,Forest
11333,Forest,NULL,Water,Water,Water,Bareland,Grassland,Grassland
11334,Forest,NULL,Water,Water,Water,Bareland,Wetland,Grassland
11335,Forest,NULL,Water,Water,Water,Bareland,Wetland,Wetland
11336,Forest,NULL,Water,Water,Water,Bareland,Water,Grassland
11337,Forest,NULL,Water,Water,Water,Bareland,Water,Wetland
11338,Forest,NULL,Water,Water,Water,Bareland,Water,Water
11339,Forest,NULL,Water,Water,Water,Water,Wetland,Grassland
11340,Forest,NULL,Water,Water,Water,Water,Wetland,Wetland
11341,Forest,NULL,Water,Water,Water,Water,Wetland,Water
11342,Forest,NULL,Water,Water,Water,Water,Wetland,Forest
11343,Forest,NULL,Water,Water,Water,Water,Water,Grassland
11344,Forest,NULL,Water,Water,Water,Water,Water,Wetland
11345,Forest,NULL,Water,Water,Water,Water,Water,Bareland
11346,Forest,NULL,Water,Water,Water,Water,Water,Water
11347,Forest,NULL,Water,Water,Water,Water,Water,Forest
11348,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11349,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11350,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
11351,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
11352,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11353,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11354,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11355,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11356,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11357,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11358,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11359,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11360,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11361,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11362,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
11363,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11364,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
11365,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
11366,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
11367,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
11368,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
11369,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
11370,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
11371,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11372,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11373,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
11374,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11375,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11376,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
11377,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11378,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11379,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
11380,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
11381,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11382,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
11383,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
11384,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
11385,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11386,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11387,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
11388,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
11389,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11390,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11391,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11392,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
11393,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11394,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
11395,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
11396,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11397,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
11398,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11399,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
11400,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11401,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11402,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
11403,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11404,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11405,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
11406,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
11407,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
11408,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11409,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
11410,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11411,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
11412,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11413,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11414,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11415,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11416,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11417,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11418,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11419,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11420,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
11421,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
11422,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11423,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
11424,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
11425,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
11426,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
11427,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
11428,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11429,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
11430,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
11431,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
11432,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11433,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11434,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
11435,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
11436,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11437,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
11438,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
11439,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
11440,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
11441,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
11442,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
11443,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11444,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11445,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11446,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11447,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
11448,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
11449,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
11450,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11451,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11452,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
11453,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11454,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
11455,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11456,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11457,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
