Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYT_M_R
2638,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2639,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2640,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2641,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2642,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
2643,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2644,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
2645,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2646,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2647,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2648,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2649,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2650,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2651,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2652,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2653,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2654,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2655,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2656,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Water
2657,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
2658,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
2659,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Water
2660,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
2661,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2662,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2663,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2664,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2665,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2666,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2667,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2668,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2669,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2670,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2671,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2672,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2673,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2674,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
2675,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2676,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2677,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2678,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2679,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2680,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2681,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2682,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
2683,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2684,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2685,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2686,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2687,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2688,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2689,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
2690,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2691,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2692,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2693,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
2694,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
2695,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
2696,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2697,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2698,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2699,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2700,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
2701,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2702,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2703,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2704,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2705,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2706,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2707,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2708,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
2709,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
2710,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
2711,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2712,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
2713,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
2714,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2715,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2716,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
2717,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Bareland
2718,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
2719,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
2720,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
2721,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
2722,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
2723,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Forest
2724,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2725,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
2726,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
2727,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2728,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2729,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2730,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
2731,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2732,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2733,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2734,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2735,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2736,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2737,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2738,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2739,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2740,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2741,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2742,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2743,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2744,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2745,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Water
2746,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
2747,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
2748,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Water
2749,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
2750,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2751,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
2752,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2753,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2754,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2755,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2756,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2757,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
2758,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2759,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
2760,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
2761,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2762,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
2763,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
2764,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2765,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
2766,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2767,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2768,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2769,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2770,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
2771,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
2772,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
2773,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
2774,Forest,Forest,Water,NULL,Water,Bareland,Water,Water
2775,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
2776,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
2777,Forest,Forest,Water,NULL,Water,Water,NULL,Water
2778,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
2779,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2780,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2781,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2782,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2783,Forest,Forest,Water,NULL,Water,Water,Water,Water
2784,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2785,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
2786,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2787,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
2788,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
2789,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2790,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2791,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2792,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2793,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
2794,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2795,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2796,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
2797,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
2798,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2799,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2800,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
2801,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
2802,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
2803,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2804,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
2805,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
2806,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2807,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
2808,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
2809,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
2810,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2811,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2812,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2813,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
2814,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2815,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
2816,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
2817,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
2818,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
2819,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
2820,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
2821,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
2822,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Water
2823,Forest,Forest,Water,Non_Water,Water,Water,NULL,Water
2824,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
2825,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2826,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2827,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2828,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2829,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2830,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2831,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2832,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
2833,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
2834,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2835,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2836,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2837,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2838,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2839,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2840,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2841,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2842,Forest,Forest,Water,Water,Water,NULL,Water,Water
2843,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2844,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2845,Forest,Forest,Water,Water,Water,Grassland,NULL,Water
2846,Forest,Forest,Water,Water,Water,Grassland,NULL,Forest
2847,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2848,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2849,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2850,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2851,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2852,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2853,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
2854,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2855,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2856,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2857,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2858,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2859,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
2860,Forest,Forest,Water,Water,Water,Bareland,Wetland,Bareland
2861,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
2862,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2863,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
2864,Forest,Forest,Water,Water,Water,Bareland,Water,Water
2865,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
2866,Forest,Forest,Water,Water,Water,Water,NULL,Water
2867,Forest,Forest,Water,Water,Water,Water,NULL,Forest
2868,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2869,Forest,Forest,Water,Water,Water,Water,Wetland,Bareland
2870,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2871,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2872,Forest,Forest,Water,Water,Water,Water,Water,Grassland
2873,Forest,Forest,Water,Water,Water,Water,Water,Water
2874,Forest,Forest,Water,Water,Water,Water,Water,Forest
2875,Forest,Forest,Water,Water,Water,Water,Forest,Water
2876,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2877,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
2878,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
2879,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
2880,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2881,Forest,Forest,Water,Water,Water,Forest,Water,Water
2882,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2883,Forest,Forest,Water,Water,Water,Forest,Forest,Water
2884,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2885,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2886,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2887,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2888,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2889,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2890,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2891,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2892,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2893,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2894,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2895,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2896,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2897,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2898,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2899,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2900,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2901,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2902,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2903,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2904,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2905,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2906,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2907,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2908,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2909,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
2910,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
2911,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2912,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2913,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2914,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2915,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
2916,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2917,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2918,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2919,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
2920,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
2921,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2922,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2923,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2924,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2925,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2926,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2927,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2928,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2929,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2930,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2931,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2932,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2933,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2934,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2935,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2936,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
2937,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2938,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2939,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2940,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2941,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2942,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
2943,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2944,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2945,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2946,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2947,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Water
2948,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
2949,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2950,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2951,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2952,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2953,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2954,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2955,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2956,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
2957,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Bareland
2958,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2959,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2960,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2961,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2962,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2963,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2964,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
2965,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2966,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2967,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2968,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2969,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2970,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2971,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2972,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2973,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2974,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2975,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2976,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
