Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXQ_M_R
4426,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4427,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
4428,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Wetland
4429,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
4430,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
4431,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4432,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4433,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
4434,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4435,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4436,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4437,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4438,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4439,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4440,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4441,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4442,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4443,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
4444,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
4445,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4446,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
4447,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4448,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4449,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
4450,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
4451,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4452,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4453,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
4454,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4455,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
4456,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4457,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
4458,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
4459,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
4460,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
4461,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4462,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
4463,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
4464,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
4465,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
4466,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
4467,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
4468,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
4469,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Bareland
4470,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Water
4471,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
4472,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4473,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
4474,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
4475,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4476,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
4477,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
4478,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
4479,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4480,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
4481,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4482,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4483,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
4484,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4485,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
4486,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
4487,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
4488,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4489,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4490,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4491,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4492,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4493,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
4494,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4495,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4496,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4497,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4498,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
4499,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
4500,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
4501,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4502,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
4503,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4504,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4505,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
4506,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
4507,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4508,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4509,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4510,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
4511,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4512,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4513,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4514,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4515,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
4516,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4517,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
4518,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
4519,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
4520,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4521,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
4522,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
4523,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
4524,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
4525,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4526,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4527,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4528,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
4529,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4530,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4531,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Forest
4532,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4533,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4534,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4535,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4536,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
4537,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4538,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4539,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
4540,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
4541,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4542,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Forest
4543,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4544,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4545,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
4546,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4547,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
4548,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4549,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4550,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4551,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4552,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4553,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4554,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4555,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4556,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4557,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4558,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
4559,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
4560,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4561,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4562,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4563,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
4564,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
4565,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
4566,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
4567,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
4568,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4569,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4570,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4571,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
4572,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4573,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4574,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4575,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4576,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4577,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4578,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4579,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
4580,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
4581,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4582,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4583,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4584,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4585,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4586,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4587,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4588,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
4589,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4590,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4591,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4592,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4593,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4594,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
4595,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4596,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4597,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4598,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
4599,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4600,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
4601,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
4602,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4603,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
4604,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4605,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
4606,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4607,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4608,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
4609,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
4610,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4611,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
4612,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4613,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4614,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4615,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4616,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Water
4617,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4618,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4619,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4620,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4621,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
4622,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4623,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
4624,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4625,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
4626,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Water
4627,Forest,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
4628,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4629,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
4630,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4631,Forest,Water,Water,NULL,Water,NULL,Water,Water
4632,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4633,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
4634,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
4635,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
4636,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
4637,Forest,Water,Water,NULL,Water,Bareland,Water,Water
4638,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
4639,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
4640,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
4641,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4642,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4643,Forest,Water,Water,NULL,Water,Water,Bareland,Bareland
4644,Forest,Water,Water,NULL,Water,Water,Bareland,Water
4645,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
4646,Forest,Water,Water,NULL,Water,Water,Water,Water
4647,Forest,Water,Water,NULL,Water,Water,Water,Forest
4648,Forest,Water,Water,NULL,Water,Water,Forest,Water
4649,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4650,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4651,Forest,Water,Water,NULL,Water,Forest,Bareland,Water
4652,Forest,Water,Water,NULL,Water,Forest,Water,Water
4653,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4654,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4655,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4656,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
4657,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
4658,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
4659,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
4660,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
4661,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
4662,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
4663,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4664,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
4665,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4666,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4667,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4668,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
4669,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4670,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4671,Forest,Water,Water,Water,Water,NULL,Water,Water
4672,Forest,Water,Water,Water,Water,NULL,Water,Forest
4673,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4674,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
4675,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
4676,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
4677,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
4678,Forest,Water,Water,Water,Water,Bareland,Water,Water
4679,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4680,Forest,Water,Water,Water,Water,Bareland,Forest,Water
4681,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
4682,Forest,Water,Water,Water,Water,Water,Wetland,Water
4683,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4684,Forest,Water,Water,Water,Water,Water,Water,Water
4685,Forest,Water,Water,Water,Water,Water,Water,Forest
4686,Forest,Water,Water,Water,Water,Water,Forest,Water
4687,Forest,Water,Water,Water,Water,Water,Forest,Forest
4688,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4689,Forest,Water,Water,Water,Water,Forest,Water,Water
4690,Forest,Water,Water,Water,Water,Forest,Water,Forest
4691,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4692,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4693,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4694,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4695,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4696,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4697,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4698,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4699,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4700,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4701,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4702,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4703,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4704,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4705,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4706,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4707,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4708,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4709,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4710,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4711,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
4712,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4713,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4714,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4715,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
4716,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4717,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
4718,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4719,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4720,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
4721,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4722,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4723,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4724,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4725,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4726,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4727,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4728,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4729,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4730,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4731,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4732,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4733,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4734,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4735,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4736,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4737,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4738,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4739,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4740,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4741,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4742,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4743,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4744,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4745,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4746,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
4747,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4748,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4749,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4750,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4751,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
4752,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
4753,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4754,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
4755,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4756,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4757,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4758,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4759,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4760,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
4761,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
4762,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4763,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
4764,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4765,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
4766,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
4767,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4768,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4769,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Bareland
4770,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4771,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4772,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4773,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
