Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLV_M_R
16311,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
16312,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
16313,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
16314,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
16315,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
16316,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16317,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
16318,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
16319,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
16320,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
16321,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16322,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Wetland
16323,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
16324,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
16325,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
16326,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
16327,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
16328,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
16329,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
16330,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
16331,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16332,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
16333,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
16334,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
16335,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
16336,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
16337,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
16338,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
16339,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
16340,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
16341,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
16342,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
16343,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16344,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16345,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16346,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16347,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16348,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16349,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
16350,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16351,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16352,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
16353,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16354,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
16355,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
16356,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
16357,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
16358,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
16359,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
16360,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
16361,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16362,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
16363,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
16364,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
16365,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
16366,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16367,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
16368,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
16369,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
16370,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
16371,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
16372,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
16373,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
16374,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
16375,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
16376,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
16377,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
16378,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
16379,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
16380,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
16381,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
16382,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
16383,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
16384,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
16385,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Built-up
16386,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
16387,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
16388,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
16389,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
16390,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
16391,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
16392,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
16393,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
16394,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
16395,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
16396,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Bareland
16397,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
16398,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
16399,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
16400,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
16401,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
16402,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
16403,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
16404,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
16405,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
16406,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
16407,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
16408,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
16409,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
16410,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
16411,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
16412,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
16413,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16414,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
16415,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
16416,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
16417,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
16418,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
16419,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
16420,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
16421,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
16422,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
16423,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
16424,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
16425,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
16426,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
16427,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,NULL
16428,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
16429,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
16430,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
16431,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
16432,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
16433,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
16434,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
16435,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
16436,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
16437,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
16438,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
16439,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
16440,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
16441,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
16442,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
16443,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
16444,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
16445,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16446,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
16447,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
16448,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16449,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16450,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
16451,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16452,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
16453,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16454,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
16455,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
16456,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
16457,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
16458,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
16459,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
16460,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
16461,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
16462,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
16463,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
16464,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
16465,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
16466,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16467,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
16468,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16469,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
16470,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
16471,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16472,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
16473,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
16474,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
16475,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
16476,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
16477,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
16478,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
16479,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
16480,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
16481,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
16482,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
16483,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Bareland
16484,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
16485,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16486,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16487,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
16488,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16489,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
16490,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16491,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
16492,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
16493,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
16494,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
16495,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
16496,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
16497,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
16498,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
16499,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
16500,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
16501,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
16502,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
16503,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
16504,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
16505,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
16506,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
16507,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
16508,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Forest
16509,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
16510,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
16511,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
16512,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
16513,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
16514,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
16515,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
16516,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16517,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
16518,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
16519,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
16520,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16521,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
16522,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16523,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
16524,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
16525,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
16526,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
16527,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
16528,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
16529,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16530,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
16531,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16532,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
16533,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
16534,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
16535,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
16536,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
16537,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
16538,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
16539,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
16540,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
16541,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Water
16542,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
16543,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
16544,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
16545,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
16546,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
16547,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
16548,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
16549,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
16550,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
16551,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
16552,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
16553,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
16554,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
16555,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
16556,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16557,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
16558,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,NULL
16559,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
16560,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
16561,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
16562,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
16563,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16564,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
16565,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
16566,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
16567,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16568,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16569,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16570,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
16571,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16572,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
16573,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
16574,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16575,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
16576,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16577,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
16578,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16579,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16580,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
16581,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16582,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
16583,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16584,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
16585,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16586,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
16587,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
16588,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Forest
16589,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
16590,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
16591,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
16592,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
16593,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
16594,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
16595,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
16596,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
16597,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
16598,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
16599,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
16600,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
16601,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
16602,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
16603,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16604,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
16605,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
16606,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
16607,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
16608,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
16609,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
16610,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
16611,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16612,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
16613,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
16614,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
16615,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
16616,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Cropland
16617,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
16618,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
16619,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
16620,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
16621,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
16622,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16623,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16624,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,NULL
16625,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
16626,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
