Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDK_M_R
5132,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
5133,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5134,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5135,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5136,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
5137,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
5138,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5139,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5140,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5141,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
5142,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5143,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
5144,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
5145,Forest,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
5146,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5147,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5148,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5149,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
5150,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5151,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5152,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
5153,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5154,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
5155,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5156,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5157,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
5158,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5159,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
5160,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5161,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5162,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5163,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5164,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5165,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5166,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5167,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
5168,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5169,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5170,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5171,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5172,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5173,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5174,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5175,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5176,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5177,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5178,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5179,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
5180,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
5181,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5182,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5183,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5184,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5185,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5186,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5187,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5188,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
5189,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5190,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
5191,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5192,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5193,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5194,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5195,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5196,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
5197,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5198,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5199,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5200,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5201,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
5202,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5203,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5204,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5205,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5206,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5207,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5208,Forest,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
5209,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
5210,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5211,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5212,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5213,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5214,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
5215,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5216,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5217,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5218,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5219,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5220,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5221,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5222,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5223,Forest,Wetland,Wetland,NULL,NULL,Water,Water,Wetland
5224,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5225,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Bareland
5226,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
5227,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
5228,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
5229,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
5230,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5231,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5232,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5233,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
5234,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
5235,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
5236,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5237,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5238,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
5239,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
5240,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5241,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
5242,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
5243,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
5244,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
5245,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
5246,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
5247,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5248,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
5249,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
5250,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
5251,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5252,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
5253,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
5254,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
5255,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
5256,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
5257,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
5258,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Wetland
5259,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Water
5260,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
5261,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
5262,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
5263,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
5264,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5265,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5266,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5267,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5268,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5269,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5270,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5271,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
5272,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5273,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5274,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5275,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
5276,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
5277,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5278,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5279,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5280,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
5281,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
5282,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
5283,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
5284,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5285,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
5286,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5287,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5288,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
5289,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
5290,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
5291,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
5292,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5293,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
5294,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
5295,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
5296,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
5297,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
5298,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
5299,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
5300,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Wetland
5301,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
5302,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
5303,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Wetland
5304,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Forest
5305,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
5306,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
5307,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
5308,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
5309,Forest,Wetland,Water,NULL,Water,Water,NULL,Water
5310,Forest,Wetland,Water,NULL,Water,Water,NULL,Forest
5311,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
5312,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
5313,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
5314,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
5315,Forest,Wetland,Water,NULL,Water,Water,Water,Water
5316,Forest,Wetland,Water,NULL,Water,Forest,NULL,Forest
5317,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Wetland
5318,Forest,Wetland,Water,Non_Water,Water,Grassland,Water,Wetland
5319,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
5320,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
5321,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Water
5322,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
5323,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
5324,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
5325,Forest,Wetland,Water,Non_Water,Water,Water,Water,Water
5326,Forest,Wetland,Water,Water,Water,NULL,Wetland,Wetland
5327,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
5328,Forest,Wetland,Water,Water,Water,NULL,Water,Wetland
5329,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
5330,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
5331,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
5332,Forest,Wetland,Water,Water,Water,Grassland,Water,Wetland
5333,Forest,Wetland,Water,Water,Water,Grassland,Water,Water
5334,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
5335,Forest,Wetland,Water,Water,Water,Wetland,NULL,Water
5336,Forest,Wetland,Water,Water,Water,Wetland,NULL,Forest
5337,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
5338,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
5339,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
5340,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
5341,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
5342,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
5343,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
5344,Forest,Wetland,Water,Water,Water,Water,NULL,Water
5345,Forest,Wetland,Water,Water,Water,Water,NULL,Forest
5346,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
5347,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
5348,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
5349,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
5350,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
5351,Forest,Wetland,Water,Water,Water,Water,Water,Bareland
5352,Forest,Wetland,Water,Water,Water,Water,Water,Water
5353,Forest,Wetland,Water,Water,Water,Water,Water,Forest
5354,Forest,Wetland,Water,Water,Water,Forest,NULL,Forest
5355,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
5356,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5357,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5358,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5359,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5360,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
5361,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5362,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5363,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5364,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5365,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5366,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5367,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5368,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5369,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5370,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
5371,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Water
5372,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
5373,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
5374,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
5375,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5376,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5377,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5378,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5379,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5380,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5381,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
5382,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
5383,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
5384,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
5385,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
5386,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Forest
5387,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
5388,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5389,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Wetland
5390,Forest,Bareland,Water,Water,Water,Water,Water,Wetland
5391,Forest,Bareland,Water,Water,Water,Water,Water,Water
5392,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5393,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5394,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5395,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5396,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5397,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
5398,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
5399,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
5400,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5401,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5402,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5403,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5404,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5405,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5406,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5407,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5408,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5409,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5410,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5411,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5412,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5413,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5414,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5415,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
5416,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5417,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5418,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5419,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5420,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5421,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
5422,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5423,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5424,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
5425,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
5426,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5427,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5428,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5429,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5430,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5431,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5432,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5433,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5434,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5435,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5436,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5437,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
5438,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5439,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5440,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
5441,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
5442,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5443,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
5444,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5445,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5446,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5447,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5448,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5449,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5450,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5451,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5452,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5453,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5454,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5455,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5456,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5457,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5458,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5459,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5460,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5461,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5462,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5463,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
5464,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5465,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5466,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5467,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5468,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5469,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
5470,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
