Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LML_M_R
3228,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3229,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
3230,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3231,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3232,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
3233,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
3234,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
3235,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3236,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3237,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3238,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3239,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3240,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3241,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Wetland
3242,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3243,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3244,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3245,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3246,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3247,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3248,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3249,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3250,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3251,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3252,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3253,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
3254,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3255,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3256,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3257,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3258,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
3259,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
3260,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
3261,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3262,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3263,Forest,Water,Water,NULL,Water,NULL,NULL,Water
3264,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3265,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
3266,Forest,Water,Water,NULL,Water,NULL,Water,Water
3267,Forest,Water,Water,NULL,Water,NULL,Water,Forest
3268,Forest,Water,Water,NULL,Water,Wetland,NULL,Wetland
3269,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
3270,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
3271,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
3272,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
3273,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
3274,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
3275,Forest,Water,Water,NULL,Water,Water,NULL,Wetland
3276,Forest,Water,Water,NULL,Water,Water,NULL,Water
3277,Forest,Water,Water,NULL,Water,Water,NULL,Forest
3278,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
3279,Forest,Water,Water,NULL,Water,Water,Wetland,Water
3280,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
3281,Forest,Water,Water,NULL,Water,Water,Water,Water
3282,Forest,Water,Water,NULL,Water,Water,Water,Forest
3283,Forest,Water,Water,NULL,Water,Forest,NULL,Wetland
3284,Forest,Water,Water,NULL,Water,Forest,NULL,Water
3285,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
3286,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
3287,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3288,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3289,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3290,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3291,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3292,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Wetland
3293,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3294,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3295,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
3296,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Water
3297,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
3298,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
3299,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3300,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
3301,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
3302,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
3303,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
3304,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3305,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3306,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3307,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3308,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
3309,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
3310,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
3311,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
3312,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3313,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3314,Forest,Water,Water,Water,Water,NULL,NULL,Water
3315,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3316,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3317,Forest,Water,Water,Water,Water,NULL,Water,Water
3318,Forest,Water,Water,Water,Water,NULL,Water,Forest
3319,Forest,Water,Water,Water,Water,Wetland,NULL,Wetland
3320,Forest,Water,Water,Water,Water,Wetland,NULL,Water
3321,Forest,Water,Water,Water,Water,Wetland,NULL,Forest
3322,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
3323,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
3324,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3325,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
3326,Forest,Water,Water,Water,Water,Wetland,Water,Water
3327,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3328,Forest,Water,Water,Water,Water,Water,NULL,Grassland
3329,Forest,Water,Water,Water,Water,Water,NULL,Wetland
3330,Forest,Water,Water,Water,Water,Water,NULL,Water
3331,Forest,Water,Water,Water,Water,Water,NULL,Forest
3332,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
3333,Forest,Water,Water,Water,Water,Water,Wetland,Water
3334,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3335,Forest,Water,Water,Water,Water,Water,Water,Wetland
3336,Forest,Water,Water,Water,Water,Water,Water,Water
3337,Forest,Water,Water,Water,Water,Water,Water,Forest
3338,Forest,Water,Water,Water,Water,Water,Forest,Water
3339,Forest,Water,Water,Water,Water,Forest,NULL,Water
3340,Forest,Water,Water,Water,Water,Forest,NULL,Forest
3341,Forest,Water,Water,Water,Water,Forest,Water,Forest
3342,Forest,Water,Water,Water,Water,Forest,Forest,Forest
3343,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3344,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3345,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3346,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3347,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3348,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3349,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3350,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3351,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3352,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3353,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
3354,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
3355,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3356,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3357,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3358,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3359,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3360,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3361,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3362,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
3363,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
3364,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
3365,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
3366,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3367,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3368,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3369,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3370,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3371,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3372,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3373,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
3374,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
3375,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3376,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3377,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3378,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3379,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3380,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3381,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3382,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3383,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3384,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3385,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3386,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3387,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3388,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
3389,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3390,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
3391,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3392,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3393,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
3394,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
3395,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
3396,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3397,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3398,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
3399,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3400,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3401,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
3402,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
3403,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3404,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3405,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3406,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3407,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3408,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3409,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Forest
3410,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3411,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
3412,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Wetland
3413,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
3414,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
3415,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3416,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3417,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
3418,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3419,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3420,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
3421,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3422,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3423,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3424,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3425,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3426,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3427,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
3428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
3429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3431,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3432,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3433,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
3434,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3435,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3436,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3437,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3438,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3439,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
3440,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3441,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3442,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3443,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
3444,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3445,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3446,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3447,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
3448,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3449,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3450,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
3451,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3452,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
3453,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3454,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3455,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3456,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3457,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3458,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3459,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3460,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3461,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3462,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3463,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3464,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
3465,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3466,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
3467,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3468,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
3469,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
3470,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3471,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3472,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3473,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
3474,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
3475,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3476,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3477,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3478,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3479,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3480,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3481,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3482,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3483,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3484,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3485,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3486,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3487,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3488,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3489,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3490,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3491,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3492,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3493,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3494,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3495,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3496,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3497,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3498,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
3499,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3500,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3501,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3502,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3503,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3504,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3505,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3506,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
3507,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
3508,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3509,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3510,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
3511,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3512,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3513,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3514,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3515,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3516,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3517,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
3518,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3519,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3520,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
3521,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3522,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
3523,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3524,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3525,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3526,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3527,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
3528,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3529,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3530,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3531,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3532,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3533,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3534,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3535,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3536,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3537,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
3538,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3539,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3540,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3541,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3542,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3543,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3544,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
3545,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Wetland
3546,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
3547,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3548,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3549,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3550,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3551,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3552,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3553,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3554,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3555,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3556,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3557,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3558,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3559,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3560,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3561,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3562,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3563,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3564,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3565,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3566,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3567,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
3568,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
3569,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3570,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3571,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
3572,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
3573,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3574,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3575,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
3576,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
3577,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
3578,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
3579,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3580,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3581,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3582,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3583,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3584,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3585,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3586,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
